rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
11,002279,久其软件,I65软件和信息技术服务业,行业,0,0.0,False,58.2,"{'MA20评分': 26.0, '均线评分': 25.0, '量能评分': 3.6, '突破评分': 2.0, '市值评分': 0.0, '板块热度': 2.5, '资金评分': 10.3, '风险扣分': -3.0, '市场风格调整': 2.0}",51.03,10.28,3.64,1.98,2.96,26.03,25.0,1.98,-2.96,0.0,2.5,7.0,6.854,6.44,6.094,0.84,9.439,523038145.97999996,-0.0155,0.0,0.0,0.0,0.0,5568495100.0,6.89 - 7.10,6.0,7.56,收盘价高于20日均线14.9%；均线多头排列，MA5/MA10距离6.4%，MA10/MA20距离5.7%；成交量为10日均量1.24倍；OBV趋势向上；OBV接近或创阶段新高；行业I65软件和信息技术服务业热度评分0.00；科技成长主线占优，顺势加分,距离20日均线过远扣1.6分；当日长上影线明显扣1.4分,今日无高确定性机会，建议空仓观察。
12,600162,香江控股,K70房地产业,行业,0,0.0,False,57.5,"{'MA20评分': 29.8, '均线评分': 25.0, '量能评分': 3.8, '突破评分': 2.0, '市值评分': 3.0, '板块热度': 1.2, '资金评分': 5.0, '风险扣分': -5.4, '市场风格调整': -2.0}",54.84,5.0,3.81,2.0,5.45,29.84,25.0,2.0,-5.45,3.0,1.25,3.24,3.008,2.844,2.689,1.157,6.648,691013633.0,-0.0499,0.0,0.0,0.0,0.0,10589739444.0,3.19 - 3.29,2.65,3.5,收盘价高于20日均线20.5%；均线多头排列，MA5/MA10距离5.8%，MA10/MA20距离5.8%；成交量为5日均量1.16倍；成交量为10日均量1.05倍；OBV趋势向上；行业K70房地产业热度评分0.00,距离20日均线过远扣4.7分；波动异常扣0.7分；科技成长占优，低位权重降权,今日无高确定性机会，建议空仓观察。
13,603039,泛微网络,I65软件和信息技术服务业,行业,0,0.0,False,56.8,"{'MA20评分': 23.8, '均线评分': 18.7, '量能评分': 14.3, '突破评分': 3.4, '市值评分': 3.0, '板块热度': 2.5, '资金评分': 6.7, '风险扣分': -10.8, '市场风格调整': 2.0}",42.49,6.74,14.27,3.37,10.79,23.76,18.73,3.37,-10.79,3.0,2.5,41.48,36.708,33.076,32.351,2.252,18.653,2329803320.0,0.0078,0.0,0.0,0.0,0.0,12760869868.0,40.86 - 42.10,31.87,44.8,收盘价高于20日均线28.2%；均线多头排列，MA5/MA10距离11.0%，MA10/MA20距离2.2%；成交量为5日均量2.25倍；成交量为10日均量3.49倍；突破近20日高点；OBV趋势向上；行业I65软件和信息技术服务业热度评分0.00；科技成长主线占优，顺势加分,最近10日涨幅过大扣1.8分；距离20日均线过远扣9.0分,今日无高确定性机会，建议空仓观察。
14,002366,融发核电,C35专用设备制造业,行业,0,0.0,False,56.7,"{'MA20评分': 23.4, '均线评分': 25.0, '量能评分': 14.2, '突破评分': 3.8, '市值评分': 3.0, '板块热度': 1.9, '资金评分': 12.5, '风险扣分': -14.7, '市场风格调整': 0.0}",48.37,12.54,14.24,3.84,14.66,23.37,25.0,3.84,-14.66,3.0,1.88,6.44,5.988,5.672,5.396,2.291,12.014,1443526846.44,0.0206,0.0,0.0,0.0,0.0,11916297953.000002,6.34 - 6.54,5.32,6.96,收盘价高于20日均线19.3%；均线多头排列，MA5/MA10距离5.6%，MA10/MA20距离5.1%；成交量为5日均量2.29倍；成交量为10日均量3.04倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C35专用设备制造业热度评分0.00,距离20日均线过远扣4.1分；当日长上影线明显扣10.0分；当日放量滞涨扣0.6分,今日无高确定性机会，建议空仓观察。
15,002440,闰土股份,C26化学原料和化学制品制造业,行业,0,0.0,False,56.7,"{'MA20评分': 24.0, '均线评分': 25.0, '量能评分': 2.1, '突破评分': 0.7, '市值评分': 3.0, '板块热度': 1.9, '资金评分': 5.0, '风险扣分': -0.0, '市场风格调整': 0.0}",48.98,5.0,2.14,0.69,0.0,23.98,25.0,0.69,-0.0,3.0,1.88,12.75,13.346,12.861,11.748,0.729,6.153,742476507.22,-0.1034,0.0,0.0,0.0,0.0,12066082350.000002,12.56 - 12.94,11.57,13.77,收盘价高于20日均线8.5%；均线多头排列，MA5/MA10距离3.8%，MA10/MA20距离9.5%；OBV趋势向上；行业C26化学原料和化学制品制造业热度评分0.00,,今日无高确定性机会，建议空仓观察。
16,002131,利欧股份,L72商务服务业,行业,0,0.0,False,56.6,"{'MA20评分': 27.3, '均线评分': 18.7, '量能评分': 13.6, '突破评分': 5.2, '市值评分': 6.0, '板块热度': 3.1, '资金评分': 14.9, '风险扣分': -17.3, '市场风格调整': 0.0}",45.97,14.9,13.58,5.22,17.3,27.27,18.7,5.22,-17.3,6.0,3.12,5.43,4.71,4.334,4.239,2.017,25.541,8079914260.92,0.0585,0.0,0.0,0.0,0.0,31791555855.0,5.35 - 5.51,4.18,5.86,收盘价高于20日均线28.1%；均线多头排列，MA5/MA10距离8.7%，MA10/MA20距离2.2%；成交量为5日均量2.02倍；成交量为10日均量2.96倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业L72商务服务业热度评分0.00,最近10日涨幅过大扣1.4分；距离20日均线过远扣8.9分；当日长上影线明显扣6.9分,今日无高确定性机会，建议空仓观察。
17,002212,天融信,I65软件和信息技术服务业,行业,0,0.0,False,56.3,"{'MA20评分': 24.5, '均线评分': 23.7, '量能评分': 3.1, '突破评分': 1.9, '市值评分': 0.0, '板块热度': 2.5, '资金评分': 10.0, '风险扣分': -1.4, '市场风格调整': 2.0}",48.19,10.0,3.14,1.89,1.44,24.52,23.67,1.89,-1.44,0.0,2.5,6.66,6.544,6.068,5.811,0.8,7.277,562012116.3399999,-0.0292,0.0,0.0,0.0,0.0,7771180594.0,6.56 - 6.76,5.72,7.19,收盘价高于20日均线14.6%；均线多头排列，MA5/MA10距离7.8%，MA10/MA20距离4.4%；成交量为10日均量1.27倍；OBV趋势向上；OBV接近或创阶段新高；行业I65软件和信息技术服务业热度评分0.00；科技成长主线占优，顺势加分,距离20日均线过远扣1.4分,今日无高确定性机会，建议空仓观察。
18,002606,大连电瓷,C38电气机械和器材制造业,行业,0,0.0,False,55.5,"{'MA20评分': 22.4, '均线评分': 22.5, '量能评分': 4.2, '突破评分': 1.5, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -0.0, '市场风格调整': 0.0}",44.87,5.0,4.18,1.49,0.0,22.37,22.5,1.49,-0.0,0.0,5.0,14.97,14.756,14.115,13.585,0.989,10.962,677165291.77,-0.0435,0.0,0.0,0.0,0.0,6307489740.0,14.75 - 15.19,13.38,16.17,收盘价高于20日均线10.2%；均线多头排列，MA5/MA10距离4.5%，MA10/MA20距离3.9%；成交量为10日均量1.07倍；OBV趋势向上；行业C38电气机械和器材制造业热度评分0.00,,今日无高确定性机会，建议空仓观察。
19,002112,三变科技,C38电气机械和器材制造业,行业,0,0.0,False,55.4,"{'MA20评分': 21.3, '均线评分': 22.9, '量能评分': 5.5, '突破评分': 2.8, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 10.8, '风险扣分': -2.2, '市场风格调整': 0.0}",44.27,10.75,5.53,2.8,2.19,21.32,22.95,2.8,-2.19,0.0,5.0,17.42,16.758,15.64,15.024,1.153,16.221,722963094.6700001,-0.008,0.0,0.0,0.0,0.0,4565426632.0,17.16 - 17.68,14.8,18.81,收盘价高于20日均线15.9%；均线多头排列，MA5/MA10距离7.1%，MA10/MA20距离4.1%；成交量为5日均量1.15倍；成交量为10日均量1.38倍；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,距离20日均线过远扣2.2分,今日无高确定性机会，建议空仓观察。
20,603598,引力传媒,L72商务服务业,行业,0,0.0,False,55.2,"{'MA20评分': 23.3, '均线评分': 15.8, '量能评分': 11.8, '突破评分': 4.8, '市值评分': 0.0, '板块热度': 3.1, '资金评分': 14.1, '风险扣分': -3.5, '市场风格调整': 0.0}",39.09,14.13,11.81,4.77,3.55,23.28,15.81,4.77,-3.55,0.0,3.12,18.83,16.996,16.058,15.906,2.098,14.21,695994623.0,0.0461,0.0,0.0,0.0,0.0,5072856607.0,18.55 - 19.11,15.67,20.34,收盘价高于20日均线18.4%；均线多头排列，MA5/MA10距离5.8%，MA10/MA20距离1.0%；成交量为5日均量2.10倍；成交量为10日均量2.86倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业L72商务服务业热度评分0.00,距离20日均线过远扣3.5分,今日无高确定性机会，建议空仓观察。
