rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
1,603019,中科曙光,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,75.8,"{'MA20评分': 25.9, '均线评分': 25.0, '量能评分': 10.2, '突破评分': 8.0, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 14.5, '风险扣分': -8.3}",50.94,14.45,10.21,7.96,8.31,25.94,25.0,7.96,-8.31,10.0,5.0,107.23,98.044,92.596,87.782,1.506,10.005,15352471642.0,0.0513,0.0,0.0,0.0,0.0,156883312589.0,105.62 - 108.84,86.47,115.81,收盘价高于20日均线22.2%；均线多头排列，MA5/MA10距离5.9%，MA10/MA20距离5.5%；成交量为5日均量1.51倍；成交量为10日均量2.05倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣5.6分；连续涨停风险扣2.7分,今日无高确定性机会，建议空仓观察。
2,000725,京东方A,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,73.0,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 8.5, '突破评分': 8.0, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 14.6, '风险扣分': -13.5}",55.0,14.59,8.5,8.03,13.55,30.0,25.0,8.03,-13.55,10.0,5.0,8.68,7.802,7.207,6.594,1.374,14.669,44556777597.1,0.0534,0.0,0.0,0.0,0.0,306986723988.0,8.55 - 8.81,6.49,9.37,收盘价高于20日均线31.6%；均线多头排列，MA5/MA10距离8.3%，MA10/MA20距离9.3%；成交量为5日均量1.37倍；成交量为10日均量1.53倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,最近10日涨幅过大扣3.3分；距离20日均线过远扣10.0分；波动异常扣0.2分,今日无高确定性机会，建议空仓观察。
3,600522,中天科技,C38电气机械和器材制造业,行业,0,0.0,False,72.1,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 4.3, '突破评分': 0.0, '市值评分': 10.0, '板块热度': 3.1, '资金评分': 10.0, '风险扣分': -0.4}",55.0,10.0,4.34,0.04,0.41,30.0,25.0,0.04,-0.41,10.0,3.12,60.68,62.164,59.779,54.061,0.761,7.376,15070116615.0,-0.109,0.0,0.0,0.0,0.0,207097787795.99997,59.77 - 61.59,53.25,65.53,收盘价高于20日均线12.2%；均线多头排列，MA5/MA10距离4.0%，MA10/MA20距离10.6%；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,距离20日均线过远扣0.1分；波动异常扣0.3分,今日无高确定性机会，建议空仓观察。
4,000988,华工科技,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,72.0,"{'MA20评分': 26.2, '均线评分': 16.6, '量能评分': 8.5, '突破评分': 6.7, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 12.3, '风险扣分': -0.9}",42.76,12.3,8.47,6.7,0.9,26.21,16.55,6.7,-0.9,10.0,5.0,184.61,172.81,171.444,162.475,1.461,10.851,19722408183.5,0.0167,0.0,0.0,0.0,0.0,185530410077.0,181.84 - 187.38,160.04,199.38,收盘价高于20日均线13.6%；均线多头排列，MA5/MA10距离0.8%，MA10/MA20距离5.5%；成交量为5日均量1.46倍；成交量为10日均量1.41倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣0.9分,今日无高确定性机会，建议空仓观察。
5,002156,通富微电,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,71.8,"{'MA20评分': 24.6, '均线评分': 25.0, '量能评分': 5.4, '突破评分': 2.3, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -0.5}",49.63,10.0,5.4,2.35,0.53,24.63,25.0,2.35,-0.53,10.0,5.0,75.87,74.5,71.059,67.478,0.845,10.261,11510885990.800001,-0.0442,0.0,0.0,0.0,0.0,115129098414.0,74.73 - 77.01,66.47,81.94,收盘价高于20日均线12.4%；均线多头排列，MA5/MA10距离4.8%，MA10/MA20距离5.3%；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣0.2分；波动异常扣0.3分,今日无高确定性机会，建议空仓观察。
6,600105,永鼎股份,C38电气机械和器材制造业,行业,0,0.0,False,71.7,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 4.3, '突破评分': 1.4, '市值评分': 10.0, '板块热度': 3.1, '资金评分': 10.0, '风险扣分': -2.1}",55.0,10.0,4.33,1.43,2.11,30.0,25.0,1.43,-2.11,10.0,3.12,67.48,67.598,64.827,58.944,0.757,7.328,7025450929.0,-0.0877,0.0,0.0,0.0,0.0,98655409104.0,66.47 - 68.49,58.06,72.88,收盘价高于20日均线14.5%；均线多头排列，MA5/MA10距离4.3%，MA10/MA20距离10.0%；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,距离20日均线过远扣1.4分；波动异常扣0.7分,今日无高确定性机会，建议空仓观察。
7,001389,广合科技,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,71.0,"{'MA20评分': 27.4, '均线评分': 25.0, '量能评分': 6.5, '突破评分': 7.4, '市值评分': 6.0, '板块热度': 5.0, '资金评分': 13.5, '风险扣分': -6.3}",52.36,13.51,6.46,7.4,6.25,27.36,25.0,7.4,-6.25,6.0,5.0,237.25,212.684,204.063,192.485,1.029,9.194,3158820038.75,0.0361,0.0,0.0,0.0,0.0,36112415625.0,233.69 - 240.81,189.6,256.23,收盘价高于20日均线23.3%；均线多头排列，MA5/MA10距离4.2%，MA10/MA20距离6.0%；成交量为5日均量1.03倍；成交量为10日均量1.20倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣6.3分,今日无高确定性机会，建议空仓观察。
8,603005,晶方科技,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,70.9,"{'MA20评分': 29.9, '均线评分': 25.0, '量能评分': 5.4, '突破评分': 5.2, '市值评分': 6.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -5.5}",54.89,10.0,5.36,5.18,5.5,29.89,25.0,5.18,-5.5,6.0,5.0,53.87,50.956,48.468,46.004,0.738,14.944,4993293784.0,-0.0252,0.0,0.0,0.0,0.0,35132489479.0,53.06 - 54.68,45.31,58.18,收盘价高于20日均线17.1%；均线多头排列，MA5/MA10距离5.1%，MA10/MA20距离5.4%；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣2.8分；连续涨停风险扣2.7分,今日无高确定性机会，建议空仓观察。
9,605358,立昂微,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,70.8,"{'MA20评分': 28.4, '均线评分': 23.0, '量能评分': 5.6, '突破评分': 3.4, '市值评分': 6.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -0.7}",51.49,5.0,5.57,3.41,0.65,28.45,23.05,3.41,-0.65,6.0,5.0,77.6,73.912,71.407,68.568,0.883,11.681,6930003525.0,-0.0287,0.0,0.0,0.0,0.0,59922673439.99999,76.44 - 78.76,67.54,83.81,收盘价高于20日均线13.2%；均线多头排列，MA5/MA10距离3.5%，MA10/MA20距离4.1%；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣0.7分,今日无高确定性机会，建议空仓观察。
10,600584,长电科技,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,70.7,"{'MA20评分': 29.2, '均线评分': 25.0, '量能评分': 5.8, '突破评分': 4.4, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -8.7}",54.23,5.0,5.77,4.4,8.71,29.23,25.0,4.4,-8.71,10.0,5.0,103.55,101.312,92.57,83.587,0.906,12.77,23180238107.0,-0.0529,0.0,0.0,0.0,0.0,185293881829.99997,102.00 - 105.10,82.33,111.83,收盘价高于20日均线23.9%；均线多头排列，MA5/MA10距离9.4%，MA10/MA20距离10.7%；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00,最近10日涨幅过大扣1.9分；距离20日均线过远扣6.6分；波动异常扣0.2分,今日无高确定性机会，建议空仓观察。
