rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
1,603228,景旺电子,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,74.2,"{'MA20评分': 30.0, '均线评分': 24.1, '量能评分': 12.6, '突破评分': 6.5, '市值评分': 10.0, '板块热度': 3.8, '资金评分': 11.9, '风险扣分': -9.8, '市场风格调整': -3.0}",54.14,11.94,12.56,6.49,9.79,30.0,24.14,6.49,-9.79,10.0,3.75,96.0,87.148,80.015,76.481,2.264,10.736,10021567775.0,0.0111,0.0,0.0,0.0,0.0,94263696000.0,94.56 - 97.44,75.33,103.68,收盘价高于20日均线25.5%；均线多头排列，MA5/MA10距离8.9%，MA10/MA20距离4.6%；成交量为5日均量2.26倍；成交量为10日均量2.10倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣7.5分；当日放量滞涨扣1.8分；波动异常扣0.5分；快速轮动，降低追高等级,今日无高确定性机会，建议空仓观察。
2,600711,盛屯矿业,B09有色金属矿采选业,行业,0,0.0,False,69.9,"{'MA20评分': 26.4, '均线评分': 23.4, '量能评分': 11.0, '突破评分': 5.5, '市值评分': 6.0, '板块热度': 1.9, '资金评分': 15.0, '风险扣分': -4.3, '市场风格调整': 0.0}",49.79,15.0,11.02,5.49,4.29,26.39,23.4,5.49,-4.29,6.0,1.88,12.74,11.668,11.098,10.641,1.92,7.457,2860828457.0,0.0661,0.0,0.0,0.0,0.0,39374391784.0,12.55 - 12.93,10.48,13.76,收盘价高于20日均线19.7%；均线多头排列，MA5/MA10距离5.1%，MA10/MA20距离4.3%；成交量为5日均量1.92倍；成交量为10日均量2.14倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业B09有色金属矿采选业热度评分0.00,距离20日均线过远扣4.3分,今日无高确定性机会，建议空仓观察。
3,000831,中国稀土,C32有色金属冶炼和压延加工业,行业,0,0.0,False,69.4,"{'MA20评分': 26.8, '均线评分': 20.7, '量能评分': 14.5, '突破评分': 3.8, '市值评分': 6.0, '板块热度': 1.9, '资金评分': 12.5, '风险扣分': -4.4, '市场风格调整': 0.0}",47.52,12.53,14.53,3.83,4.43,26.84,20.68,3.83,-4.43,6.0,1.88,58.36,53.66,50.711,49.187,2.469,8.485,5192019995.24,0.0205,0.0,0.0,0.0,0.0,61932845888.0,57.48 - 59.24,48.45,63.03,收盘价高于20日均线18.6%；均线多头排列，MA5/MA10距离5.8%，MA10/MA20距离3.1%；成交量为5日均量2.47倍；成交量为10日均量3.27倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C32有色金属冶炼和压延加工业热度评分0.00,距离20日均线过远扣3.7分；当日放量滞涨扣0.7分,今日无高确定性机会，建议空仓观察。
4,603799,华友钴业,C32有色金属冶炼和压延加工业,行业,0,0.0,False,66.7,"{'MA20评分': 22.7, '均线评分': 19.2, '量能评分': 11.3, '突破评分': 4.5, '市值评分': 10.0, '板块热度': 1.9, '资金评分': 8.6, '风险扣分': -2.9, '市场风格调整': 0.0}",41.89,8.6,11.34,4.46,2.85,22.7,19.18,4.46,-2.85,10.0,1.88,46.07,42.856,41.326,40.341,1.835,8.344,7203400745.0,0.0376,0.0,0.0,0.0,0.0,86962063704.0,45.38 - 46.76,39.74,49.76,收盘价高于20日均线14.2%；均线多头排列，MA5/MA10距离3.7%，MA10/MA20距离2.4%；成交量为5日均量1.84倍；成交量为10日均量2.28倍；突破近20日高点；OBV趋势向上；行业C32有色金属冶炼和压延加工业热度评分0.00,距离20日均线过远扣1.2分；当日长上影线明显扣1.6分,今日无高确定性机会，建议空仓观察。
5,002716,湖南白银,C32有色金属冶炼和压延加工业,行业,0,0.0,False,66.6,"{'MA20评分': 26.4, '均线评分': 25.0, '量能评分': 10.7, '突破评分': 4.0, '市值评分': 3.0, '板块热度': 1.9, '资金评分': 12.7, '风险扣分': -4.4, '市场风格调整': 0.0}",51.38,12.75,10.73,3.96,4.38,26.38,25.0,3.96,-4.38,3.0,1.88,9.4,8.818,8.314,7.841,1.76,13.351,2852017989.73,0.024,0.0,0.0,0.0,0.0,21831271580.0,9.26 - 9.54,7.72,10.15,收盘价高于20日均线19.9%；均线多头排列，MA5/MA10距离6.1%，MA10/MA20距离6.0%；成交量为5日均量1.76倍；成交量为10日均量1.96倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C32有色金属冶炼和压延加工业热度评分0.00,距离20日均线过远扣4.4分,今日无高确定性机会，建议空仓观察。
6,600267,海正药业,C27医药制造业,行业,0,0.0,False,66.0,"{'MA20评分': 25.7, '均线评分': 15.6, '量能评分': 15.0, '突破评分': 9.0, '市值评分': 3.0, '板块热度': 1.2, '资金评分': 15.0, '风险扣分': -3.4, '市场风格调整': 0.0}",41.23,15.0,15.0,9.0,3.44,25.67,15.56,9.0,-3.44,3.0,1.25,14.24,12.686,12.151,12.049,3.619,14.623,2449962560.0,0.0862,0.0,0.0,0.0,0.0,16807074704.0,14.03 - 14.45,11.87,15.38,收盘价高于20日均线18.2%；均线多头排列，MA5/MA10距离4.4%，MA10/MA20距离0.8%；成交量为5日均量3.62倍；成交量为10日均量4.33倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,距离20日均线过远扣3.4分,今日无高确定性机会，建议空仓观察。
7,601678,滨化股份,C26化学原料和化学制品制造业,行业,0,0.0,False,65.1,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 5.0, '突破评分': 3.1, '市值评分': 3.0, '板块热度': 3.1, '资金评分': 11.3, '风险扣分': -4.2, '市场风格调整': 0.0}",55.0,11.33,4.98,3.14,4.17,30.0,25.0,3.14,-4.17,3.0,3.12,7.43,7.016,6.688,6.217,0.867,9.651,1450309518.0,0.0013,0.0,0.0,0.0,0.0,15181988709.0,7.32 - 7.54,6.12,8.02,收盘价高于20日均线19.5%；均线多头排列，MA5/MA10距离4.9%，MA10/MA20距离7.6%；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C26化学原料和化学制品制造业热度评分0.00,距离20日均线过远扣4.2分,今日无高确定性机会，建议空仓观察。
8,001337,四川黄金,B09有色金属矿采选业,行业,0,0.0,False,64.3,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 8.9, '突破评分': 5.8, '市值评分': 3.0, '板块热度': 1.9, '资金评分': 15.0, '风险扣分': -10.4, '市场风格调整': 0.0}",55.0,15.0,8.94,5.84,10.38,30.0,25.0,5.84,-10.38,3.0,1.88,51.38,45.354,42.241,39.13,1.583,7.915,1625209444.6000001,0.0756,0.0,0.0,0.0,0.0,21579600000.0,50.61 - 52.15,38.54,55.49,收盘价高于20日均线31.3%；均线多头排列，MA5/MA10距离7.4%，MA10/MA20距离8.0%；成交量为5日均量1.58倍；成交量为10日均量1.67倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业B09有色金属矿采选业热度评分0.00,最近10日涨幅过大扣0.4分；距离20日均线过远扣10.0分,今日无高确定性机会，建议空仓观察。
9,603328,依顿电子,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,64.3,"{'MA20评分': 22.1, '均线评分': 22.6, '量能评分': 13.2, '突破评分': 5.0, '市值评分': 3.0, '板块热度': 3.8, '资金评分': 14.5, '风险扣分': -5.2, '市场风格调整': 0.0}",44.7,14.53,13.15,5.0,5.21,22.12,22.57,5.0,-5.21,3.0,3.75,11.42,10.372,9.779,9.409,5.103,8.139,947443061.0,0.0525,0.0,0.0,0.0,0.0,11402214492.0,11.25 - 11.59,9.27,12.33,收盘价高于20日均线21.4%；均线多头排列，MA5/MA10距离6.1%，MA10/MA20距离3.9%；成交量为5日均量5.10倍；成交量为10日均量4.40倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣5.2分,今日无高确定性机会，建议空仓观察。
10,002900,哈三联,C27医药制造业,行业,0,0.0,False,61.8,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 11.1, '突破评分': 9.0, '市值评分': 0.0, '板块热度': 1.2, '资金评分': 15.0, '风险扣分': -14.6, '市场风格调整': 0.0}",55.0,15.0,11.07,9.0,14.55,30.0,25.0,9.0,-14.55,0.0,1.25,14.83,13.134,12.474,11.81,2.31,37.159,882898547.03,0.0896,0.0,0.0,0.0,0.0,2389445192.0,14.61 - 15.05,11.63,16.02,收盘价高于20日均线25.6%；均线多头排列，MA5/MA10距离5.3%，MA10/MA20距离5.6%；成交量为5日均量2.31倍；成交量为10日均量2.07倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,距离20日均线过远扣7.5分；连续涨停风险扣5.3分；波动异常扣1.7分,今日无高确定性机会，建议空仓观察。
