rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
1,000938,紫光股份,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,68.6,"{'MA20评分': 30.0, '均线评分': 24.5, '量能评分': 7.2, '突破评分': 9.0, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 15.0, '风险扣分': -14.1, '市场风格调整': -3.0}",54.49,15.0,7.22,9.0,14.07,30.0,24.49,9.0,-14.07,10.0,5.0,44.9,39.554,38.277,33.976,1.23,18.805,24152339103.7,0.083,0.0,0.0,0.0,0.0,128417264230.0,44.23 - 45.57,33.47,48.49,收盘价高于20日均线32.2%；均线多头排列，MA5/MA10距离3.3%，MA10/MA20距离12.7%；成交量为5日均量1.23倍；成交量为10日均量1.18倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,最近10日涨幅过大扣0.7分；距离20日均线过远扣10.0分；波动异常扣1.4分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位；快速轮动，降低追高等级,今日无高确定性机会，建议空仓观察。
2,002396,星网锐捷,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,66.6,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 7.5, '突破评分': 9.0, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 15.0, '风险扣分': -12.8, '市场风格调整': 0.0}",55.0,15.0,7.47,9.0,12.83,30.0,25.0,9.0,-12.83,3.0,5.0,34.59,30.68,29.496,25.75,1.16,28.904,7349901454.42,0.0847,0.0,0.0,0.0,0.0,26198988309.0,34.07 - 35.11,25.36,37.36,收盘价高于20日均线34.3%；均线多头排列，MA5/MA10距离4.0%，MA10/MA20距离14.5%；成交量为5日均量1.16倍；成交量为10日均量1.36倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣10.0分；波动异常扣0.8分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
3,600602,云赛智联,I65软件和信息技术服务业,行业,0,0.0,False,63.1,"{'MA20评分': 22.4, '均线评分': 25.0, '量能评分': 10.4, '突破评分': 4.1, '市值评分': 3.0, '板块热度': 4.4, '资金评分': 13.0, '风险扣分': -6.2, '市场风格调整': 0.0}",47.43,13.03,10.36,4.12,6.16,22.43,25.0,4.12,-6.16,3.0,4.38,20.27,19.074,18.002,16.963,1.67,11.484,2423238581.0,0.0284,0.0,0.0,0.0,0.0,21776121810.0,19.97 - 20.57,16.71,21.89,收盘价高于20日均线19.5%；均线多头排列，MA5/MA10距离6.0%，MA10/MA20距离6.1%；成交量为5日均量1.67倍；成交量为10日均量1.92倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业I65软件和信息技术服务业热度评分0.00,距离20日均线过远扣4.2分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
4,600267,海正药业,C27医药制造业,行业,0,0.0,False,61.9,"{'MA20评分': 24.4, '均线评分': 25.0, '量能评分': 5.8, '突破评分': 5.1, '市值评分': 3.0, '板块热度': 2.5, '资金评分': 11.4, '风险扣分': -3.9, '市场风格调整': 0.0}",49.42,11.4,5.85,5.06,3.95,24.42,25.0,5.06,-3.95,3.0,2.5,12.48,12.084,11.652,11.048,1.14,7.256,1063039348.0,0.0024,0.0,0.0,0.0,0.0,14729795808.000002,12.29 - 12.67,10.88,13.48,收盘价高于20日均线13.0%；均线多头排列，MA5/MA10距离3.7%，MA10/MA20距离5.5%；成交量为5日均量1.14倍；成交量为10日均量1.45倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,距离20日均线过远扣0.5分；当日长上影线明显扣1.4分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
5,603893,瑞芯微,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,60.8,"{'MA20评分': 24.8, '均线评分': 15.0, '量能评分': 7.1, '突破评分': 5.2, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 10.5, '风险扣分': -6.3, '市场风格调整': 0.0}",39.81,10.52,7.11,5.2,6.32,24.78,15.03,5.2,-6.32,10.0,5.0,228.86,213.83,213.172,199.044,1.239,8.824,8336664727.0,-0.0116,0.0,0.0,0.0,0.0,96783394967.0,225.43 - 232.29,196.06,247.17,收盘价高于20日均线15.0%；均线多头排列，MA5/MA10距离0.3%，MA10/MA20距离7.1%；成交量为5日均量1.24倍；成交量为10日均量1.24倍；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣1.7分；连续涨停风险扣2.7分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
6,600988,赤峰黄金,B09有色金属矿采选业,行业,0,0.0,False,60.5,"{'MA20评分': 28.8, '均线评分': 21.0, '量能评分': 7.5, '突破评分': 5.8, '市值评分': 6.0, '板块热度': 0.6, '资金评分': 15.0, '风险扣分': -9.1, '市场风格调整': 0.0}",49.76,15.0,7.53,5.76,9.12,28.8,20.96,5.76,-9.12,6.0,0.62,38.22,34.462,33.718,31.075,1.439,6.519,4159975786.0,0.0733,0.0,0.0,0.0,0.0,63594693708.0,37.65 - 38.79,30.61,41.28,收盘价高于20日均线23.0%；均线多头排列，MA5/MA10距离2.2%，MA10/MA20距离8.5%；成交量为5日均量1.44倍；成交量为10日均量1.41倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业B09有色金属矿采选业热度评分0.00,距离20日均线过远扣6.1分；当日长上影线明显扣0.9分；波动异常扣0.1分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
7,000676,智度股份,L72商务服务业,行业,0,0.0,False,57.8,"{'MA20评分': 27.1, '均线评分': 25.0, '量能评分': 11.4, '突破评分': 2.8, '市值评分': 0.0, '板块热度': 1.2, '资金评分': 10.8, '风险扣分': -9.8, '市场风格调整': 0.0}",52.07,10.8,11.44,2.83,9.83,27.07,25.0,2.83,-9.83,0.0,1.25,6.92,6.648,5.966,5.579,1.51,21.241,1794707358.76,-0.0072,0.0,0.0,0.0,0.0,8712477220.0,6.82 - 7.02,5.49,7.47,收盘价高于20日均线24.0%；均线多头排列，MA5/MA10距离11.4%，MA10/MA20距离6.9%；成交量为5日均量1.51倍；成交量为10日均量2.54倍；OBV趋势向上；OBV接近或创阶段新高；行业L72商务服务业热度评分0.00,最近10日涨幅过大扣0.7分；距离20日均线过远扣6.7分；当日长上影线明显扣0.4分；当日放量滞涨扣0.0分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
8,600644,乐山电力,D44电力、热力生产和供应业,行业,0,0.0,False,55.0,"{'MA20评分': 25.9, '均线评分': 21.4, '量能评分': 11.9, '突破评分': 5.0, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 14.5, '风险扣分': -14.2, '市场风格调整': 0.0}",47.31,14.47,11.91,4.97,14.19,25.89,21.43,4.97,-14.19,0.0,5.0,10.6,9.47,8.661,8.374,1.958,15.599,899784866.0,0.0516,0.0,0.0,0.0,0.0,6130200479.999999,10.44 - 10.76,8.25,11.45,收盘价高于20日均线26.6%；均线多头排列，MA5/MA10距离9.3%，MA10/MA20距离3.4%；成交量为5日均量1.96倍；成交量为10日均量3.06倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业D44电力、热力生产和供应业热度评分0.00,最近10日涨幅过大扣1.4分；距离20日均线过远扣8.1分；连续涨停风险扣2.7分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
9,000526,学大教育,P83教育,行业,0,0.0,False,54.3,"{'MA20评分': 26.1, '均线评分': 20.7, '量能评分': 11.7, '突破评分': 5.5, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 15.0, '风险扣分': -10.2, '市场风格调整': 0.0}",46.78,15.0,11.67,5.46,10.22,26.13,20.66,5.46,-10.22,0.0,0.62,33.0,29.228,28.262,27.385,2.383,9.444,360233517.81,0.0652,0.0,0.0,0.0,0.0,3957990300.0000005,32.51 - 33.49,26.97,35.64,收盘价高于20日均线20.5%；均线多头排列，MA5/MA10距离3.4%，MA10/MA20距离3.2%；成交量为5日均量2.38倍；成交量为10日均量2.83倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业P83教育热度评分0.00,距离20日均线过远扣4.7分；成交额偏低扣3.5分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
10,000977,浪潮信息,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,53.2,"{'MA20评分': 29.2, '均线评分': 12.5, '量能评分': 6.9, '突破评分': 4.3, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -14.7, '市场风格调整': 0.0}",41.73,10.0,6.94,4.26,14.71,29.23,12.5,4.26,-14.71,10.0,5.0,90.47,84.564,85.347,76.905,1.184,13.003,17694587816.3,-0.0414,0.0,0.0,0.0,0.0,132704272946.0,89.11 - 91.83,75.75,97.71,收盘价高于20日均线17.6%；成交量为5日均量1.18倍；成交量为10日均量1.13倍；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣3.1分；当日长上影线明显扣9.3分；波动异常扣0.3分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
