rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
1,600988,赤峰黄金,B09有色金属矿采选业,行业,0,0.0,False,69.9,"{'MA20评分': 28.6, '均线评分': 23.1, '量能评分': 7.9, '突破评分': 8.0, '市值评分': 10.0, '板块热度': 2.5, '资金评分': 14.5, '风险扣分': -7.1, '市场风格调整': -3.0}",51.66,14.5,7.88,7.98,7.12,28.59,23.06,7.98,-7.12,10.0,2.5,49.43,44.248,42.469,40.778,1.627,6.092,4924164708.0,0.0519,0.0,0.0,0.0,0.0,82247140502.0,48.69 - 50.17,40.17,53.38,收盘价高于20日均线21.2%；均线多头排列，MA5/MA10距离4.2%，MA10/MA20距离4.1%；成交量为5日均量1.63倍；成交量为10日均量1.37倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业B09有色金属矿采选业热度评分0.00,距离20日均线过远扣5.1分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位；快速轮动，降低追高等级,今日无高确定性机会，建议空仓观察。
2,002365,永安药业,C27医药制造业,行业,0,0.0,False,68.3,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 13.3, '突破评分': 8.0, '市值评分': 0.0, '板块热度': 2.5, '资金评分': 14.5, '风险扣分': -7.5, '市场风格调整': -3.0}",55.0,14.54,13.29,8.01,7.54,30.0,25.0,8.01,-7.54,0.0,2.5,16.59,15.274,14.366,13.601,2.244,37.618,1490578866.8500001,0.0527,0.0,0.0,0.0,0.0,4069336215.0,16.34 - 16.84,13.4,17.92,收盘价高于20日均线22.0%；均线多头排列，MA5/MA10距离6.3%，MA10/MA20距离5.6%；成交量为5日均量2.24倍；成交量为10日均量2.43倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,距离20日均线过远扣5.5分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位；快速轮动，降低追高等级,今日无高确定性机会，建议空仓观察。
3,600330,天通股份,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,61.5,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 4.7, '突破评分': 1.6, '市值评分': 6.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -10.8, '市场风格调整': 0.0}",55.0,5.0,4.7,1.6,10.77,30.0,25.0,1.6,-10.77,6.0,5.0,27.27,27.736,25.884,22.356,0.705,8.787,2988868325.0,-0.087,0.0,0.0,0.0,0.0,33635756088.0,26.86 - 27.68,22.02,29.45,收盘价高于20日均线22.0%；均线多头排列，MA5/MA10距离7.2%，MA10/MA20距离15.8%；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣5.5分；当日长上影线明显扣2.6分；波动异常扣0.6分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
4,002815,崇达技术,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,61.1,"{'MA20评分': 23.1, '均线评分': 21.7, '量能评分': 9.2, '突破评分': 1.2, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -2.0, '市场风格调整': 0.0}",44.79,10.0,9.18,1.15,2.0,23.06,21.73,1.15,-2.0,3.0,5.0,13.82,13.572,13.247,12.52,1.711,9.61,1030111792.37,-0.0611,0.0,0.0,0.0,0.0,10740102440.0,13.61 - 14.03,12.33,14.93,收盘价高于20日均线10.4%；均线多头排列，MA5/MA10距离2.5%，MA10/MA20距离5.8%；成交量为5日均量1.71倍；成交量为10日均量1.91倍；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
5,603061,金海通,C35专用设备制造业,行业,0,0.0,False,61.0,"{'MA20评分': 25.2, '均线评分': 25.0, '量能评分': 7.3, '突破评分': 2.4, '市值评分': 6.0, '板块热度': 1.2, '资金评分': 10.6, '风险扣分': -6.2, '市场风格调整': 0.0}",50.24,10.57,7.27,2.39,6.18,25.24,25.0,2.39,-6.18,6.0,1.25,365.99,354.8,341.243,310.051,1.351,6.535,2004138215.0,-0.0108,0.0,0.0,0.0,0.0,31841130000.0,360.50 - 371.48,305.4,395.27,收盘价高于20日均线18.0%；均线多头排列，MA5/MA10距离4.0%，MA10/MA20距离10.1%；成交量为5日均量1.35倍；成交量为10日均量1.41倍；OBV趋势向上；OBV接近或创阶段新高；行业C35专用设备制造业热度评分0.00,距离20日均线过远扣3.4分；波动异常扣0.8分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
6,002716,湖南白银,C32有色金属冶炼和压延加工业,行业,0,0.0,False,60.8,"{'MA20评分': 30.0, '均线评分': 18.0, '量能评分': 11.2, '突破评分': 4.9, '市值评分': 3.0, '板块热度': 1.9, '资金评分': 11.7, '风险扣分': -8.2, '市场风格调整': 0.0}",47.96,11.73,11.23,4.87,8.2,30.0,17.96,4.87,-8.2,3.0,1.88,10.42,9.582,9.464,8.803,2.209,18.292,4312985678.29,0.0077,0.0,0.0,0.0,0.0,24200196793.999996,10.26 - 10.58,8.67,11.25,收盘价高于20日均线18.4%；均线多头排列，MA5/MA10距离1.2%，MA10/MA20距离7.5%；成交量为5日均量2.21倍；成交量为10日均量1.63倍；突破近20日高点；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业C32有色金属冶炼和压延加工业热度评分0.00,距离20日均线过远扣3.5分；连续涨停风险扣2.7分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
7,600487,亨通光电,C38电气机械和器材制造业,行业,0,0.0,False,60.5,"{'MA20评分': 23.0, '均线评分': 22.7, '量能评分': 4.2, '突破评分': 0.1, '市值评分': 10.0, '板块热度': 2.5, '资金评分': 10.0, '风险扣分': -2.0, '市场风格调整': 0.0}",45.71,10.0,4.19,0.1,2.0,23.04,22.67,0.1,-2.0,10.0,2.5,62.18,62.716,61.035,56.41,0.638,6.776,10263631641.0,-0.0796,0.0,0.0,0.0,0.0,152567726934.0,61.25 - 63.11,55.56,67.15,收盘价高于20日均线10.2%；均线多头排列，MA5/MA10距离2.8%，MA10/MA20距离8.2%；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
8,603773,沃格光电,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,60.4,"{'MA20评分': 25.5, '均线评分': 25.0, '量能评分': 4.7, '突破评分': 1.2, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 0.0, '风险扣分': -4.0, '市场风格调整': 0.0}",50.51,0.0,4.68,1.19,4.02,25.51,25.0,1.19,-4.02,3.0,5.0,100.99,105.726,100.656,88.879,0.795,8.715,1970762973.0,-0.1383,0.0,0.0,0.0,0.0,22690291814.0,99.48 - 102.50,87.55,109.07,收盘价高于20日均线13.6%；均线多头排列，MA5/MA10距离5.0%，MA10/MA20距离13.3%；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣0.9分；波动异常扣1.1分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
9,001337,四川黄金,B09有色金属矿采选业,行业,0,0.0,False,60.3,"{'MA20评分': 28.8, '均线评分': 17.5, '量能评分': 8.8, '突破评分': 3.6, '市值评分': 3.0, '板块热度': 2.5, '资金评分': 10.0, '风险扣分': -3.9, '市场风格调整': 0.0}",46.32,10.0,8.81,3.59,3.89,28.82,17.5,3.59,-3.89,3.0,2.5,51.47,48.726,48.196,44.598,1.801,7.444,1564955574.89,-0.0237,0.0,0.0,0.0,0.0,21617400000.0,50.70 - 52.24,43.93,55.59,收盘价高于20日均线15.4%；均线多头排列，MA5/MA10距离1.1%，MA10/MA20距离8.1%；成交量为5日均量1.80倍；成交量为10日均量1.40倍；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业B09有色金属矿采选业热度评分0.00,距离20日均线过远扣1.9分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
10,603580,艾艾精工,C29橡胶和塑料制品业,行业,0,0.0,False,59.6,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 8.8, '突破评分': 9.0, '市值评分': 3.0, '板块热度': 1.2, '资金评分': 15.0, '风险扣分': -17.4, '市场风格调整': 0.0}",55.0,15.0,8.85,9.0,17.45,30.0,25.0,9.0,-17.45,3.0,1.25,80.78,69.156,62.482,57.947,1.586,13.873,1443238964.0,0.0801,0.0,0.0,0.0,0.0,10555781096.0,79.57 - 81.99,57.08,87.24,收盘价高于20日均线39.4%；均线多头排列，MA5/MA10距离10.7%，MA10/MA20距离7.8%；成交量为5日均量1.59倍；成交量为10日均量1.47倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C29橡胶和塑料制品业热度评分0.00,最近10日涨幅过大扣4.0分；距离20日均线过远扣10.0分；波动异常扣1.4分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
