rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
11,002860,星帅尔,C38电气机械和器材制造业,行业,0,0.0,False,61.8,"{'MA20评分': 28.4, '均线评分': 24.5, '量能评分': 9.3, '突破评分': 8.9, '市值评分': 0.0, '板块热度': 2.5, '资金评分': 15.0, '风险扣分': -11.8, '市场风格调整': 0.0}",52.87,15.0,9.27,8.95,11.77,28.38,24.48,8.95,-11.77,0.0,2.5,17.56,15.568,14.743,14.072,1.727,12.371,724188631.05,0.0786,0.0,0.0,0.0,0.0,6040160612.0,17.30 - 17.82,13.86,18.96,收盘价高于20日均线24.8%；均线多头排列，MA5/MA10距离5.6%，MA10/MA20距离4.8%；成交量为5日均量1.73倍；成交量为10日均量2.19倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,距离20日均线过远扣7.1分；连续涨停风险扣2.7分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
12,002747,埃斯顿,C34通用设备制造业,行业,0,0.0,False,61.1,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 10.7, '突破评分': 7.1, '市值评分': 6.0, '板块热度': 1.9, '资金评分': 8.0, '风险扣分': -19.6, '市场风格调整': 0.0}",55.0,8.01,10.66,7.11,19.56,30.0,25.0,7.11,-19.56,6.0,1.88,46.03,41.978,39.124,36.913,1.916,24.7,9048470127.59,0.0281,0.0,0.0,0.0,0.0,36014085027.0,45.34 - 46.72,36.36,49.71,收盘价高于20日均线24.7%；均线多头排列，MA5/MA10距离7.3%，MA10/MA20距离6.0%；成交量为5日均量1.92倍；成交量为10日均量1.75倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；行业C34通用设备制造业热度评分0.00,距离20日均线过远扣7.1分；当日长上影线明显扣10.0分；波动异常扣0.5分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
13,000034,神州数码,F51批发业,行业,0,0.0,False,61.0,"{'MA20评分': 23.0, '均线评分': 24.1, '量能评分': 8.9, '突破评分': 3.4, '市值评分': 3.0, '板块热度': 0.6, '资金评分': 6.8, '风险扣分': -2.1, '市场风格调整': 0.0}",47.17,6.82,8.92,3.41,2.11,23.03,24.15,3.41,-2.11,3.0,0.62,28.88,27.928,27.055,25.738,1.413,10.47,2453994862.99,0.0091,0.0,0.0,0.0,0.0,24523388464.0,28.45 - 29.31,25.35,31.19,收盘价高于20日均线12.2%；均线多头排列，MA5/MA10距离3.2%，MA10/MA20距离5.1%；成交量为5日均量1.41倍；成交量为10日均量1.65倍；突破近20日高点；OBV趋势向上；行业F51批发业热度评分0.00,距离20日均线过远扣0.1分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
14,600601,方正科技,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,60.4,"{'MA20评分': 23.7, '均线评分': 20.4, '量能评分': 6.1, '突破评分': 4.1, '市值评分': 6.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -5.0, '市场风格调整': 0.0}",44.06,10.0,6.15,4.14,4.99,23.69,20.37,4.14,-4.99,6.0,5.0,14.99,14.568,13.93,13.529,0.982,8.62,5427967656.0,-0.0489,0.0,0.0,0.0,0.0,62512696567.0,14.77 - 15.21,13.33,16.19,收盘价高于20日均线10.8%；均线多头排列，MA5/MA10距离4.6%，MA10/MA20距离3.0%；成交量为10日均量1.18倍；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,当日长上影线明显扣3.0分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
15,603713,密尔克卫,G58多式联运和运输代理业,行业,0,0.0,False,60.1,"{'MA20评分': 30.0, '均线评分': 23.3, '量能评分': 8.2, '突破评分': 3.9, '市值评分': 3.0, '板块热度': 0.6, '资金评分': 0.6, '风险扣分': -8.9, '市场风格调整': 0.0}",53.26,0.56,8.23,3.93,8.88,30.0,23.26,3.93,-8.88,3.0,0.62,78.35,75.486,73.327,65.203,1.89,7.258,888755364.0,-0.0111,0.0,0.0,0.0,0.0,12389869415.0,77.17 - 79.53,64.22,84.62,收盘价高于20日均线20.2%；均线多头排列，MA5/MA10距离2.9%，MA10/MA20距离12.5%；成交量为5日均量1.89倍；成交量为10日均量1.69倍；行业G58多式联运和运输代理业热度评分0.00,距离20日均线过远扣4.5分；当日放量滞涨扣2.3分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
16,002452,长高电气,C38电气机械和器材制造业,行业,0,0.0,False,59.3,"{'MA20评分': 24.7, '均线评分': 23.0, '量能评分': 6.4, '突破评分': 7.6, '市值评分': 0.0, '板块热度': 2.5, '资金评分': 13.8, '风险扣分': -4.9, '市场风格调整': 0.0}",47.71,13.84,6.39,7.6,4.87,24.72,22.99,7.6,-4.87,0.0,2.5,13.83,12.892,12.534,11.805,1.432,11.856,827462461.76,0.0414,0.0,0.0,0.0,0.0,7125856329.0,13.62 - 14.04,11.63,14.94,收盘价高于20日均线17.2%；均线多头排列，MA5/MA10距离2.9%，MA10/MA20距离6.2%；成交量为5日均量1.43倍；成交量为10日均量1.28倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,距离20日均线过远扣2.9分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
17,000977,浪潮信息,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,58.7,"{'MA20评分': 21.0, '均线评分': 16.3, '量能评分': 7.3, '突破评分': 1.1, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -2.0, '市场风格调整': 0.0}",37.27,5.0,7.3,1.13,2.0,20.97,16.31,1.13,-2.0,10.0,5.0,69.71,67.422,66.419,63.919,1.259,7.91,7864835460.24,-0.0301,0.0,0.0,0.0,0.0,102252844778.0,68.66 - 70.76,62.96,75.29,收盘价高于20日均线9.1%；均线多头排列，MA5/MA10距离1.5%，MA10/MA20距离3.9%；成交量为5日均量1.26倍；成交量为10日均量1.39倍；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00,大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
18,600366,宁波韵升,C30非金属矿物制品业,行业,0,0.0,False,58.4,"{'MA20评分': 25.3, '均线评分': 25.0, '量能评分': 4.3, '突破评分': 2.0, '市值评分': 3.0, '板块热度': 1.2, '资金评分': 10.0, '风险扣分': -2.5, '市场风格调整': 0.0}",50.28,10.0,4.27,2.0,2.46,25.28,25.0,2.0,-2.46,3.0,1.25,16.11,16.048,15.454,14.606,0.712,7.902,1419444754.0,-0.0747,0.0,0.0,0.0,0.0,17705552121.0,15.87 - 16.35,14.39,17.4,收盘价高于20日均线10.3%；均线多头排列，MA5/MA10距离3.8%，MA10/MA20距离5.8%；OBV趋势向上；OBV接近或创阶段新高；行业C30非金属矿物制品业热度评分0.00,当日长上影线明显扣0.5分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
19,603903,中持股份,N77生态保护和环境治理业,行业,0,0.0,False,58.2,"{'MA20评分': 26.3, '均线评分': 25.0, '量能评分': 10.9, '突破评分': 9.0, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 15.0, '风险扣分': -13.7, '市场风格调整': 0.0}",51.31,15.0,10.95,9.0,13.67,26.31,25.0,9.0,-13.67,0.0,0.62,15.57,13.966,13.076,12.433,1.976,15.828,620088454.0,0.0813,0.0,0.0,0.0,0.0,3975324614.9999995,15.34 - 15.80,12.25,16.82,收盘价高于20日均线25.2%；均线多头排列，MA5/MA10距离6.8%，MA10/MA20距离5.2%；成交量为5日均量1.98倍；成交量为10日均量2.68倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业N77生态保护和环境治理业热度评分0.00,最近10日涨幅过大扣1.7分；距离20日均线过远扣7.4分；连续涨停风险扣2.7分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
20,002931,锋龙股份,C35专用设备制造业,行业,0,0.0,False,57.9,"{'MA20评分': 27.4, '均线评分': 12.7, '量能评分': 11.2, '突破评分': 3.5, '市值评分': 3.0, '板块热度': 3.8, '资金评分': 10.0, '风险扣分': -3.7, '市场风格调整': 0.0}",40.14,10.0,11.2,3.5,3.71,27.39,12.74,3.5,-3.71,3.0,3.75,79.6,72.0,69.853,69.718,1.827,17.619,2699156188.89,-0.0481,0.0,0.0,0.0,0.0,16019778600.000002,78.41 - 80.79,68.67,85.97,收盘价高于20日均线14.2%；均线多头排列，MA5/MA10距离3.1%，MA10/MA20距离0.2%；成交量为5日均量1.83倍；成交量为10日均量2.07倍；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业C35专用设备制造业热度评分0.00,距离20日均线过远扣1.2分；波动异常扣0.5分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
