rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
1,000938,紫光股份,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,67.2,"{'MA20评分': 29.6, '均线评分': 25.0, '量能评分': 5.9, '突破评分': 0.3, '市值评分': 10.0, '板块热度': 3.8, '资金评分': 10.0, '风险扣分': -7.4, '市场风格调整': 0.0}",54.56,10.0,5.95,0.29,7.45,29.56,25.0,0.29,-7.45,10.0,3.75,41.48,42.35,40.015,36.864,0.964,15.175,17920431623.8,-0.0943,0.0,0.0,0.0,0.0,118635815596.0,40.86 - 42.10,36.31,44.8,收盘价高于20日均线12.5%；均线多头排列，MA5/MA10距离5.8%，MA10/MA20距离8.5%；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣0.3分；当日长上影线明显扣4.5分；波动异常扣0.7分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
2,603118,共进股份,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,65.3,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 8.8, '突破评分': 2.8, '市值评分': 3.0, '板块热度': 3.8, '资金评分': 10.0, '风险扣分': -8.0, '市场风格调整': 0.0}",55.0,10.0,8.81,2.8,7.99,30.0,25.0,2.8,-7.99,3.0,3.75,17.31,16.46,15.221,14.315,1.4,27.392,3662996256.0,-0.0319,0.0,0.0,0.0,0.0,13627754484.000002,17.05 - 17.57,14.1,18.69,收盘价高于20日均线20.9%；均线多头排列，MA5/MA10距离8.1%，MA10/MA20距离6.3%；成交量为5日均量1.40倍；成交量为10日均量1.62倍；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣5.0分；波动异常扣1.0分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
3,002860,星帅尔,C38电气机械和器材制造业,行业,0,0.0,False,61.9,"{'MA20评分': 28.3, '均线评分': 20.8, '量能评分': 6.1, '突破评分': 7.9, '市值评分': 0.0, '板块热度': 4.4, '资金评分': 14.4, '风险扣分': -5.7, '市场风格调整': 0.0}",49.13,14.44,6.13,7.95,5.73,28.35,20.78,7.95,-5.73,0.0,4.38,19.77,17.874,17.176,16.653,1.253,10.89,722690114.02,0.051,0.0,0.0,0.0,0.0,6800340279.0,19.47 - 20.07,16.4,21.35,收盘价高于20日均线18.7%；均线多头排列，MA5/MA10距离4.1%，MA10/MA20距离3.1%；成交量为5日均量1.25倍；成交量为10日均量1.49倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,距离20日均线过远扣3.7分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
4,002832,比音勒芬,C18纺织服装、服饰业,行业,0,0.0,False,59.0,"{'MA20评分': 24.7, '均线评分': 22.4, '量能评分': 7.2, '突破评分': 8.2, '市值评分': 0.0, '板块热度': 1.2, '资金评分': 14.8, '风险扣分': -4.8, '市场风格调整': 0.0}",47.12,14.85,7.21,8.18,4.83,24.75,22.37,8.18,-4.83,0.0,1.25,25.35,23.268,22.481,21.649,1.696,6.231,600321745.49,0.0576,0.0,0.0,0.0,0.0,9871753905.0,24.97 - 25.73,21.32,27.38,收盘价高于20日均线17.1%；均线多头排列，MA5/MA10距离3.5%，MA10/MA20距离3.8%；成交量为5日均量1.70倍；成交量为10日均量1.90倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C18纺织服装、服饰业热度评分0.00,距离20日均线过远扣2.8分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
5,603567,珍宝岛,C27医药制造业,行业,0,0.0,False,57.3,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 9.6, '突破评分': 4.0, '市值评分': 0.0, '板块热度': 2.5, '资金评分': 12.9, '风险扣分': -13.8, '市场风格调整': 0.0}",55.0,12.93,9.63,4.0,13.79,30.0,25.0,4.0,-13.79,0.0,2.5,6.88,6.316,5.999,5.377,1.655,17.806,1158750364.0,0.0269,0.0,0.0,0.0,0.0,6463094704.0,6.78 - 6.98,5.3,7.43,收盘价高于20日均线28.0%；均线多头排列，MA5/MA10距离5.3%，MA10/MA20距离11.6%；成交量为5日均量1.66倍；成交量为10日均量1.99倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,最近10日涨幅过大扣2.5分；距离20日均线过远扣8.9分；波动异常扣0.4分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
6,002900,哈三联,C27医药制造业,行业,0,0.0,False,57.0,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 10.4, '突破评分': 6.9, '市值评分': 0.0, '板块热度': 2.5, '资金评分': 13.4, '风险扣分': -17.8, '市场风格调整': 0.0}",55.0,13.44,10.4,6.87,17.75,30.0,25.0,6.87,-17.75,0.0,2.5,12.98,12.004,11.426,10.601,2.12,27.888,587777928.36,0.0351,0.0,0.0,0.0,0.0,2091368752.0,12.79 - 13.17,10.44,14.02,收盘价高于20日均线22.4%；均线多头排列，MA5/MA10距离5.1%，MA10/MA20距离7.8%；成交量为5日均量2.12倍；成交量为10日均量2.32倍；突破近20日高点；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,距离20日均线过远扣5.8分；当日长上影线明显扣9.6分；波动异常扣0.3分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
7,002440,闰土股份,C26化学原料和化学制品制造业,行业,0,0.0,False,53.8,"{'MA20评分': 23.8, '均线评分': 25.0, '量能评分': 3.0, '突破评分': 0.4, '市值评分': 3.0, '板块热度': 1.9, '资金评分': 10.0, '风险扣分': -3.3, '市场风格调整': 0.0}",48.82,10.0,2.97,0.41,3.26,23.82,25.0,0.41,-3.26,3.0,1.88,12.4,12.376,11.884,11.125,0.805,7.507,862682664.28,-0.0634,0.0,0.0,0.0,0.0,11734856560.0,12.21 - 12.59,10.96,13.39,收盘价高于20日均线11.5%；均线多头排列，MA5/MA10距离4.1%，MA10/MA20距离6.8%；OBV趋势向上；OBV接近或创阶段新高；行业C26化学原料和化学制品制造业热度评分0.00,当日长上影线明显扣1.0分；波动异常扣0.2分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
8,002879,长缆科技,C38电气机械和器材制造业,行业,0,0.0,False,53.6,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 12.3, '突破评分': 2.0, '市值评分': 0.0, '板块热度': 4.4, '资金评分': 5.0, '风险扣分': -20.0, '市场风格调整': 0.0}",55.0,5.0,12.27,2.0,20.04,30.0,25.0,2.0,-20.04,0.0,4.38,18.9,17.628,15.245,14.22,1.998,38.463,999562198.2700001,-0.0483,0.0,0.0,0.0,0.0,2591927497.0,18.62 - 19.18,14.01,20.41,收盘价高于20日均线32.9%；均线多头排列，MA5/MA10距离15.6%，MA10/MA20距离7.2%；成交量为5日均量2.00倍；成交量为10日均量3.37倍；OBV趋势向上；行业C38电气机械和器材制造业热度评分0.00,最近10日涨幅过大扣3.7分；距离20日均线过远扣10.0分；当日长上影线明显扣1.0分；当日放量滞涨扣3.3分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
9,000676,智度股份,L72商务服务业,行业,0,0.0,False,52.8,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 8.9, '突破评分': 4.3, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 13.2, '风险扣分': -16.1, '市场风格调整': 0.0}",55.0,13.15,8.93,4.28,16.05,30.0,25.0,4.28,-16.05,0.0,0.62,7.45,6.972,6.683,5.95,1.379,21.849,2032978783.8600001,0.0304,0.0,0.0,0.0,0.0,9379762325.0,7.34 - 7.56,5.86,8.05,收盘价高于20日均线25.2%；均线多头排列，MA5/MA10距离4.3%，MA10/MA20距离12.3%；成交量为5日均量1.38倍；成交量为10日均量1.69倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业L72商务服务业热度评分0.00,最近10日涨幅过大扣3.0分；距离20日均线过远扣7.3分；当日长上影线明显扣3.7分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
10,002379,宏桥控股,C32有色金属冶炼和压延加工业,行业,0,0.0,False,52.5,"{'MA20评分': 26.8, '均线评分': 22.0, '量能评分': 4.7, '突破评分': 1.3, '市值评分': 3.0, '板块热度': 0.6, '资金评分': 5.0, '风险扣分': -5.9, '市场风格调整': 0.0}",48.78,5.0,4.66,1.32,5.85,26.75,22.03,1.32,-5.85,3.0,0.62,19.34,19.39,18.908,16.946,0.946,6.736,1467638416.5900002,-0.0543,0.0,0.0,0.0,0.0,21977469292.0,19.05 - 19.63,16.69,20.89,收盘价高于20日均线14.1%；均线多头排列，MA5/MA10距离2.5%，MA10/MA20距离11.6%；OBV趋势向上；行业C32有色金属冶炼和压延加工业热度评分0.00,距离20日均线过远扣1.2分；当日长上影线明显扣2.7分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
