rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
11,000676,智度股份,L72商务服务业,行业,0,0.0,False,54.0,"{'MA20评分': 27.7, '均线评分': 25.0, '量能评分': 5.1, '突破评分': 1.8, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 5.0, '风险扣分': -6.2, '市场风格调整': 0.0}",52.66,5.0,5.05,1.85,6.18,27.66,25.0,1.85,-6.18,0.0,0.62,6.9,6.784,6.139,5.662,0.725,12.716,1084096904.94,-0.0456,0.0,0.0,0.0,0.0,8687296650.0,6.80 - 7.00,5.58,7.45,收盘价高于20日均线21.9%；均线多头排列，MA5/MA10距离10.5%，MA10/MA20距离8.4%；成交量为10日均量1.24倍；OBV趋势向上；行业L72商务服务业热度评分0.00,最近10日涨幅过大扣0.7分；距离20日均线过远扣5.5分,今日无高确定性机会，建议空仓观察。
12,603567,珍宝岛,C27医药制造业,行业,0,0.0,False,53.4,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 6.3, '突破评分': 4.5, '市值评分': 0.0, '板块热度': 1.2, '资金评分': 8.8, '风险扣分': -13.7, '市场风格调整': 0.0}",55.0,8.75,6.29,4.55,13.74,30.0,25.0,4.55,-13.74,0.0,1.25,6.5,6.072,5.529,5.074,1.19,11.459,666676552.0,0.04,0.0,0.0,0.0,0.0,6106121450.0,6.40 - 6.60,5.0,7.02,收盘价高于20日均线28.1%；均线多头排列，MA5/MA10距离9.8%，MA10/MA20距离9.0%；成交量为5日均量1.19倍；成交量为10日均量1.69倍；突破近20日高点；OBV趋势向上；行业C27医药制造业热度评分0.00,最近10日涨幅过大扣2.1分；距离20日均线过远扣8.9分；连续涨停风险扣2.7分,今日无高确定性机会，建议空仓观察。
13,002379,宏桥控股,C32有色金属冶炼和压延加工业,行业,0,0.0,False,52.8,"{'MA20评分': 27.4, '均线评分': 25.0, '量能评分': 4.8, '突破评分': 5.0, '市值评分': 3.0, '板块热度': 0.6, '资金评分': 9.9, '风险扣分': -13.0, '市场风格调整': 0.0}",52.44,9.94,4.81,5.0,13.03,27.44,25.0,5.0,-13.03,3.0,0.62,20.45,18.794,17.901,16.305,0.905,6.542,1472313931.4099998,0.059,0.0,0.0,0.0,0.0,23238844210.0,20.14 - 20.76,16.06,22.09,收盘价高于20日均线25.4%；均线多头排列，MA5/MA10距离5.0%，MA10/MA20距离9.8%；突破近20日高点；OBV趋势向上；行业C32有色金属冶炼和压延加工业热度评分0.00,最近10日涨幅过大扣2.9分；距离20日均线过远扣7.5分；连续涨停风险扣2.7分,今日无高确定性机会，建议空仓观察。
14,600644,乐山电力,D44电力、热力生产和供应业,行业,0,0.0,False,52.5,"{'MA20评分': 26.9, '均线评分': 25.0, '量能评分': 11.5, '突破评分': 2.5, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 5.2, '风险扣分': -18.4, '市场风格调整': 0.0}",51.93,5.25,11.46,2.51,18.35,26.93,25.0,2.51,-18.35,0.0,5.0,10.43,9.918,8.934,8.49,1.686,17.817,1098321154.0,-0.016,0.0,0.0,0.0,0.0,6031885943.999999,10.27 - 10.59,8.36,11.26,收盘价高于20日均线22.8%；均线多头排列，MA5/MA10距离11.0%，MA10/MA20距离5.2%；成交量为5日均量1.69倍；成交量为10日均量2.74倍；OBV趋势向上；行业D44电力、热力生产和供应业热度评分0.00,最近10日涨幅过大扣1.1分；距离20日均线过远扣6.0分；当日长上影线明显扣10.0分；当日放量滞涨扣1.2分,今日无高确定性机会，建议空仓观察。
15,000968,蓝焰控股,B07石油和天然气开采业,行业,0,0.0,False,52.2,"{'MA20评分': 23.2, '均线评分': 21.3, '量能评分': 4.7, '突破评分': 3.3, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 7.1, '风险扣分': -0.9, '市场风格调整': 0.0}",44.47,7.11,4.68,3.33,0.89,23.17,21.3,3.33,-0.89,0.0,0.62,7.35,6.95,6.79,6.47,1.286,7.396,517156837.21000004,0.0138,0.0,0.0,0.0,0.0,7111144845.0,7.24 - 7.46,6.37,7.94,收盘价高于20日均线13.6%；均线多头排列，MA5/MA10距离2.4%，MA10/MA20距离4.9%；成交量为5日均量1.29倍；成交量为10日均量1.34倍；突破近20日高点；OBV趋势向上；行业B07石油和天然气开采业热度评分0.00,距离20日均线过远扣0.9分,今日无高确定性机会，建议空仓观察。
16,600722,金牛化工,C26化学原料和化学制品制造业,行业,0,0.0,False,50.9,"{'MA20评分': 27.4, '均线评分': 22.3, '量能评分': 9.6, '突破评分': 6.0, '市值评分': 0.0, '板块热度': 2.5, '资金评分': 10.0, '风险扣分': -16.9, '市场风格调整': 0.0}",49.64,10.0,9.64,6.0,16.94,27.37,22.27,6.0,-16.94,0.0,2.5,10.9,9.546,8.754,8.433,1.586,19.402,1365023354.0,0.0999,0.0,0.0,0.0,0.0,7415484730.0,10.74 - 11.06,8.31,11.77,收盘价高于20日均线29.2%；均线多头排列，MA5/MA10距离9.0%，MA10/MA20距离3.8%；成交量为5日均量1.59倍；成交量为10日均量1.87倍；突破近20日高点；OBV趋势向上；行业C26化学原料和化学制品制造业热度评分0.00,最近10日涨幅过大扣2.0分；距离20日均线过远扣9.6分；连续涨停风险扣5.3分,今日无高确定性机会，建议空仓观察。
17,600354,敦煌种业,A05农、林、牧、渔专业及辅助性活动,行业,0,0.0,False,50.7,"{'MA20评分': 24.9, '均线评分': 22.3, '量能评分': 8.1, '突破评分': 3.8, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 8.8, '风险扣分': -8.9, '市场风格调整': 0.0}",47.12,8.84,8.08,3.79,8.91,24.86,22.26,3.79,-8.91,0.0,0.62,6.04,5.596,5.453,5.171,1.765,11.716,357472002.0,0.0414,0.0,0.0,0.0,0.0,3187924684.0,5.95 - 6.13,5.09,6.52,收盘价高于20日均线16.8%；均线多头排列，MA5/MA10距离2.6%，MA10/MA20距离5.5%；成交量为5日均量1.77倍；成交量为10日均量2.04倍；突破近20日高点；OBV接近或创阶段新高；行业A05农、林、牧、渔专业及辅助性活动热度评分0.00,距离20日均线过远扣2.7分；连续涨停风险扣2.7分；成交额偏低扣3.6分,今日无高确定性机会，建议空仓观察。
18,002953,日丰股份,C38电气机械和器材制造业,行业,0,0.0,False,50.0,"{'MA20评分': 21.5, '均线评分': 14.3, '量能评分': 12.2, '突破评分': 4.6, '市值评分': 0.0, '板块热度': 1.9, '资金评分': 13.8, '风险扣分': -4.5, '市场风格调整': 0.0}",35.79,13.85,12.24,4.6,4.49,21.49,14.3,4.6,-4.49,0.0,1.88,10.27,9.286,9.016,8.928,4.478,14.069,396500101.91,0.0416,0.0,0.0,0.0,0.0,2786368078.0,10.12 - 10.42,8.79,11.09,收盘价高于20日均线15.0%；均线多头排列，MA5/MA10距离3.0%，MA10/MA20距离1.0%；成交量为5日均量4.48倍；成交量为10日均量5.84倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,距离20日均线过远扣1.7分；当日长上影线明显扣0.2分；成交额偏低扣2.6分,今日无高确定性机会，建议空仓观察。
19,603162,海通发展,G55水上运输业,行业,0,0.0,False,49.6,"{'MA20评分': 25.2, '均线评分': 17.6, '量能评分': 8.8, '突破评分': 3.5, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 12.1, '风险扣分': -6.1, '市场风格调整': 0.0}",42.85,12.08,8.76,3.49,6.14,25.2,17.65,3.49,-6.14,0.0,0.62,11.51,10.754,10.632,9.985,1.829,19.657,955036244.0,0.0132,0.0,0.0,0.0,0.0,4855401420.0,11.34 - 11.68,9.84,12.43,收盘价高于20日均线15.3%；均线多头排列，MA5/MA10距离1.1%，MA10/MA20距离6.5%；成交量为5日均量1.83倍；成交量为10日均量1.64倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业G55水上运输业热度评分0.00,距离20日均线过远扣1.8分；当日长上影线明显扣4.1分；当日放量滞涨扣0.3分,今日无高确定性机会，建议空仓观察。
20,000554,泰山石油,F51批发业,行业,0,0.0,False,47.5,"{'MA20评分': 22.7, '均线评分': 25.0, '量能评分': 3.2, '突破评分': 1.9, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 10.0, '风险扣分': -5.9, '市场风格调整': 0.0}",47.67,10.0,3.25,1.9,5.9,22.67,25.0,1.9,-5.9,0.0,0.62,6.83,6.672,6.44,6.123,1.002,12.787,312024043.66999996,-0.0201,0.0,0.0,0.0,0.0,2454051784.0,6.73 - 6.93,6.03,7.38,收盘价高于20日均线11.5%；均线多头排列，MA5/MA10距离3.6%，MA10/MA20距离5.2%；成交量为5日均量1.00倍；成交量为10日均量1.05倍；OBV趋势向上；OBV接近或创阶段新高；行业F51批发业热度评分0.00,当日长上影线明显扣1.2分；成交额偏低扣4.7分,今日无高确定性机会，建议空仓观察。
