rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
1,000100,TCL科技,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,78.7,"{'MA20评分': 29.4, '均线评分': 25.0, '量能评分': 9.0, '突破评分': 8.0, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 14.5, '风险扣分': -7.6}",54.41,14.47,9.01,7.97,7.64,29.41,25.0,7.97,-7.64,10.0,5.0,6.12,5.594,5.278,4.992,1.488,13.621,15780837053.099998,0.0515,0.0,0.0,0.0,0.0,117088049916.0,6.03 - 6.21,4.92,6.61,收盘价高于20日均线22.6%；均线多头排列，MA5/MA10距离6.0%，MA10/MA20距离5.7%；成交量为5日均量1.49倍；成交量为10日均量1.59倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,最近10日涨幅过大扣0.3分；距离20日均线过远扣5.9分；当日长上影线明显扣1.4分,今日无高确定性机会，建议空仓观察。
2,600378,昊华科技,C26化学原料和化学制品制造业,行业,0,0.0,False,72.7,"{'MA20评分': 30.0, '均线评分': 24.5, '量能评分': 9.0, '突破评分': 8.8, '市值评分': 10.0, '板块热度': 4.4, '资金评分': 15.0, '风险扣分': -13.9}",54.48,15.0,8.95,8.8,13.94,30.0,24.48,8.8,-13.94,10.0,4.38,81.0,71.122,68.828,60.825,1.59,12.742,11145300094.0,0.0746,0.0,0.0,0.0,0.0,86877797400.0,79.78 - 82.21,59.91,87.48,收盘价高于20日均线33.2%；均线多头排列，MA5/MA10距离3.3%，MA10/MA20距离13.2%；成交量为5日均量1.59倍；成交量为10日均量1.45倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C26化学原料和化学制品制造业热度评分0.00,最近10日涨幅过大扣1.9分；距离20日均线过远扣10.0分；当日长上影线明显扣0.4分；波动异常扣1.6分,今日无高确定性机会，建议空仓观察。
3,601678,滨化股份,C26化学原料和化学制品制造业,行业,0,0.0,False,72.6,"{'MA20评分': 25.6, '均线评分': 24.5, '量能评分': 10.5, '突破评分': 7.7, '市值评分': 3.0, '板块热度': 4.4, '资金评分': 14.0, '风险扣分': -3.1}",50.13,13.95,10.5,7.66,3.09,25.63,24.51,7.66,-3.09,3.0,4.38,7.0,6.556,6.344,5.987,1.817,17.655,2499534521.0,0.0432,0.0,0.0,0.0,0.0,14303354100.0,6.89 - 7.10,5.9,7.56,收盘价高于20日均线16.9%；均线多头排列，MA5/MA10距离3.3%，MA10/MA20距离6.0%；成交量为5日均量1.82倍；成交量为10日均量1.80倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C26化学原料和化学制品制造业热度评分0.00,距离20日均线过远扣2.7分；当日长上影线明显扣0.4分,今日无高确定性机会，建议空仓观察。
4,603019,中科曙光,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,72.1,"{'MA20评分': 23.5, '均线评分': 25.0, '量能评分': 8.6, '突破评分': 2.0, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -2.0}",48.52,5.0,8.55,2.0,2.01,23.52,25.0,2.0,-2.01,10.0,5.0,102.45,100.748,94.394,88.604,1.231,9.738,14985473292.0,-0.0446,0.0,0.0,0.0,0.0,149889913035.0,100.91 - 103.99,87.27,110.65,收盘价高于20日均线15.6%；均线多头排列，MA5/MA10距离6.7%，MA10/MA20距离6.5%；成交量为5日均量1.23倍；成交量为10日均量1.74倍；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣2.0分,今日无高确定性机会，建议空仓观察。
5,600703,三安光电,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,71.9,"{'MA20评分': 26.3, '均线评分': 25.0, '量能评分': 6.0, '突破评分': 0.0, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 0.0, '风险扣分': -0.4}",51.34,0.0,6.02,0.0,0.42,26.34,25.0,0.0,-0.42,10.0,5.0,19.84,21.104,20.115,18.064,0.984,9.359,9571276747.0,-0.1441,0.0,0.0,0.0,0.0,98982131008.0,19.54 - 20.14,17.79,21.43,收盘价高于20日均线9.8%；均线多头排列，MA5/MA10距离4.9%，MA10/MA20距离11.4%；成交量为10日均量1.06倍；行业C39计算机、通信和其他电子设备制造业热度评分0.00,波动异常扣0.4分,今日无高确定性机会，建议空仓观察。
6,002106,莱宝高科,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,71.8,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 10.7, '突破评分': 7.2, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 13.1, '风险扣分': -9.1}",55.0,13.14,10.74,7.19,9.14,30.0,25.0,7.19,-9.14,3.0,5.0,18.05,16.264,15.369,14.184,1.892,16.69,2009221548.4499998,0.0303,0.0,0.0,0.0,0.0,12723490125.0,17.78 - 18.32,13.97,19.49,收盘价高于20日均线27.3%；均线多头排列，MA5/MA10距离5.8%，MA10/MA20距离8.4%；成交量为5日均量1.89倍；成交量为10日均量1.81倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,最近10日涨幅过大扣0.7分；距离20日均线过远扣8.5分,今日无高确定性机会，建议空仓观察。
7,603005,晶方科技,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,71.5,"{'MA20评分': 27.9, '均线评分': 25.0, '量能评分': 6.1, '突破评分': 1.9, '市值评分': 6.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -0.4}",52.93,5.0,6.07,1.89,0.41,27.93,25.0,1.89,-0.41,6.0,5.0,52.65,51.56,49.309,46.704,0.91,17.93,6224323299.0,-0.0472,0.0,0.0,0.0,0.0,34336840005.0,51.86 - 53.44,46.0,56.86,收盘价高于20日均线12.7%；均线多头排列，MA5/MA10距离4.6%，MA10/MA20距离5.6%；成交量为10日均量1.10倍；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣0.4分,今日无高确定性机会，建议空仓观察。
8,000725,京东方A,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,70.4,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 7.1, '突破评分': 6.2, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 11.4, '风险扣分': -12.8}",55.0,11.39,7.06,6.17,12.8,30.0,25.0,6.17,-12.8,10.0,5.0,8.77,8.142,7.474,6.759,1.093,13.078,39601267264.3,0.0023,0.0,0.0,0.0,0.0,310169766057.0,8.64 - 8.90,6.66,9.47,收盘价高于20日均线29.8%；均线多头排列，MA5/MA10距离8.9%，MA10/MA20距离10.6%；成交量为5日均量1.09倍；成交量为10日均量1.28倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,最近10日涨幅过大扣2.8分；距离20日均线过远扣9.9分；波动异常扣0.2分,今日无高确定性机会，建议空仓观察。
9,001309,德明利,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,70.2,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 5.7, '突破评分': 1.8, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -7.3}",55.0,10.0,5.71,1.75,7.27,30.0,25.0,1.75,-7.27,10.0,5.0,893.22,929.624,837.182,734.56,0.903,9.917,15230925479.0,-0.0886,0.0,0.0,0.0,0.0,147305197656.0,879.82 - 906.62,723.54,964.68,收盘价高于20日均线21.6%；均线多头排列，MA5/MA10距离11.0%，MA10/MA20距离14.0%；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,最近10日涨幅过大扣1.2分；距离20日均线过远扣5.3分；当日长上影线明显扣0.7分；波动异常扣0.0分,今日无高确定性机会，建议空仓观察。
10,002025,航天电器,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,70.0,"{'MA20评分': 27.6, '均线评分': 21.8, '量能评分': 7.7, '突破评分': 6.7, '市值评分': 6.0, '板块热度': 5.0, '资金评分': 12.9, '风险扣分': -4.8}",49.43,12.91,7.69,6.74,4.85,27.64,21.79,6.74,-4.85,6.0,5.0,80.2,74.78,68.817,66.434,1.22,8.64,3069007856.6299996,0.0266,0.0,0.0,0.0,0.0,36400478260.0,79.00 - 81.40,65.44,86.62,收盘价高于20日均线20.7%；均线多头排列，MA5/MA10距离8.7%，MA10/MA20距离3.6%；成交量为5日均量1.22倍；成交量为10日均量1.52倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣4.8分,今日无高确定性机会，建议空仓观察。
