rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
11,600172,黄河旋风,C30非金属矿物制品业,行业,0,0.0,False,54.2,"{'MA20评分': 28.1, '均线评分': 23.3, '量能评分': 6.9, '突破评分': 1.3, '市值评分': 3.0, '板块热度': 1.9, '资金评分': 0.0, '风险扣分': -10.2, '市场风格调整': 0.0}",51.36,0.0,6.89,1.33,10.25,28.09,23.28,1.33,-10.25,3.0,1.88,17.59,17.878,17.366,15.576,1.175,24.887,5907720790.0,-0.1156,0.0,0.0,0.0,0.0,22449339522.0,17.33 - 17.85,15.34,19.0,收盘价高于20日均线12.9%；均线多头排列，MA5/MA10距离2.9%，MA10/MA20距离11.5%；成交量为5日均量1.18倍；成交量为10日均量1.12倍；行业C30非金属矿物制品业热度评分0.00,距离20日均线过远扣0.5分；当日长上影线明显扣7.2分；波动异常扣0.5分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
12,002185,华天科技,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,53.8,"{'MA20评分': 24.0, '均线评分': 12.5, '量能评分': 8.5, '突破评分': 0.1, '市值评分': 6.0, '板块热度': 5.0, '资金评分': 0.0, '风险扣分': -2.2, '市场风格调整': 0.0}",36.47,0.0,8.47,0.1,2.23,23.97,12.5,0.1,-2.23,6.0,5.0,21.57,20.644,21.427,19.938,1.534,20.21,14812429261.7,-0.096,0.0,0.0,0.0,0.0,71669598398.0,21.25 - 21.89,19.64,23.3,收盘价高于20日均线8.2%；成交量为5日均量1.53倍；成交量为10日均量1.33倍；行业C39计算机、通信和其他电子设备制造业热度评分0.00,当日放量滞涨扣0.2分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
13,603268,松发股份,C37铁路、船舶、航空航天和其他运输设备制造业,行业,0,0.0,False,53.7,"{'MA20评分': 19.9, '均线评分': 14.1, '量能评分': 10.0, '突破评分': 6.0, '市值评分': 6.0, '板块热度': 0.6, '资金评分': 11.0, '风险扣分': -2.9, '市场风格调整': 0.0}",34.02,11.02,10.0,5.96,2.87,19.92,14.1,5.96,-2.87,6.0,0.62,167.77,157.292,149.365,149.06,1.629,8.131,3148447732.0,-0.0036,0.0,0.0,0.0,0.0,39132318946.0,165.25 - 170.29,146.82,181.19,收盘价高于20日均线12.6%；均线多头排列，MA5/MA10距离5.3%，MA10/MA20距离0.2%；成交量为5日均量1.63倍；成交量为10日均量2.01倍；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C37铁路、船舶、航空航天和其他运输设备制造业热度评分0.00,距离20日均线过远扣0.3分；当日长上影线明显扣0.6分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
14,002077,大港股份,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,53.7,"{'MA20评分': 23.2, '均线评分': 9.5, '量能评分': 11.0, '突破评分': 4.1, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 10.1, '风险扣分': -2.2, '市场风格调整': 0.0}",32.74,10.06,10.97,4.14,2.15,23.22,9.52,4.14,-2.15,3.0,5.0,19.5,18.432,18.628,17.965,1.878,16.453,1842451412.64,-0.0191,0.0,0.0,0.0,0.0,11316795750.0,19.21 - 19.79,17.7,21.06,收盘价高于20日均线8.5%；成交量为5日均量1.88倍；成交量为10日均量1.92倍；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,当日放量滞涨扣0.2分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
15,000518,四环生物,C27医药制造业,行业,0,0.0,False,53.2,"{'MA20评分': 23.9, '均线评分': 20.4, '量能评分': 8.8, '突破评分': 5.2, '市值评分': 0.0, '板块热度': 1.9, '资金评分': 9.9, '风险扣分': -7.0, '市场风格调整': 0.0}",44.25,9.89,8.82,5.21,6.99,23.85,20.39,5.21,-6.99,0.0,1.88,3.82,3.55,3.394,3.296,1.882,10.18,387019642.75,0.0582,0.0,0.0,0.0,0.0,3932826374.0,3.76 - 3.88,3.25,4.13,收盘价高于20日均线15.9%；均线多头排列，MA5/MA10距离4.6%，MA10/MA20距离3.0%；成交量为5日均量1.88倍；成交量为10日均量2.17倍；突破近20日高点；OBV趋势向上；行业C27医药制造业热度评分0.00,距离20日均线过远扣2.2分；成交额偏低扣2.8分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
16,002457,青龙管业,C30非金属矿物制品业,行业,0,0.0,False,52.9,"{'MA20评分': 23.5, '均线评分': 16.4, '量能评分': 12.7, '突破评分': 6.1, '市值评分': 0.0, '板块热度': 1.9, '资金评分': 11.2, '风险扣分': -7.7, '市场风格调整': 0.0}",39.93,11.25,12.66,6.09,7.68,23.52,16.41,6.09,-7.68,0.0,1.88,15.48,14.018,13.264,13.104,1.965,26.127,1313594072.61,0.0,0.0,0.0,0.0,0.0,5159024244.0,15.25 - 15.71,12.91,16.72,收盘价高于20日均线18.1%；均线多头排列，MA5/MA10距离5.7%，MA10/MA20距离1.2%；成交量为5日均量1.97倍；成交量为10日均量2.68倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C30非金属矿物制品业热度评分0.00,距离20日均线过远扣3.4分；当日长上影线明显扣2.3分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
17,002409,雅克科技,C26化学原料和化学制品制造业,行业,0,0.0,False,52.9,"{'MA20评分': 30.0, '均线评分': 12.5, '量能评分': 5.2, '突破评分': 0.0, '市值评分': 6.0, '板块热度': 2.5, '资金评分': 0.0, '风险扣分': -3.3, '市场风格调整': 0.0}",42.5,0.0,5.22,0.0,3.28,30.0,12.5,0.0,-3.28,6.0,2.5,190.0,194.85,201.193,173.625,0.832,10.646,6357290634.639999,-0.229,0.0,0.0,0.0,0.0,60519313000.0,187.15 - 192.85,171.02,205.2,收盘价高于20日均线9.4%；行业C26化学原料和化学制品制造业热度评分0.00,当日长上影线明显扣0.1分；波动异常扣1.1分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
18,002396,星网锐捷,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,52.9,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 5.2, '突破评分': 4.1, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 13.0, '风险扣分': -19.5, '市场风格调整': 0.0}",55.0,13.02,5.25,4.12,19.48,30.0,25.0,4.12,-19.48,3.0,5.0,29.1,25.192,22.005,20.488,0.779,7.297,1563518118.71,0.0283,0.0,0.0,0.0,0.0,22040779410.0,28.66 - 29.54,20.18,31.43,收盘价高于20日均线42.0%；均线多头排列，MA5/MA10距离14.5%，MA10/MA20距离7.4%；成交量为10日均量1.17倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,最近10日涨幅过大扣4.8分；距离20日均线过远扣10.0分；连续涨停风险扣2.7分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
19,600206,有研新材,C32有色金属冶炼和压延加工业,行业,0,0.0,False,52.7,"{'MA20评分': 30.0, '均线评分': 12.5, '量能评分': 6.6, '突破评分': 0.0, '市值评分': 6.0, '板块热度': 1.9, '资金评分': 0.0, '风险扣分': -4.3, '市场风格调整': 0.0}",42.5,0.0,6.59,0.0,4.3,30.0,12.5,0.0,-4.3,6.0,1.88,53.98,54.592,58.269,49.299,1.143,16.434,7808708038.0,-0.2222,0.0,0.0,0.0,0.0,45696947134.0,53.17 - 54.79,48.56,58.3,收盘价高于20日均线9.5%；成交量为5日均量1.14倍；成交量为10日均量1.03倍；行业C32有色金属冶炼和压延加工业热度评分0.00,当日长上影线明显扣0.5分；波动异常扣1.8分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
20,002038,双鹭药业,C27医药制造业,行业,0,0.0,False,52.3,"{'MA20评分': 22.3, '均线评分': 25.0, '量能评分': 4.9, '突破评分': 0.4, '市值评分': 0.0, '板块热度': 1.9, '资金评分': 5.0, '风险扣分': -2.2, '市场风格调整': 0.0}",47.32,5.0,4.87,0.42,2.24,22.32,25.0,0.42,-2.24,0.0,1.88,6.34,6.348,5.998,5.653,1.148,10.475,559548250.6800001,-0.0812,0.0,0.0,0.0,0.0,5401117642.0,6.24 - 6.44,5.57,6.85,收盘价高于20日均线12.2%；均线多头排列，MA5/MA10距离5.8%，MA10/MA20距离6.1%；成交量为5日均量1.15倍；成交量为10日均量1.28倍；OBV趋势向上；行业C27医药制造业热度评分0.00,距离20日均线过远扣0.1分；波动异常扣0.2分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
