rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
1,601609,金田股份,C32有色金属冶炼和压延加工业,行业,0,0.0,False,67.2,"{'MA20评分': 28.7, '均线评分': 24.6, '量能评分': 15.0, '突破评分': 6.0, '市值评分': 3.0, '板块热度': 1.9, '资金评分': 15.0, '风险扣分': -12.0, '市场风格调整': 0.0}",53.26,15.0,15.0,6.0,11.96,28.7,24.55,6.0,-11.96,3.0,1.88,12.95,11.502,10.899,10.399,3.129,11.796,2615213529.0,0.0828,0.0,0.0,0.0,0.0,22385864690.0,12.76 - 13.14,10.24,13.99,收盘价高于20日均线24.5%；均线多头排列，MA5/MA10距离5.5%，MA10/MA20距离4.8%；成交量为5日均量3.13倍；成交量为10日均量4.46倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C32有色金属冶炼和压延加工业热度评分0.00,距离20日均线过远扣7.0分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
2,600367,红星发展,C26化学原料和化学制品制造业,行业,0,0.0,False,62.9,"{'MA20评分': 28.2, '均线评分': 25.0, '量能评分': 13.3, '突破评分': 4.7, '市值评分': 3.0, '板块热度': 2.5, '资金评分': 13.9, '风险扣分': -13.8, '市场风格调整': 0.0}",53.16,13.95,13.34,4.66,13.75,28.16,25.0,4.66,-13.75,3.0,2.5,39.88,35.9,34.426,31.509,2.493,28.747,3610179041.0,0.0432,0.0,0.0,0.0,0.0,12840291216.0,39.28 - 40.48,31.04,43.07,收盘价高于20日均线26.6%；均线多头排列，MA5/MA10距离4.3%，MA10/MA20距离9.3%；成交量为5日均量2.49倍；成交量为10日均量2.14倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C26化学原料和化学制品制造业热度评分0.00,最近10日涨幅过大扣0.7分；距离20日均线过远扣8.1分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
3,000620,盈新发展,K70房地产业,行业,0,0.0,False,61.6,"{'MA20评分': 26.7, '均线评分': 25.0, '量能评分': 14.3, '突破评分': 4.5, '市值评分': 3.0, '板块热度': 0.6, '资金评分': 8.6, '风险扣分': -12.5, '市场风格调整': 0.0}",51.7,8.63,14.3,4.48,12.45,26.7,25.0,4.48,-12.45,3.0,0.62,3.54,3.166,2.976,2.832,2.26,19.23,3054811071.0499997,0.0381,0.0,0.0,0.0,0.0,16537990752.0,3.49 - 3.59,2.79,3.82,收盘价高于20日均线25.0%；均线多头排列，MA5/MA10距离6.4%，MA10/MA20距离5.1%；成交量为5日均量2.26倍；成交量为10日均量3.12倍；突破近20日高点；OBV趋势向上；行业K70房地产业热度评分0.00,距离20日均线过远扣7.2分；当日长上影线明显扣0.2分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
4,600313,农发种业,F51批发业,行业,0,0.0,False,61.4,"{'MA20评分': 27.8, '均线评分': 22.5, '量能评分': 15.0, '突破评分': 6.5, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 14.5, '风险扣分': -10.9, '市场风格调整': 0.0}",50.28,14.48,15.0,6.47,10.9,27.83,22.45,6.47,-10.9,0.0,0.62,7.13,6.274,6.04,5.814,5.439,21.114,1660895884.0,0.0516,0.0,0.0,0.0,0.0,7716076731.0,7.02 - 7.24,5.73,7.7,收盘价高于20日均线22.6%；均线多头排列，MA5/MA10距离3.9%，MA10/MA20距离3.9%；成交量为5日均量5.44倍；成交量为10日均量5.56倍；突破近20日高点；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业F51批发业热度评分0.00,距离20日均线过远扣5.9分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
5,002907,华森制药,C27医药制造业,行业,0,0.0,False,60.2,"{'MA20评分': 26.9, '均线评分': 25.0, '量能评分': 11.8, '突破评分': 2.0, '市值评分': 0.0, '板块热度': 3.8, '资金评分': 5.0, '风险扣分': -9.2, '市场风格调整': 0.0}",51.85,5.0,11.81,2.0,9.16,26.85,25.0,2.0,-9.16,0.0,3.75,16.15,15.578,14.569,13.625,2.173,11.45,610489797.6,-0.1256,0.0,0.0,0.0,0.0,5423439705.000001,15.91 - 16.39,13.42,17.44,收盘价高于20日均线18.5%；均线多头排列，MA5/MA10距离6.9%，MA10/MA20距离6.9%；成交量为5日均量2.17倍；成交量为10日均量3.27倍；OBV趋势向上；行业C27医药制造业热度评分0.00,距离20日均线过远扣3.6分；当日长上影线明显扣0.1分；当日放量滞涨扣0.5分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
6,603580,艾艾精工,C29橡胶和塑料制品业,行业,0,0.0,False,58.4,"{'MA20评分': 30.0, '均线评分': 23.2, '量能评分': 9.6, '突破评分': 8.3, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 10.0, '风险扣分': -13.3, '市场风格调整': 0.0}",53.19,10.0,9.6,8.35,13.29,30.0,23.19,8.35,-13.29,0.0,0.62,67.99,59.362,57.678,54.588,1.906,14.404,1253760140.0,0.062,0.0,0.0,0.0,0.0,8884470868.0,66.97 - 69.01,53.77,73.43,收盘价高于20日均线24.6%；均线多头排列，MA5/MA10距离2.9%，MA10/MA20距离5.7%；成交量为5日均量1.91倍；成交量为10日均量1.58倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；行业C29橡胶和塑料制品业热度评分0.00,距离20日均线过远扣7.0分；波动异常扣1.3分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
7,603290,斯达半导,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,58.2,"{'MA20评分': 22.5, '均线评分': 17.7, '量能评分': 14.7, '突破评分': 5.7, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -10.3, '市场风格调整': 0.0}",40.11,10.0,14.69,5.68,10.28,22.45,17.65,5.68,-10.28,3.0,5.0,100.31,91.036,89.281,85.949,3.485,8.758,2055796663.0,0.0712,0.0,0.0,0.0,0.0,24021586785.0,98.81 - 101.81,84.66,108.33,收盘价高于20日均线16.7%；均线多头排列，MA5/MA10距离2.0%，MA10/MA20距离3.9%；成交量为5日均量3.49倍；成交量为10日均量3.10倍；突破近20日高点；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣2.6分；连续涨停风险扣2.7分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
8,002202,金风科技,C34通用设备制造业,行业,0,0.0,False,57.3,"{'MA20评分': 25.1, '均线评分': 18.6, '量能评分': 14.5, '突破评分': 2.2, '市值评分': 6.0, '板块热度': 1.9, '资金评分': 10.8, '风险扣分': -11.0, '市场风格调整': 0.0}",43.69,10.83,14.52,2.24,11.02,25.12,18.57,2.24,-11.02,6.0,1.88,22.03,21.532,21.226,19.888,3.174,12.137,9464301960.27,-0.0068,0.0,0.0,0.0,0.0,74098017353.0,21.70 - 22.36,19.59,23.79,收盘价高于20日均线10.8%；均线多头排列，MA5/MA10距离1.4%，MA10/MA20距离6.7%；成交量为5日均量3.17倍；成交量为10日均量2.61倍；OBV趋势向上；OBV接近或创阶段新高；行业C34通用设备制造业热度评分0.00,当日放量滞涨扣6.0分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
9,600371,万向德农,A05农、林、牧、渔专业及辅助性活动,行业,0,0.0,False,56.1,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 12.4, '突破评分': 7.5, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 15.0, '风险扣分': -19.4, '市场风格调整': 0.0}",55.0,15.0,12.42,7.5,19.43,30.0,25.0,7.5,-19.43,0.0,0.62,8.95,7.762,7.477,7.05,6.192,18.174,468331761.0,0.0995,0.0,0.0,0.0,0.0,2618573100.0,8.82 - 9.08,6.94,9.67,收盘价高于20日均线27.0%；均线多头排列，MA5/MA10距离3.8%，MA10/MA20距离6.1%；成交量为5日均量6.19倍；成交量为10日均量6.79倍；突破近20日高点；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业A05农、林、牧、渔专业及辅助性活动热度评分0.00,距离20日均线过远扣8.3分；连续涨停风险扣5.3分；成交额偏低扣0.8分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
10,600206,有研新材,C32有色金属冶炼和压延加工业,行业,0,0.0,False,55.6,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 9.6, '突破评分': 1.9, '市值评分': 6.0, '板块热度': 1.9, '资金评分': 10.0, '风险扣分': -18.9, '市场风格调整': 0.0}",55.0,10.0,9.64,1.88,18.87,30.0,25.0,1.88,-18.87,6.0,1.88,58.87,54.688,52.303,45.971,1.681,21.612,10645160626.0,-0.0333,0.0,0.0,0.0,0.0,49836592770.99999,57.99 - 59.75,45.28,63.58,收盘价高于20日均线28.1%；均线多头排列，MA5/MA10距离4.6%，MA10/MA20距离13.8%；成交量为5日均量1.68倍；成交量为10日均量1.62倍；OBV趋势向上；OBV接近或创阶段新高；行业C32有色金属冶炼和压延加工业热度评分0.00,最近10日涨幅过大扣3.6分；距离20日均线过远扣8.9分；当日放量滞涨扣0.2分；波动异常扣1.2分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
