rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
11,000948,南天信息,I65软件和信息技术服务业,行业,0,0.0,False,53.5,"{'MA20评分': 21.1, '均线评分': 22.3, '量能评分': 5.6, '突破评分': 1.0, '市值评分': 0.0, '板块热度': 3.8, '资金评分': 5.0, '风险扣分': -2.3, '市场风格调整': 2.0}",43.41,5.0,5.61,1.0,2.3,21.1,22.31,1.0,-2.3,0.0,3.75,14.55,14.112,13.749,12.875,1.399,7.687,430334877.15000004,-0.0287,0.0,0.0,0.0,0.0,5662122315.0,14.33 - 14.77,12.68,15.71,收盘价高于20日均线13.0%；均线多头排列，MA5/MA10距离2.6%，MA10/MA20距离6.8%；成交量为5日均量1.40倍；成交量为10日均量1.64倍；OBV趋势向上；行业I65软件和信息技术服务业热度评分0.00；科技成长主线占优，顺势加分,距离20日均线过远扣0.6分；成交额偏低扣1.7分,今日无高确定性机会，建议空仓观察。
12,002365,永安药业,C27医药制造业,行业,0,0.0,False,52.9,"{'MA20评分': 19.4, '均线评分': 22.1, '量能评分': 6.3, '突破评分': 2.0, '市值评分': 0.0, '板块热度': 3.1, '资金评分': 0.0, '风险扣分': -0.0, '市场风格调整': 0.0}",41.5,0.0,6.34,1.96,0.02,19.37,22.13,1.96,-0.02,0.0,3.12,12.17,12.436,11.428,11.016,1.184,16.994,499186015.84000003,-0.1307,0.0,0.0,0.0,0.0,2985161045.0,11.99 - 12.35,10.85,13.14,收盘价高于20日均线10.5%；均线多头排列，MA5/MA10距离8.8%，MA10/MA20距离3.7%；成交量为5日均量1.18倍；成交量为10日均量1.89倍；行业C27医药制造业热度评分0.00,成交额偏低扣0.0分,今日无高确定性机会，建议空仓观察。
13,002829,星网宇达,C37铁路、船舶、航空航天和其他运输设备制造业,行业,0,0.0,False,52.5,"{'MA20评分': 22.7, '均线评分': 22.1, '量能评分': 7.8, '突破评分': 3.0, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 6.1, '风险扣分': -3.8, '市场风格调整': 0.0}",44.87,6.1,7.79,3.01,3.8,22.73,22.14,3.01,-3.8,0.0,0.62,21.49,19.64,19.048,18.266,1.538,21.919,660122546.87,-0.0023,0.0,0.0,0.0,0.0,3138668225.0,21.17 - 21.81,17.99,23.21,收盘价高于20日均线17.7%；均线多头排列，MA5/MA10距离3.1%，MA10/MA20距离4.3%；成交量为5日均量1.54倍；成交量为10日均量1.89倍；OBV趋势向上；行业C37铁路、船舶、航空航天和其他运输设备制造业热度评分0.00,最近10日涨幅过大扣0.0分；距离20日均线过远扣3.1分；波动异常扣0.6分,今日无高确定性机会，建议空仓观察。
14,002881,美格智能,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,51.4,"{'MA20评分': 19.2, '均线评分': 15.2, '量能评分': 7.7, '突破评分': 2.2, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -0.0, '市场风格调整': 2.0}",34.39,5.0,7.74,2.23,0.0,19.21,15.19,2.23,-0.0,0.0,5.0,41.91,39.274,38.001,37.666,1.413,11.68,852274769.65,-0.0238,0.0,0.0,0.0,0.0,7627195033.0,41.28 - 42.54,37.1,45.26,收盘价高于20日均线11.3%；均线多头排列，MA5/MA10距离3.3%，MA10/MA20距离0.9%；成交量为5日均量1.41倍；成交量为10日均量1.82倍；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00；科技成长主线占优，顺势加分,,今日无高确定性机会，建议空仓观察。
15,603118,共进股份,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,49.1,"{'MA20评分': 22.7, '均线评分': 12.5, '量能评分': 7.2, '突破评分': 1.0, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -4.3, '市场风格调整': 2.0}",35.19,10.0,7.24,0.96,4.31,22.69,12.5,0.96,-4.31,3.0,5.0,14.93,13.982,14.103,13.189,1.184,16.934,1852146213.0,-0.0924,0.0,0.0,0.0,0.0,11754036652.0,14.71 - 15.15,12.99,16.12,收盘价高于20日均线13.2%；成交量为5日均量1.18倍；成交量为10日均量1.24倍；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00；科技成长主线占优，顺势加分,距离20日均线过远扣0.7分；连续涨停风险扣2.7分；波动异常扣1.0分,今日无高确定性机会，建议空仓观察。
16,000767,晋控电力,D44电力、热力生产和供应业,行业,0,0.0,False,48.9,"{'MA20评分': 15.0, '均线评分': 11.0, '量能评分': 14.9, '突破评分': 2.0, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -0.0, '市场风格调整': -2.0}",26.0,5.0,14.94,2.0,0.0,15.0,11.0,2.0,-0.0,3.0,5.0,3.99,3.58,3.475,3.655,2.48,16.296,1807114489.4,-0.1014,0.0,0.0,0.0,0.0,11619863136.0,3.93 - 4.05,3.6,4.31,收盘价高于20日均线9.2%；成交量为5日均量2.48倍；成交量为10日均量3.06倍；OBV趋势向上；行业D44电力、热力生产和供应业热度评分0.00,科技成长占优，低位权重降权,今日无高确定性机会，建议空仓观察。
17,600756,浪潮软件,I65软件和信息技术服务业,行业,0,0.0,False,48.9,"{'MA20评分': 20.2, '均线评分': 13.0, '量能评分': 9.2, '突破评分': 0.7, '市值评分': 0.0, '板块热度': 3.8, '资金评分': 10.0, '风险扣分': -0.0, '市场风格调整': 2.0}",33.23,10.0,9.23,0.71,0.05,20.22,13.01,0.71,-0.05,0.0,3.75,14.78,13.918,13.965,13.187,1.98,13.611,636560076.0,-0.034,0.0,0.0,0.0,0.0,4790180264.0,14.56 - 15.00,12.99,15.96,收盘价高于20日均线12.1%；成交量为5日均量1.98倍；成交量为10日均量1.97倍；OBV趋势向上；OBV接近或创阶段新高；行业I65软件和信息技术服务业热度评分0.00；科技成长主线占优，顺势加分,距离20日均线过远扣0.0分,今日无高确定性机会，建议空仓观察。
18,600821,金开新能,D44电力、热力生产和供应业,行业,0,0.0,False,47.4,"{'MA20评分': 18.8, '均线评分': 6.0, '量能评分': 14.8, '突破评分': 1.8, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -0.0, '市场风格调整': -2.0}",24.82,5.0,14.81,1.81,0.0,18.84,5.98,1.81,-0.0,3.0,5.0,6.73,6.102,6.017,6.114,2.672,13.126,1675494650.0,-0.0413,0.0,0.0,0.0,0.0,13240097250.0,6.63 - 6.83,6.02,7.27,收盘价高于20日均线10.1%；成交量为5日均量2.67倍；成交量为10日均量2.72倍；OBV趋势向上；行业D44电力、热力生产和供应业热度评分0.00,科技成长占优，低位权重降权,今日无高确定性机会，建议空仓观察。
19,002115,三维通信,L72商务服务业,行业,0,0.0,False,45.9,"{'MA20评分': 18.1, '均线评分': 17.0, '量能评分': 7.5, '突破评分': 2.0, '市值评分': 0.0, '板块热度': 1.2, '资金评分': 5.0, '风险扣分': -0.0, '市场风格调整': 0.0}",35.09,5.0,7.54,2.02,0.0,18.05,17.04,2.02,-0.0,0.0,1.25,11.66,11.192,10.867,10.633,1.135,16.462,1391117565.42,-0.0283,0.0,0.0,0.0,0.0,8701463892.0,11.49 - 11.83,10.47,12.59,收盘价高于20日均线9.7%；均线多头排列，MA5/MA10距离3.0%，MA10/MA20距离2.2%；成交量为5日均量1.13倍；成交量为10日均量1.53倍；OBV趋势向上；行业L72商务服务业热度评分0.00,,今日无高确定性机会，建议空仓观察。
20,002432,九安医疗,C35专用设备制造业,行业,0,0.0,False,45.6,"{'MA20评分': 22.6, '均线评分': 12.5, '量能评分': 9.3, '突破评分': 2.0, '市值评分': 6.0, '板块热度': 1.2, '资金评分': 5.0, '风险扣分': -8.1, '市场风格调整': 0.0}",35.11,5.0,9.33,2.0,8.08,22.6,12.51,2.0,-8.08,6.0,1.25,79.75,74.088,66.347,66.677,1.31,12.991,4717447618.0,-0.0846,0.0,0.0,0.0,0.0,37105467520.0,78.55 - 80.95,65.68,86.13,收盘价高于20日均线19.6%；成交量为5日均量1.31倍；成交量为10日均量1.93倍；OBV趋势向上；行业C35专用设备制造业热度评分0.00,最近10日涨幅过大扣0.7分；距离20日均线过远扣4.2分；连续涨停风险扣2.7分；波动异常扣0.5分,今日无高确定性机会，建议空仓观察。
