rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
11,002131,利欧股份,L72商务服务业,行业,0,0.0,False,55.8,"{'MA20评分': 24.2, '均线评分': 14.0, '量能评分': 15.0, '突破评分': 5.7, '市值评分': 6.0, '板块热度': 3.1, '资金评分': 15.0, '风险扣分': -12.2, '市场风格调整': 0.0}",38.25,15.0,15.0,5.67,12.23,24.2,14.04,5.67,-12.23,6.0,3.12,5.13,4.432,4.187,4.179,2.728,24.002,7001012618.45,0.071,0.0,0.0,0.0,0.0,30035116305.0,5.05 - 5.21,4.12,5.54,收盘价高于20日均线22.7%；均线多头排列，MA5/MA10距离5.9%，MA10/MA20距离0.2%；成交量为5日均量2.73倍；成交量为10日均量3.46倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业L72商务服务业热度评分0.00,最近10日涨幅过大扣0.9分；距离20日均线过远扣6.0分；连续涨停风险扣5.3分,今日无高确定性机会，建议空仓观察。
12,601616,广电电气,C38电气机械和器材制造业,行业,0,0.0,False,55.5,"{'MA20评分': 22.5, '均线评分': 20.4, '量能评分': 10.2, '突破评分': 4.0, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 7.9, '风险扣分': -6.7, '市场风格调整': 0.0}",42.93,7.89,10.21,4.05,6.68,22.52,20.41,4.05,-6.68,0.0,5.0,3.9,3.64,3.49,3.389,2.135,9.331,301262522.0,0.0263,0.0,0.0,0.0,0.0,3329333670.0000005,3.84 - 3.96,3.34,4.21,收盘价高于20日均线15.1%；均线多头排列，MA5/MA10距离4.3%，MA10/MA20距离3.0%；成交量为5日均量2.14倍；成交量为10日均量2.58倍；突破近20日高点；OBV趋势向上；行业C38电气机械和器材制造业热度评分0.00,距离20日均线过远扣1.7分；成交额偏低扣5.0分,今日无高确定性机会，建议空仓观察。
13,600936,北投科技,I63电信、广播电视和卫星传输服务,行业,0,0.0,False,54.8,"{'MA20评分': 26.2, '均线评分': 25.0, '量能评分': 5.5, '突破评分': 4.6, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 8.9, '风险扣分': -7.1, '市场风格调整': 0.0}",51.18,8.93,5.49,4.65,7.15,26.18,25.0,4.65,-7.15,0.0,0.62,5.84,5.356,5.149,4.864,1.403,7.153,675526622.0,0.0429,0.0,0.0,0.0,0.0,9758793008.0,5.75 - 5.93,4.79,6.31,收盘价高于20日均线20.1%；均线多头排列，MA5/MA10距离4.0%，MA10/MA20距离5.9%；成交量为5日均量1.40倍；成交量为10日均量1.40倍；突破近20日高点；OBV趋势向上；行业I63电信、广播电视和卫星传输服务热度评分0.00,距离20日均线过远扣4.5分；连续涨停风险扣2.7分,今日无高确定性机会，建议空仓观察。
14,000779,甘咨询,M74专业技术服务业,行业,0,0.0,False,53.9,"{'MA20评分': 30.0, '均线评分': 19.4, '量能评分': 3.8, '突破评分': 7.1, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 13.0, '风险扣分': -7.0, '市场风格调整': 0.0}",49.38,13.04,3.83,7.13,7.03,30.0,19.38,7.13,-7.03,0.0,0.62,13.26,12.374,11.07,10.797,0.773,13.828,839315110.5,0.0287,0.0,0.0,0.0,0.0,6162889980.0,13.06 - 13.46,10.64,14.32,收盘价高于20日均线22.8%；均线多头排列，MA5/MA10距离11.8%，MA10/MA20距离2.5%；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业M74专业技术服务业热度评分0.00,距离20日均线过远扣6.0分；波动异常扣1.0分,今日无高确定性机会，建议空仓观察。
15,603956,威派格,C35专用设备制造业,行业,0,0.0,False,52.9,"{'MA20评分': 22.1, '均线评分': 21.3, '量能评分': 11.6, '突破评分': 6.8, '市值评分': 0.0, '板块热度': 1.9, '资金评分': 9.1, '风险扣分': -10.7, '市场风格调整': 0.0}",43.43,9.1,11.55,6.75,10.68,22.11,21.32,6.75,-10.68,0.0,1.88,6.89,6.394,6.057,5.859,2.23,12.228,487162997.0,0.0455,0.0,0.0,0.0,0.0,3926654407.0,6.79 - 6.99,5.77,7.44,收盘价高于20日均线17.6%；均线多头排列，MA5/MA10距离5.6%，MA10/MA20距离3.4%；成交量为5日均量2.23倍；成交量为10日均量2.75倍；突破近20日高点；接近或突破近60日高点；OBV趋势向上；行业C35专用设备制造业热度评分0.00,最近10日涨幅过大扣0.3分；距离20日均线过远扣3.1分；当日长上影线明显扣6.9分；成交额偏低扣0.3分,今日无高确定性机会，建议空仓观察。
16,002298,中电鑫龙,C38电气机械和器材制造业,行业,0,0.0,False,52.6,"{'MA20评分': 24.0, '均线评分': 25.0, '量能评分': 4.7, '突破评分': 1.0, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -7.1, '市场风格调整': 0.0}",49.03,10.0,4.69,0.98,7.05,24.03,25.0,0.98,-7.05,0.0,5.0,8.86,8.662,8.072,7.499,0.817,14.813,863805683.5300001,-0.038,0.0,0.0,0.0,0.0,5854307020.000001,8.73 - 8.99,7.39,9.57,收盘价高于20日均线18.1%；均线多头排列，MA5/MA10距离7.3%，MA10/MA20距离7.6%；成交量为10日均量1.29倍；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,最近10日涨幅过大扣0.5分；距离20日均线过远扣3.4分；当日长上影线明显扣3.2分,今日无高确定性机会，建议空仓观察。
17,002366,融发核电,C35专用设备制造业,行业,0,0.0,False,52.3,"{'MA20评分': 21.1, '均线评分': 22.1, '量能评分': 5.3, '突破评分': 4.8, '市值评分': 3.0, '板块热度': 1.9, '资金评分': 14.3, '风险扣分': -6.0, '市场风格调整': 0.0}",43.18,14.26,5.34,4.84,6.01,21.09,22.09,4.84,-6.01,3.0,1.88,6.31,5.85,5.546,5.347,1.255,6.001,681028564.12,0.0482,0.0,0.0,0.0,0.0,11675751566.000002,6.22 - 6.40,5.27,6.81,收盘价高于20日均线18.0%；均线多头排列，MA5/MA10距离5.5%，MA10/MA20距离3.7%；成交量为5日均量1.25倍；成交量为10日均量1.62倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C35专用设备制造业热度评分0.00,距离20日均线过远扣3.3分；连续涨停风险扣2.7分,今日无高确定性机会，建议空仓观察。
18,002300,太阳电缆,C38电气机械和器材制造业,行业,0,0.0,False,52.0,"{'MA20评分': 20.6, '均线评分': 25.0, '量能评分': 3.4, '突破评分': 0.1, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -2.0, '市场风格调整': 0.0}",45.57,10.0,3.35,0.08,2.02,20.57,25.0,0.08,-2.02,0.0,5.0,7.35,7.126,6.838,6.482,0.896,8.641,450296333.8,-0.0577,0.0,0.0,0.0,0.0,5308868250.0,7.24 - 7.46,6.38,7.94,收盘价高于20日均线13.4%；均线多头排列，MA5/MA10距离4.2%，MA10/MA20距离5.5%；成交量为10日均量1.21倍；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,距离20日均线过远扣0.8分；成交额偏低扣1.2分,今日无高确定性机会，建议空仓观察。
19,603039,泛微网络,I65软件和信息技术服务业,行业,0,0.0,False,51.9,"{'MA20评分': 19.8, '均线评分': 12.7, '量能评分': 15.0, '突破评分': 5.3, '市值评分': 3.0, '板块热度': 3.8, '资金评分': 10.0, '风险扣分': -9.7, '市场风格调整': 2.0}",32.55,10.0,15.0,5.3,9.7,19.82,12.74,5.3,-9.7,3.0,3.75,39.69,34.4,31.914,32.041,4.13,19.584,2423797992.0,0.0607,0.0,0.0,0.0,0.0,12210195879.0,39.09 - 40.29,31.56,42.87,收盘价高于20日均线23.9%；成交量为5日均量4.13倍；成交量为10日均量5.26倍；突破近20日高点；OBV趋势向上；行业I65软件和信息技术服务业热度评分0.00；科技成长主线占优，顺势加分,最近10日涨幅过大扣1.5分；距离20日均线过远扣6.6分；当日长上影线明显扣1.6分,今日无高确定性机会，建议空仓观察。
20,603598,引力传媒,L72商务服务业,行业,0,0.0,False,51.5,"{'MA20评分': 19.6, '均线评分': 12.7, '量能评分': 12.9, '突破评分': 3.8, '市值评分': 0.0, '板块热度': 3.1, '资金评分': 7.4, '风险扣分': -0.5, '市场风格调整': 0.0}",32.28,7.43,12.9,3.78,0.55,19.61,12.68,3.78,-0.55,0.0,3.12,17.81,16.348,15.697,15.763,2.993,13.905,661997901.0,0.0189,0.0,0.0,0.0,0.0,4798065649.0,17.54 - 18.08,15.53,19.23,收盘价高于20日均线13.0%；成交量为5日均量2.99倍；成交量为10日均量3.48倍；突破近20日高点；OBV趋势向上；行业L72商务服务业热度评分0.00,距离20日均线过远扣0.5分,今日无高确定性机会，建议空仓观察。
