rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
1,600396,华电辽能,D44电力、热力生产和供应业,行业,0,0.0,False,66.9,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 8.5, '突破评分': 3.0, '市值评分': 3.0, '板块热度': 4.4, '资金评分': 12.1, '风险扣分': -6.9, '市场风格调整': 0.0}",55.0,12.06,8.48,2.98,6.93,30.0,25.0,2.98,-6.93,3.0,4.38,18.73,17.53,16.851,15.78,1.468,24.552,6432438907.0,0.013,0.0,0.0,0.0,0.0,27583798364.0,18.45 - 19.01,15.54,20.23,收盘价高于20日均线18.7%；均线多头排列，MA5/MA10距离4.0%，MA10/MA20距离6.8%；成交量为5日均量1.47倍；成交量为10日均量1.41倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业D44电力、热力生产和供应业热度评分0.00,距离20日均线过远扣3.7分；波动异常扣1.2分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
2,002400,省广集团,L72商务服务业,行业,0,0.0,False,63.9,"{'MA20评分': 27.5, '均线评分': 20.2, '量能评分': 15.0, '突破评分': 4.8, '市值评分': 3.0, '板块热度': 0.6, '资金评分': 14.1, '风险扣分': -7.2, '市场风格调整': 0.0}",47.75,14.13,15.0,4.77,7.22,27.54,20.21,4.77,-7.22,3.0,0.62,7.95,7.208,7.069,6.549,3.256,24.447,3317475762.29,0.0461,0.0,0.0,0.0,0.0,13723008570.0,7.83 - 8.07,6.45,8.59,收盘价高于20日均线21.4%；均线多头排列，MA5/MA10距离2.0%，MA10/MA20距离7.9%；成交量为5日均量3.26倍；成交量为10日均量3.00倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业L72商务服务业热度评分0.00,距离20日均线过远扣5.2分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
3,603228,景旺电子,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,63.0,"{'MA20评分': 29.0, '均线评分': 25.0, '量能评分': 6.7, '突破评分': 4.0, '市值评分': 10.0, '板块热度': 2.5, '资金评分': 10.0, '风险扣分': -14.3, '市场风格调整': 0.0}",54.02,10.0,6.75,4.05,14.26,29.02,25.0,4.05,-14.26,10.0,2.5,97.2,95.128,86.788,80.441,1.169,7.624,7607276131.0,-0.0279,0.0,0.0,0.0,0.0,95441992200.0,95.74 - 98.66,79.23,104.98,收盘价高于20日均线20.8%；均线多头排列，MA5/MA10距离9.6%，MA10/MA20距离7.9%；成交量为5日均量1.17倍；成交量为10日均量1.30倍；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,最近10日涨幅过大扣2.7分；距离20日均线过远扣4.9分；当日长上影线明显扣4.2分；波动异常扣0.5分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
4,002589,瑞康医药,F51批发业,行业,0,0.0,False,62.9,"{'MA20评分': 27.8, '均线评分': 25.0, '量能评分': 14.2, '突破评分': 7.7, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 14.1, '风险扣分': -12.5, '市场风格调整': 0.0}",52.83,14.07,14.23,7.73,12.53,27.83,25.0,7.73,-12.53,0.0,0.62,3.71,3.374,3.072,2.889,2.322,28.807,1399641842.38,0.0451,0.0,0.0,0.0,0.0,5066344465.0,3.65 - 3.77,2.85,4.01,收盘价高于20日均线28.4%；均线多头排列，MA5/MA10距离9.8%，MA10/MA20距离6.3%；成交量为5日均量2.32倍；成交量为10日均量4.06倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业F51批发业热度评分0.00,最近10日涨幅过大扣1.4分；距离20日均线过远扣9.1分；当日长上影线明显扣0.0分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
5,600868,梅雁吉祥,D44电力、热力生产和供应业,行业,0,0.0,False,62.7,"{'MA20评分': 24.8, '均线评分': 18.4, '量能评分': 12.3, '突破评分': 6.0, '市值评分': 0.0, '板块热度': 4.4, '资金评分': 10.0, '风险扣分': -3.3, '市场风格调整': 0.0}",43.26,10.0,12.35,6.0,3.28,24.83,18.43,6.0,-3.28,0.0,4.38,3.12,2.898,2.835,2.729,3.826,9.123,525718230.0,0.0871,0.0,0.0,0.0,0.0,5922223944.0,3.07 - 3.17,2.69,3.37,收盘价高于20日均线14.3%；均线多头排列，MA5/MA10距离2.2%，MA10/MA20距离3.9%；成交量为5日均量3.83倍；成交量为10日均量3.19倍；突破近20日高点；OBV趋势向上；行业D44电力、热力生产和供应业热度评分0.00,距离20日均线过远扣1.3分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
6,603456,九洲药业,C27医药制造业,行业,0,0.0,False,62.2,"{'MA20评分': 22.0, '均线评分': 24.4, '量能评分': 10.5, '突破评分': 7.1, '市值评分': 3.0, '板块热度': 1.2, '资金评分': 12.9, '风险扣分': -6.0, '市场风格调整': 0.0}",46.37,12.9,10.53,7.05,5.96,22.0,24.37,7.05,-5.96,3.0,1.25,18.26,16.97,16.052,15.328,1.708,8.575,1348345288.0,0.0264,0.0,0.0,0.0,0.0,16100024600.0,17.99 - 18.53,15.1,19.72,收盘价高于20日均线19.1%；均线多头排列，MA5/MA10距离5.7%，MA10/MA20距离4.7%；成交量为5日均量1.71倍；成交量为10日均量2.24倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,距离20日均线过远扣4.0分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
7,603897,长城科技,C38电气机械和器材制造业,行业,0,0.0,False,61.8,"{'MA20评分': 29.5, '均线评分': 25.0, '量能评分': 14.7, '突破评分': 6.0, '市值评分': 0.0, '板块热度': 1.9, '资金评分': 10.0, '风险扣分': -15.4, '市场风格调整': 0.0}",54.5,10.0,14.73,6.0,15.38,29.5,25.0,6.0,-15.38,0.0,1.88,34.68,29.774,27.745,25.759,3.222,19.973,1390330759.0,0.0821,0.0,0.0,0.0,0.0,7159190076.0,34.16 - 35.20,25.37,37.45,收盘价高于20日均线34.6%；均线多头排列，MA5/MA10距离7.3%，MA10/MA20距离7.7%；成交量为5日均量3.22倍；成交量为10日均量4.10倍；突破近20日高点；OBV趋势向上；行业C38电气机械和器材制造业热度评分0.00,最近10日涨幅过大扣3.4分；距离20日均线过远扣10.0分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
8,600722,金牛化工,C26化学原料和化学制品制造业,行业,0,0.0,False,61.2,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 7.3, '突破评分': 3.7, '市值评分': 0.0, '板块热度': 1.2, '资金评分': 10.0, '风险扣分': -5.9, '市场风格调整': 0.0}",55.0,10.0,7.29,3.66,5.9,30.0,25.0,3.66,-5.9,0.0,1.25,12.52,12.082,11.481,10.729,1.184,20.312,1626093726.0,-0.0257,0.0,0.0,0.0,0.0,8517602644.0,12.33 - 12.71,10.57,13.52,收盘价高于20日均线16.7%；均线多头排列，MA5/MA10距离5.2%，MA10/MA20距离7.0%；成交量为5日均量1.18倍；成交量为10日均量1.26倍；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业C26化学原料和化学制品制造业热度评分0.00,距离20日均线过远扣2.6分；波动异常扣1.3分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
9,002229,鸿博股份,C23印刷和记录媒介复制业,行业,0,0.0,False,60.3,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 15.0, '突破评分': 5.2, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 14.8, '风险扣分': -15.4, '市场风格调整': 0.0}",55.0,14.83,15.0,5.18,15.44,30.0,25.0,5.18,-15.44,0.0,0.62,13.65,11.91,11.336,10.482,6.232,44.92,3084161644.52,0.0573,0.0,0.0,0.0,0.0,6731582130.0,13.45 - 13.85,10.33,14.74,收盘价高于20日均线30.2%；均线多头排列，MA5/MA10距离5.1%，MA10/MA20距离8.1%；成交量为5日均量6.23倍；成交量为10日均量5.66倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C23印刷和记录媒介复制业热度评分0.00,最近10日涨幅过大扣2.1分；距离20日均线过远扣10.0分；当日长上影线明显扣1.3分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
10,002682,龙洲股份,G54道路运输业,行业,0,0.0,False,60.3,"{'MA20评分': 24.2, '均线评分': 25.0, '量能评分': 13.1, '突破评分': 3.7, '市值评分': 0.0, '板块热度': 1.9, '资金评分': 12.4, '风险扣分': -7.6, '市场风格调整': 0.0}",49.15,12.37,13.11,3.74,7.61,24.15,25.0,3.74,-7.61,0.0,1.88,5.12,4.736,4.562,4.306,8.812,24.768,742050239.87,0.0179,0.0,0.0,0.0,0.0,2879327232.0,5.04 - 5.20,4.24,5.53,收盘价高于20日均线18.9%；均线多头排列，MA5/MA10距离3.8%，MA10/MA20距离5.9%；成交量为5日均量8.81倍；成交量为10日均量7.69倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业G54道路运输业热度评分0.00,距离20日均线过远扣3.8分；当日放量滞涨扣1.8分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
