rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
1,002185,华天科技,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,74.3,"{'MA20评分': 30.0, '均线评分': 22.8, '量能评分': 8.9, '突破评分': 5.0, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -4.3, '市场风格调整': -3.0}",52.77,10.0,8.86,5.0,4.32,30.0,22.77,5.0,-4.32,10.0,5.0,25.68,24.084,22.393,21.528,1.395,25.253,21083239146.8,-0.0421,0.0,0.0,0.0,0.0,85325697120.0,25.29 - 26.07,21.21,27.73,收盘价高于20日均线19.3%；均线多头排列，MA5/MA10距离7.6%，MA10/MA20距离4.0%；成交量为5日均量1.40倍；成交量为10日均量1.64倍；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣4.0分；波动异常扣0.3分；快速轮动，降低追高等级,今日无高确定性机会，建议空仓观察。
2,000938,紫光股份,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,70.7,"{'MA20评分': 29.6, '均线评分': 25.0, '量能评分': 7.1, '突破评分': 2.0, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -5.1, '市场风格调整': -3.0}",54.63,5.0,7.14,2.0,5.12,29.63,25.0,2.0,-5.12,10.0,5.0,36.98,36.618,33.712,30.506,1.068,16.22,16749070142.300001,-0.0819,0.0,0.0,0.0,0.0,105765488446.0,36.43 - 37.53,30.05,39.94,收盘价高于20日均线21.2%；均线多头排列，MA5/MA10距离8.6%，MA10/MA20距离10.5%；成交量为5日均量1.07倍；成交量为10日均量1.34倍；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣5.1分；快速轮动，降低追高等级,今日无高确定性机会，建议空仓观察。
3,000977,浪潮信息,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,70.1,"{'MA20评分': 28.2, '均线评分': 25.0, '量能评分': 7.2, '突破评分': 2.0, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -4.3, '市场风格调整': -3.0}",53.24,5.0,7.22,2.0,4.34,28.24,25.0,2.0,-4.34,10.0,5.0,84.95,84.824,76.229,70.901,1.087,12.075,14532519989.199999,-0.0999,0.0,0.0,0.0,0.0,124607361410.0,83.68 - 86.22,69.84,91.75,收盘价高于20日均线19.8%；均线多头排列，MA5/MA10距离11.3%，MA10/MA20距离7.5%；成交量为5日均量1.09倍；成交量为10日均量1.35倍；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣4.3分；快速轮动，降低追高等级,今日无高确定性机会，建议空仓观察。
4,600428,中远海特,G55水上运输业,行业,0,0.0,False,69.5,"{'MA20评分': 27.3, '均线评分': 23.5, '量能评分': 14.4, '突破评分': 8.6, '市值评分': 3.0, '板块热度': 1.2, '资金评分': 15.0, '风险扣分': -8.5, '市场风格调整': 0.0}",50.77,15.0,14.38,8.63,8.5,27.27,23.5,8.63,-8.5,3.0,1.25,10.58,9.152,8.808,8.442,2.723,7.525,1874914339.0,0.0698,0.0,0.0,0.0,0.0,25871121648.0,10.42 - 10.74,8.31,11.43,收盘价高于20日均线25.3%；均线多头排列，MA5/MA10距离3.9%，MA10/MA20距离4.3%；成交量为5日均量2.72倍；成交量为10日均量3.23倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业G55水上运输业热度评分0.00,最近10日涨幅过大扣1.1分；距离20日均线过远扣7.4分,今日无高确定性机会，建议空仓观察。
5,603669,灵康药业,C27医药制造业,行业,0,0.0,False,68.9,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 11.9, '突破评分': 9.0, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 15.0, '风险扣分': -9.0, '市场风格调整': -3.0}",55.0,15.0,11.89,9.0,8.98,30.0,25.0,9.0,-8.98,0.0,5.0,7.4,6.516,6.26,5.782,2.567,14.27,727836292.0,0.0882,0.0,0.0,0.0,0.0,5271250880.0,7.29 - 7.51,5.7,7.99,收盘价高于20日均线28.0%；均线多头排列，MA5/MA10距离4.1%，MA10/MA20距离8.3%；成交量为5日均量2.57倍；成交量为10日均量2.33倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,最近10日涨幅过大扣0.1分；距离20日均线过远扣8.9分；快速轮动，降低追高等级,今日无高确定性机会，建议空仓观察。
6,002156,通富微电,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,65.1,"{'MA20评分': 25.3, '均线评分': 10.3, '量能评分': 9.1, '突破评分': 5.4, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 10.1, '风险扣分': -0.1, '市场风格调整': 0.0}",35.63,10.06,9.09,5.4,0.07,25.28,10.35,5.4,-0.07,10.0,5.0,77.87,72.034,70.064,70.561,1.481,16.013,17825215553.2,-0.019,0.0,0.0,0.0,0.0,118164002814.0,76.70 - 79.04,69.5,84.1,收盘价高于20日均线10.4%；成交量为5日均量1.48倍；成交量为10日均量1.64倍；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,波动异常扣0.1分,今日无高确定性机会，建议空仓观察。
7,603127,昭衍新药,M73研究和试验发展,行业,0,0.0,False,64.7,"{'MA20评分': 29.6, '均线评分': 20.0, '量能评分': 9.7, '突破评分': 5.4, '市值评分': 3.0, '板块热度': 0.6, '资金评分': 5.1, '风险扣分': -3.6, '市场风格调整': 0.0}",49.58,5.14,9.69,5.45,3.65,29.55,20.03,5.45,-3.65,3.0,0.62,46.02,41.888,41.103,38.814,1.617,10.965,2997726247.0,-0.0177,0.0,0.0,0.0,0.0,29008845060.0,45.33 - 46.71,38.23,49.7,收盘价高于20日均线18.6%；均线多头排列，MA5/MA10距离1.9%，MA10/MA20距离5.9%；成交量为5日均量1.62倍；成交量为10日均量1.71倍；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；行业M73研究和试验发展热度评分0.00,距离20日均线过远扣3.6分,今日无高确定性机会，建议空仓观察。
8,603019,中科曙光,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,64.3,"{'MA20评分': 20.1, '均线评分': 21.9, '量能评分': 5.8, '突破评分': 1.6, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -0.0, '市场风格调整': 0.0}",41.93,5.0,5.84,1.57,0.0,20.08,21.85,1.57,-0.0,10.0,5.0,101.9,103.534,99.542,96.069,1.018,8.199,12018691205.0,-0.0982,0.0,0.0,0.0,0.0,149085233170.0,100.37 - 103.43,94.63,110.05,收盘价高于20日均线6.1%；均线多头排列，MA5/MA10距离4.0%，MA10/MA20距离3.6%；成交量为5日均量1.02倍；成交量为10日均量1.06倍；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00,,今日无高确定性机会，建议空仓观察。
9,600288,大恒科技,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,64.1,"{'MA20评分': 27.9, '均线评分': 25.0, '量能评分': 6.8, '突破评分': 4.8, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -5.4, '市场风格调整': 0.0}",52.91,10.0,6.84,4.78,5.43,27.91,25.0,4.78,-5.43,0.0,5.0,17.18,16.85,15.244,14.108,0.84,22.18,1590619812.0,-0.031,0.0,0.0,0.0,0.0,7504224000.0,16.92 - 17.44,13.9,18.55,收盘价高于20日均线21.8%；均线多头排列，MA5/MA10距离10.5%，MA10/MA20距离8.1%；成交量为10日均量1.49倍；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣5.4分,今日无高确定性机会，建议空仓观察。
10,600584,长电科技,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,62.4,"{'MA20评分': 26.6, '均线评分': 13.8, '量能评分': 7.2, '突破评分': 0.5, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 0.0, '风险扣分': -0.7, '市场风格调整': 0.0}",40.38,0.0,7.19,0.53,0.7,26.6,13.78,0.53,-0.7,10.0,5.0,102.7,100.098,99.007,95.788,1.169,15.55,27424670381.0,-0.0981,0.0,0.0,0.0,0.0,183772879420.00003,101.16 - 104.24,94.35,110.92,收盘价高于20日均线7.2%；均线多头排列，MA5/MA10距离1.1%，MA10/MA20距离3.4%；成交量为5日均量1.17倍；成交量为10日均量1.24倍；行业C39计算机、通信和其他电子设备制造业热度评分0.00,波动异常扣0.7分,今日无高确定性机会，建议空仓观察。
