rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
11,600310,广西能源,D44电力、热力生产和供应业,行业,0,0.0,False,52.8,"{'MA20评分': 21.7, '均线评分': 12.5, '量能评分': 13.0, '突破评分': 5.8, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -5.2, '市场风格调整': 0.0}",34.25,10.0,13.03,5.76,5.22,21.75,12.5,5.76,-5.22,0.0,5.0,4.83,4.3,4.076,4.1,2.381,12.602,853114476.0,0.0733,0.0,0.0,0.0,0.0,7079382681.0,4.76 - 4.90,4.04,5.22,收盘价高于20日均线17.8%；成交量为5日均量2.38倍；成交量为10日均量2.88倍；突破近20日高点；OBV趋势向上；行业D44电力、热力生产和供应业热度评分0.00,距离20日均线过远扣3.2分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
12,000989,九芝堂,C27医药制造业,行业,0,0.0,False,52.0,"{'MA20评分': 20.5, '均线评分': 24.6, '量能评分': 3.5, '突破评分': 0.5, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -2.1, '市场风格调整': 0.0}",45.09,5.0,3.53,0.46,2.12,20.48,24.61,0.46,-2.12,0.0,5.0,9.09,9.448,8.883,8.474,0.676,9.352,582866328.5600001,-0.1192,0.0,0.0,0.0,0.0,6309858042.0,8.95 - 9.23,8.35,9.82,收盘价高于20日均线7.3%；均线多头排列，MA5/MA10距离6.4%，MA10/MA20距离4.8%；成交量为10日均量1.19倍；OBV趋势向上；行业C27医药制造业热度评分0.00,当日长上影线明显扣0.1分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
13,600602,云赛智联,I65软件和信息技术服务业,行业,0,0.0,False,51.9,"{'MA20评分': 18.2, '均线评分': 19.4, '量能评分': 10.1, '突破评分': 3.0, '市值评分': 3.0, '板块热度': 1.9, '资金评分': 11.3, '风险扣分': -3.6, '市场风格调整': 0.0}",37.59,11.28,10.1,2.98,3.65,18.16,19.43,2.98,-3.65,3.0,1.88,19.27,17.802,17.188,16.761,1.68,8.733,1777924575.0,0.0005,0.0,0.0,0.0,0.0,20701818810.0,18.98 - 19.56,16.51,20.81,收盘价高于20日均线15.0%；均线多头排列，MA5/MA10距离3.6%，MA10/MA20距离2.5%；成交量为5日均量1.68倍；成交量为10日均量1.93倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业I65软件和信息技术服务业热度评分0.00,距离20日均线过远扣1.6分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
14,603567,珍宝岛,C27医药制造业,行业,0,0.0,False,51.7,"{'MA20评分': 22.7, '均线评分': 24.2, '量能评分': 9.8, '突破评分': 2.0, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -11.9, '市场风格调整': 0.0}",46.87,5.0,9.77,2.0,11.9,22.67,24.2,2.0,-11.9,0.0,5.0,5.75,5.412,5.065,4.84,1.824,10.833,579819654.0,-0.0464,0.0,0.0,0.0,0.0,5401568975.0,5.66 - 5.84,4.77,6.21,收盘价高于20日均线18.8%；均线多头排列，MA5/MA10距离6.9%，MA10/MA20距离4.6%；成交量为5日均量1.82倍；成交量为10日均量2.42倍；OBV趋势向上；行业C27医药制造业热度评分0.00,距离20日均线过远扣3.8分；当日长上影线明显扣4.0分；当日放量滞涨扣2.2分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
15,002310,东方新能,D44电力、热力生产和供应业,行业,0,0.0,False,51.7,"{'MA20评分': 20.4, '均线评分': 12.5, '量能评分': 10.5, '突破评分': 3.7, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 7.2, '风险扣分': -3.4, '市场风格调整': 0.0}",32.9,7.25,10.54,3.67,3.45,20.4,12.5,3.67,-3.45,3.0,5.0,2.55,2.298,2.201,2.225,2.011,7.073,756837231.79,0.0159,0.0,0.0,0.0,0.0,11217474225.000002,2.51 - 2.59,2.19,2.75,收盘价高于20日均线14.6%；成交量为5日均量2.01倍；成交量为10日均量2.63倍；突破近20日高点；OBV趋势向上；行业D44电力、热力生产和供应业热度评分0.00,距离20日均线过远扣1.4分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
16,000977,浪潮信息,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,51.6,"{'MA20评分': 24.2, '均线评分': 15.2, '量能评分': 6.6, '突破评分': 0.0, '市值评分': 10.0, '板块热度': 2.5, '资金评分': 0.0, '风险扣分': -6.9, '市场风格调整': 0.0}",39.43,0.0,6.57,0.0,6.92,24.19,15.24,0.0,-6.92,10.0,2.5,81.29,82.668,82.357,74.388,1.079,11.679,14116566420.4,-0.1387,0.0,0.0,0.0,0.0,119238757022.0,80.07 - 82.51,73.27,87.79,收盘价高于20日均线9.3%；均线多头排列，MA5/MA10距离0.4%，MA10/MA20距离10.7%；成交量为5日均量1.08倍；成交量为10日均量1.10倍；行业C39计算机、通信和其他电子设备制造业热度评分0.00,当日长上影线明显扣4.9分；波动异常扣0.0分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
17,603466,风语筑,R88文化艺术业,行业,0,0.0,False,51.0,"{'MA20评分': 24.3, '均线评分': 21.3, '量能评分': 4.5, '突破评分': 2.2, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 10.0, '风险扣分': -2.0, '市场风格调整': 0.0}",45.6,10.0,4.54,2.2,2.0,24.34,21.26,2.2,-2.0,0.0,0.62,12.02,11.916,11.58,11.116,1.021,12.738,903682522.0,-0.0602,0.0,0.0,0.0,0.0,7149838570.0,11.84 - 12.20,10.95,12.98,收盘价高于20日均线8.1%；均线多头排列，MA5/MA10距离2.9%，MA10/MA20距离4.2%；成交量为5日均量1.02倍；OBV趋势向上；OBV接近或创阶段新高；行业R88文化艺术业热度评分0.00,大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
18,000759,中百集团,F52零售业,行业,0,0.0,False,50.7,"{'MA20评分': 20.5, '均线评分': 19.5, '量能评分': 8.5, '突破评分': 4.0, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 10.3, '风险扣分': -2.5, '市场风格调整': 0.0}",39.95,10.31,8.55,4.05,2.47,20.47,19.48,4.05,-2.47,0.0,0.62,7.22,6.896,6.623,6.457,1.485,25.313,1186983214.78,-0.015,0.0,0.0,0.0,0.0,4734197320.0,7.11 - 7.33,6.36,7.8,收盘价高于20日均线11.8%；均线多头排列，MA5/MA10距离4.1%，MA10/MA20距离2.6%；成交量为5日均量1.48倍；成交量为10日均量1.73倍；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业F52零售业热度评分0.00,当日长上影线明显扣0.5分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
19,600982,宁波能源,D44电力、热力生产和供应业,行业,0,0.0,False,50.6,"{'MA20评分': 18.8, '均线评分': 12.5, '量能评分': 12.8, '突破评分': 4.8, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 9.2, '风险扣分': -3.4, '市场风格调整': 0.0}",31.34,9.21,12.8,4.82,3.37,18.84,12.5,4.82,-3.37,0.0,5.0,5.52,4.916,4.743,4.822,3.373,10.504,620143010.0,0.0474,0.0,0.0,0.0,0.0,6169303800.0,5.44 - 5.60,4.75,5.96,收盘价高于20日均线14.5%；成交量为5日均量3.37倍；成交量为10日均量4.32倍；突破近20日高点；OBV趋势向上；行业D44电力、热力生产和供应业热度评分0.00,距离20日均线过远扣1.4分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
20,000554,泰山石油,F51批发业,行业,0,0.0,False,50.1,"{'MA20评分': 21.5, '均线评分': 21.4, '量能评分': 7.0, '突破评分': 4.4, '市值评分': 0.0, '板块热度': 1.9, '资金评分': 13.6, '风险扣分': -6.1, '市场风格调整': 0.0}",42.81,13.58,7.04,4.45,6.09,21.45,21.35,4.45,-6.09,0.0,1.88,6.95,6.532,6.226,6.022,1.499,16.794,412419391.69,0.0373,0.0,0.0,0.0,0.0,2497168360.0,6.85 - 7.05,5.93,7.51,收盘价高于20日均线15.4%；均线多头排列，MA5/MA10距离4.9%，MA10/MA20距离3.4%；成交量为5日均量1.50倍；成交量为10日均量1.88倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业F51批发业热度评分0.00,距离20日均线过远扣1.9分；成交额偏低扣2.2分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
