rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
1,603078,江化微,C26化学原料和化学制品制造业,行业,0,0.0,False,69.4,"{'MA20评分': 30.0, '均线评分': 24.0, '量能评分': 8.4, '突破评分': 7.8, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 14.2, '风险扣分': -8.9, '市场风格调整': 0.0}",53.98,14.17,8.44,7.79,8.86,30.0,23.98,7.79,-8.86,3.0,5.0,56.9,50.372,48.031,45.939,1.326,18.637,3938785058.0,0.0467,0.0,0.0,0.0,0.0,21942756680.0,56.05 - 57.75,45.25,61.45,收盘价高于20日均线23.9%；均线多头排列，MA5/MA10距离4.9%，MA10/MA20距离4.6%；成交量为5日均量1.33倍；成交量为10日均量1.56倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C26化学原料和化学制品制造业热度评分0.00,距离20日均线过远扣6.6分；波动异常扣0.3分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
2,000725,京东方A,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,69.0,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 8.1, '突破评分': 7.3, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 13.3, '风险扣分': -13.4, '市场风格调整': -3.0}",55.0,13.31,8.1,7.29,13.37,30.0,25.0,7.29,-13.37,10.0,5.0,9.1,8.458,7.713,6.934,1.276,16.009,49342409554.0,0.0329,0.0,0.0,0.0,0.0,321840920310.0,8.96 - 9.24,6.83,9.83,收盘价高于20日均线31.2%；均线多头排列，MA5/MA10距离9.7%，MA10/MA20距离11.2%；成交量为5日均量1.28倍；成交量为10日均量1.48倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,最近10日涨幅过大扣1.1分；距离20日均线过远扣10.0分；波动异常扣0.2分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位；快速轮动，降低追高等级,今日无高确定性机会，建议空仓观察。
3,603379,三美股份,C26化学原料和化学制品制造业,行业,0,0.0,False,68.5,"{'MA20评分': 29.1, '均线评分': 25.0, '量能评分': 13.1, '突破评分': 6.1, '市值评分': 6.0, '板块热度': 5.0, '资金评分': 11.2, '风险扣分': -12.8, '市场风格调整': -3.0}",54.13,11.25,13.09,6.09,12.85,29.13,25.0,6.09,-12.85,6.0,5.0,83.48,75.586,71.493,66.854,2.167,8.886,4513279097.0,0.0,0.0,0.0,0.0,0.0,50962786920.0,82.23 - 84.73,65.85,90.16,收盘价高于20日均线24.9%；均线多头排列，MA5/MA10距离5.7%，MA10/MA20距离6.9%；成交量为5日均量2.17倍；成交量为10日均量2.54倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C26化学原料和化学制品制造业热度评分0.00,距离20日均线过远扣7.1分；当日长上影线明显扣0.9分；当日放量滞涨扣2.8分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位；快速轮动，降低追高等级,今日无高确定性机会，建议空仓观察。
4,000100,TCL科技,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,67.5,"{'MA20评分': 25.4, '均线评分': 25.0, '量能评分': 7.7, '突破评分': 1.8, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -7.4, '市场风格调整': 0.0}",50.36,5.0,7.66,1.84,7.41,25.36,25.0,1.84,-7.41,10.0,5.0,5.92,5.71,5.358,5.051,1.212,12.909,14418561316.7,-0.0543,0.0,0.0,0.0,0.0,113261643056.0,5.83 - 6.01,4.98,6.39,收盘价高于20日均线17.2%；均线多头排列，MA5/MA10距离6.6%，MA10/MA20距离6.1%；成交量为5日均量1.21倍；成交量为10日均量1.38倍；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣2.9分；当日长上影线明显扣2.5分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
5,002326,永太科技,C26化学原料和化学制品制造业,行业,0,0.0,False,67.2,"{'MA20评分': 26.2, '均线评分': 17.5, '量能评分': 15.0, '突破评分': 6.5, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 15.0, '风险扣分': -6.1, '市场风格调整': 0.0}",43.79,15.0,15.0,6.52,6.07,26.25,17.55,6.52,-6.07,3.0,5.0,28.0,25.212,24.934,23.584,3.463,26.424,5988741379.69,0.0614,0.0,0.0,0.0,0.0,22628452000.0,27.58 - 28.42,23.23,30.24,收盘价高于20日均线18.7%；均线多头排列，MA5/MA10距离1.1%，MA10/MA20距离5.7%；成交量为5日均量3.46倍；成交量为10日均量3.30倍；突破近20日高点；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业C26化学原料和化学制品制造业热度评分0.00,距离20日均线过远扣3.7分；当日长上影线明显扣0.3分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
6,600378,昊华科技,C26化学原料和化学制品制造业,行业,0,0.0,False,66.1,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 7.1, '突破评分': 5.8, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 10.7, '风险扣分': -16.8, '市场风格调整': 0.0}",55.0,10.68,7.13,5.76,16.79,30.0,25.0,5.76,-16.79,10.0,5.0,82.17,73.876,70.665,62.851,1.187,10.826,9620861412.0,-0.009,0.0,0.0,0.0,0.0,88132698918.0,80.94 - 83.40,61.91,88.74,收盘价高于20日均线30.7%；均线多头排列，MA5/MA10距离4.5%，MA10/MA20距离12.4%；成交量为5日均量1.19倍；成交量为10日均量1.20倍；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C26化学原料和化学制品制造业热度评分0.00,距离20日均线过远扣10.0分；当日长上影线明显扣3.3分；波动异常扣1.5分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
7,605020,永和股份,C26化学原料和化学制品制造业,行业,0,0.0,False,64.9,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 7.7, '突破评分': 9.0, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 15.0, '风险扣分': -14.8, '市场风格调整': 0.0}",55.0,15.0,7.68,9.0,14.75,30.0,25.0,9.0,-14.75,3.0,5.0,48.39,43.198,40.143,37.107,1.283,12.672,2934174435.0,0.0804,0.0,0.0,0.0,0.0,24336492360.0,47.66 - 49.12,36.55,52.26,收盘价高于20日均线30.4%；均线多头排列，MA5/MA10距离7.6%，MA10/MA20距离8.2%；成交量为5日均量1.28倍；成交量为10日均量1.30倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C26化学原料和化学制品制造业热度评分0.00,最近10日涨幅过大扣0.1分；距离20日均线过远扣10.0分；连续涨停风险扣2.7分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
8,605111,新洁能,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,64.6,"{'MA20评分': 26.2, '均线评分': 25.0, '量能评分': 5.4, '突破评分': 0.7, '市值评分': 6.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -3.8, '市场风格调整': 0.0}",51.25,5.0,5.42,0.74,3.76,26.25,25.0,0.74,-3.76,6.0,5.0,83.38,89.596,83.708,72.957,0.924,8.349,2994265514.0,-0.2016,0.0,0.0,0.0,0.0,34630432188.0,82.13 - 84.63,71.86,90.05,收盘价高于20日均线14.3%；均线多头排列，MA5/MA10距离7.0%，MA10/MA20距离14.7%；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣1.3分；波动异常扣0.5分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
9,601678,滨化股份,C26化学原料和化学制品制造业,行业,0,0.0,False,64.4,"{'MA20评分': 29.6, '均线评分': 25.0, '量能评分': 6.1, '突破评分': 8.3, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 15.0, '风险扣分': -12.7, '市场风格调整': 0.0}",54.59,15.0,6.14,8.35,12.66,29.59,25.0,8.35,-12.66,3.0,5.0,7.7,6.794,6.501,6.092,0.954,11.406,1712148041.0,0.0621,0.0,0.0,0.0,0.0,15733689509.999998,7.58 - 7.82,6.0,8.32,收盘价高于20日均线26.4%；均线多头排列，MA5/MA10距离4.5%，MA10/MA20距离6.7%；成交量为10日均量1.08倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C26化学原料和化学制品制造业热度评分0.00,距离20日均线过远扣8.0分；连续涨停风险扣2.7分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
10,002106,莱宝高科,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,64.4,"{'MA20评分': 26.6, '均线评分': 25.0, '量能评分': 5.6, '突破评分': 2.0, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -2.9, '市场风格调整': 0.0}",51.6,10.0,5.63,2.0,2.87,26.6,25.0,2.0,-2.87,3.0,5.0,16.25,16.674,15.516,14.375,0.995,10.804,1254104682.3,-0.1144,0.0,0.0,0.0,0.0,11454665625.0,16.01 - 16.49,14.16,17.55,收盘价高于20日均线13.0%；均线多头排列，MA5/MA10距离7.5%，MA10/MA20距离7.9%；成交量为10日均量1.07倍；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣0.6分；波动异常扣0.3分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
