rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
11,002365,永安药业,C27医药制造业,行业,0,0.0,False,44.6,"{'MA20评分': 23.2, '均线评分': 17.8, '量能评分': 13.4, '突破评分': 2.0, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 0.0, '风险扣分': -16.8, '市场风格调整': 0.0}",41.03,0.0,13.37,2.0,16.85,23.18,17.85,2.0,-16.85,0.0,5.0,12.6,11.79,11.128,10.925,3.667,26.394,849386051.64,-0.044,0.0,0.0,0.0,0.0,3090635100.0,12.41 - 12.79,10.76,13.61,收盘价高于20日均线15.3%；均线多头排列，MA5/MA10距离5.9%，MA10/MA20距离1.9%；成交量为5日均量3.67倍；成交量为10日均量4.92倍；行业C27医药制造业热度评分0.00,距离20日均线过远扣1.8分；当日放量滞涨扣10.0分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
12,002642,荣联科技,I65软件和信息技术服务业,行业,0,0.0,False,43.0,"{'MA20评分': 18.6, '均线评分': 21.9, '量能评分': 7.6, '突破评分': 3.0, '市值评分': 0.0, '板块热度': 1.9, '资金评分': 7.3, '风险扣分': -10.1, '市场风格调整': 0.0}",40.54,7.29,7.61,3.05,10.1,18.61,21.93,3.05,-10.1,0.0,1.88,7.35,7.072,6.832,6.591,1.867,7.623,367206724.14,0.0166,0.0,0.0,0.0,0.0,4862615205.0,7.24 - 7.46,6.49,7.94,收盘价高于20日均线11.5%；均线多头排列，MA5/MA10距离3.5%，MA10/MA20距离3.6%；成交量为5日均量1.87倍；成交量为10日均量1.96倍；突破近20日高点；OBV趋势向上；行业I65软件和信息技术服务业热度评分0.00,当日长上影线明显扣1.8分；成交额偏低扣3.3分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
13,600227,赤天化,C26化学原料和化学制品制造业,行业,0,0.0,False,41.1,"{'MA20评分': 22.8, '均线评分': 15.7, '量能评分': 9.8, '突破评分': 2.1, '市值评分': 0.0, '板块热度': 1.9, '资金评分': 5.0, '风险扣分': -11.1, '市场风格调整': 0.0}",38.44,5.0,9.82,2.05,11.11,22.78,15.66,2.05,-11.11,0.0,1.88,3.06,2.764,2.612,2.589,1.635,19.807,752820198.0,-0.0286,0.0,0.0,0.0,0.0,3909455388.0,3.01 - 3.11,2.55,3.3,收盘价高于20日均线18.2%；均线多头排列，MA5/MA10距离5.8%，MA10/MA20距离0.9%；成交量为5日均量1.63倍；成交量为10日均量2.49倍；OBV趋势向上；行业C26化学原料和化学制品制造业热度评分0.00,距离20日均线过远扣3.4分；连续涨停风险扣2.7分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
14,002127,南极电商,L72商务服务业,行业,0,0.0,False,40.8,"{'MA20评分': 22.7, '均线评分': 21.3, '量能评分': 12.1, '突破评分': 2.1, '市值评分': 0.0, '板块热度': 1.2, '资金评分': 5.0, '风险扣分': -18.8, '市场风格调整': 0.0}",44.06,5.0,12.07,2.15,18.78,22.74,21.33,2.15,-18.78,0.0,1.25,3.15,2.986,2.888,2.789,2.633,8.082,520614041.77,-0.0248,0.0,0.0,0.0,0.0,6283408941.0,3.10 - 3.20,2.75,3.4,收盘价高于20日均线12.9%；均线多头排列，MA5/MA10距离3.4%，MA10/MA20距离3.5%；成交量为5日均量2.63倍；成交量为10日均量3.39倍；OBV趋势向上；行业L72商务服务业热度评分0.00,距离20日均线过远扣0.5分；当日长上影线明显扣5.7分；当日放量滞涨扣7.6分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
15,600992,贵绳股份,C33金属制品业,行业,0,0.0,False,40.0,"{'MA20评分': 24.5, '均线评分': 25.0, '量能评分': 5.1, '突破评分': 2.8, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 6.2, '风险扣分': -18.0, '市场风格调整': 0.0}",49.48,6.25,5.09,2.81,17.96,24.48,25.0,2.81,-17.96,0.0,0.62,11.72,11.198,10.269,9.647,1.098,10.889,306349499.0,0.0,0.0,0.0,0.0,0.0,2872454800.0,11.54 - 11.90,9.5,12.66,收盘价高于20日均线21.5%；均线多头排列，MA5/MA10距离9.0%，MA10/MA20距离6.5%；成交量为5日均量1.10倍；成交量为10日均量1.68倍；突破近20日高点；OBV趋势向上；行业C33金属制品业热度评分0.00,距离20日均线过远扣5.3分；连续涨停风险扣2.7分；成交额偏低扣4.8分；波动异常扣0.2分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
16,002739,儒意电影,R87广播、电视、电影和录音制作业,行业,0,0.0,False,39.6,"{'MA20评分': 24.9, '均线评分': 9.6, '量能评分': 15.0, '突破评分': 0.0, '市值评分': 3.0, '板块热度': 0.6, '资金评分': 0.0, '风险扣分': -13.4, '市场风格调整': 0.0}",34.49,0.0,14.98,0.0,13.44,24.92,9.57,0.0,-13.44,3.0,0.62,10.09,9.542,9.7,9.353,2.766,16.799,3754616849.21,-0.0481,0.0,0.0,0.0,0.0,21188116116.0,9.94 - 10.24,9.21,10.9,收盘价高于20日均线7.9%；成交量为5日均量2.77倍；成交量为10日均量2.79倍；行业R87广播、电视、电影和录音制作业热度评分0.00,当日放量滞涨扣8.4分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
17,603823,百合花,C26化学原料和化学制品制造业,行业,0,0.0,False,38.9,"{'MA20评分': 30.0, '均线评分': 12.5, '量能评分': 6.8, '突破评分': 1.2, '市值评分': 3.0, '板块热度': 1.9, '资金评分': 5.0, '风险扣分': -16.4, '市场风格调整': 0.0}",42.5,5.0,6.78,1.15,16.44,30.0,12.5,1.15,-16.44,3.0,1.88,70.18,67.512,68.094,61.554,1.314,7.3,2226828995.0,-0.0503,0.0,0.0,0.0,0.0,29220685186.0,69.13 - 71.23,60.63,75.79,收盘价高于20日均线14.0%；成交量为5日均量1.31倍；成交量为10日均量1.18倍；OBV趋势向上；行业C26化学原料和化学制品制造业热度评分0.00,距离20日均线过远扣1.1分；当日长上影线明显扣10.0分；波动异常扣0.3分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
18,002141,贤丰控股,C38电气机械和器材制造业,行业,0,0.0,False,38.5,"{'MA20评分': 26.1, '均线评分': 11.0, '量能评分': 14.0, '突破评分': 5.3, '市值评分': 0.0, '板块热度': 1.2, '资金评分': 10.0, '风险扣分': -19.2, '市场风格调整': 0.0}",37.11,10.0,14.03,5.32,19.17,26.1,11.01,5.32,-19.17,0.0,1.25,6.04,5.46,5.49,5.261,3.194,36.789,2372327771.64,-0.0211,0.0,0.0,0.0,0.0,6238932232.0,5.95 - 6.13,5.18,6.52,收盘价高于20日均线14.8%；成交量为5日均量3.19倍；成交量为10日均量2.41倍；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,距离20日均线过远扣1.6分；当日长上影线明显扣10.0分；当日放量滞涨扣0.8分；波动异常扣1.9分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
19,600602,云赛智联,I65软件和信息技术服务业,行业,0,0.0,False,37.2,"{'MA20评分': 17.4, '均线评分': 14.8, '量能评分': 14.6, '突破评分': 2.2, '市值评分': 3.0, '板块热度': 1.9, '资金评分': 10.9, '风险扣分': -16.7, '市场风格调整': 0.0}",32.16,10.88,14.63,2.21,16.7,17.4,14.76,2.21,-16.7,3.0,1.88,18.43,17.418,16.807,16.724,2.38,10.173,2034090681.0,-0.0059,0.0,0.0,0.0,0.0,19799404290.0,18.15 - 18.71,16.47,19.9,收盘价高于20日均线10.2%；均线多头排列，MA5/MA10距离3.6%，MA10/MA20距离0.5%；成交量为5日均量2.38倍；成交量为10日均量2.79倍；OBV趋势向上；OBV接近或创阶段新高；行业I65软件和信息技术服务业热度评分0.00,当日长上影线明显扣9.4分；当日放量滞涨扣2.3分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
20,600513,联环药业,C27医药制造业,行业,0,0.0,False,37.2,"{'MA20评分': 17.8, '均线评分': 21.1, '量能评分': 3.6, '突破评分': 1.6, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -11.8, '市场风格调整': 0.0}",38.88,5.0,3.58,1.58,11.79,17.76,21.12,1.58,-11.79,0.0,5.0,16.89,17.636,16.305,15.785,0.774,11.225,548091595.0,-0.1338,0.0,0.0,0.0,0.0,4821356907.0,16.64 - 17.14,15.55,18.24,收盘价高于20日均线7.0%；均线多头排列，MA5/MA10距离8.2%，MA10/MA20距离3.3%；成交量为10日均量1.18倍；OBV趋势向上；行业C27医药制造业热度评分0.00,当日长上影线明显扣6.8分；大盘状态较弱扣5.0分；市场状态为观望，建议降低仓位,今日无高确定性机会，建议空仓观察。
