rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
1,000831,中国稀土,C32有色金属冶炼和压延加工业,行业,0,0.0,False,69.4,"{'MA20评分': 27.8, '均线评分': 25.0, '量能评分': 10.7, '突破评分': 3.8, '市值评分': 6.0, '板块热度': 2.5, '资金评分': 13.8, '风险扣分': -6.3, '市场风格调整': 0.0}",52.83,13.78,10.66,3.79,6.34,27.83,25.0,3.79,-6.34,6.0,2.5,60.95,57.428,54.586,51.387,1.669,8.536,5416567454.71,0.0405,0.0,0.0,0.0,0.0,64681407759.99999,60.04 - 61.86,50.62,65.83,收盘价高于20日均线18.6%；均线多头排列，MA5/MA10距离5.2%，MA10/MA20距离6.2%；成交量为5日均量1.67倍；成交量为10日均量2.19倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C32有色金属冶炼和压延加工业热度评分0.00,距离20日均线过远扣3.7分；连续涨停风险扣2.7分,今日无高确定性机会，建议空仓观察。
2,600645,中源协和,C27医药制造业,行业,0,0.0,False,68.1,"{'MA20评分': 25.4, '均线评分': 21.4, '量能评分': 13.7, '突破评分': 7.4, '市值评分': 3.0, '板块热度': 2.5, '资金评分': 15.0, '风险扣分': -5.3, '市场风格调整': 0.0}",46.83,15.0,13.66,7.42,5.34,25.39,21.44,7.42,-5.34,3.0,2.5,22.33,20.47,19.793,19.116,3.266,9.664,998376167.0,0.0777,0.0,0.0,0.0,0.0,10445308566.0,22.00 - 22.66,18.83,24.12,收盘价高于20日均线16.8%；均线多头排列，MA5/MA10距离3.4%，MA10/MA20距离3.5%；成交量为5日均量3.27倍；成交量为10日均量4.18倍；突破近20日高点；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,距离20日均线过远扣2.7分；连续涨停风险扣2.7分,今日无高确定性机会，建议空仓观察。
3,002149,西部材料,C32有色金属冶炼和压延加工业,行业,0,0.0,False,64.0,"{'MA20评分': 27.2, '均线评分': 25.0, '量能评分': 9.9, '突破评分': 2.8, '市值评分': 3.0, '板块热度': 2.5, '资金评分': 10.9, '风险扣分': -6.3, '市场风格调整': 0.0}",52.17,10.89,9.87,2.76,6.26,27.17,25.0,2.76,-6.26,3.0,2.5,43.61,41.684,39.497,35.91,1.665,16.053,3383874329.06,-0.0057,0.0,0.0,0.0,0.0,21287754873.0,42.96 - 44.26,35.37,47.1,收盘价高于20日均线21.4%；均线多头排列，MA5/MA10距离5.5%，MA10/MA20距离10.0%；成交量为5日均量1.66倍；成交量为10日均量1.73倍；OBV趋势向上；OBV接近或创阶段新高；行业C32有色金属冶炼和压延加工业热度评分0.00,最近10日涨幅过大扣0.8分；距离20日均线过远扣5.2分；当日放量滞涨扣0.2分,今日无高确定性机会，建议空仓观察。
4,601579,会稽山,C15酒、饮料和精制茶制造业,行业,0,0.0,False,63.9,"{'MA20评分': 27.1, '均线评分': 24.4, '量能评分': 14.0, '突破评分': 7.2, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 15.0, '风险扣分': -9.3, '市场风格调整': 0.0}",51.49,15.0,13.95,7.15,9.29,27.11,24.38,7.15,-9.29,0.0,0.62,18.68,16.618,15.96,15.24,4.834,11.985,1081551487.0,0.0705,0.0,0.0,0.0,0.0,8956376312.0,18.40 - 18.96,15.01,20.17,收盘价高于20日均线22.6%；均线多头排列，MA5/MA10距离4.1%，MA10/MA20距离4.7%；成交量为5日均量4.83倍；成交量为10日均量5.54倍；突破近20日高点；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业C15酒、饮料和精制茶制造业热度评分0.00,距离20日均线过远扣5.9分；当日长上影线明显扣3.4分,今日无高确定性机会，建议空仓观察。
5,002437,誉衡药业,C27医药制造业,行业,0,0.0,False,63.8,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 13.6, '突破评分': 8.5, '市值评分': 0.0, '板块热度': 2.5, '资金评分': 15.0, '风险扣分': -15.8, '市场风格调整': 0.0}",55.0,15.0,13.59,8.49,15.79,30.0,25.0,8.49,-15.79,0.0,2.5,4.53,3.916,3.431,3.142,2.022,44.271,4194545607.89,0.0659,0.0,0.0,0.0,0.0,9513697167.0,4.46 - 4.60,3.09,4.89,收盘价高于20日均线44.2%；均线多头排列，MA5/MA10距离14.1%，MA10/MA20距离9.2%；成交量为5日均量2.02倍；成交量为10日均量3.56倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,最近10日涨幅过大扣5.8分；距离20日均线过远扣10.0分,今日无高确定性机会，建议空仓观察。
6,000636,风华高科,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,62.0,"{'MA20评分': 28.3, '均线评分': 25.0, '量能评分': 5.0, '突破评分': 1.4, '市值评分': 6.0, '板块热度': 1.9, '资金评分': 10.0, '风险扣分': -5.5, '市场风格调整': 0.0}",53.31,10.0,5.0,1.37,5.55,28.31,25.0,1.37,-5.55,6.0,1.88,62.73,63.762,59.947,52.26,0.687,12.691,9162515548.34,-0.0757,0.0,0.0,0.0,0.0,72579412944.0,61.79 - 63.67,51.48,67.75,收盘价高于20日均线20.0%；均线多头排列，MA5/MA10距离6.4%，MA10/MA20距离14.7%；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣4.5分；当日长上影线明显扣0.5分；波动异常扣0.6分,今日无高确定性机会，建议空仓观察。
7,603629,利通电子,C33金属制品业,行业,0,0.0,False,61.9,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 8.9, '突破评分': 4.2, '市值评分': 6.0, '板块热度': 1.2, '资金评分': 14.2, '风险扣分': -13.5, '市场风格调整': 0.0}",55.0,14.2,8.91,4.23,13.53,30.0,25.0,4.23,-13.53,6.0,1.25,137.5,125.178,118.397,111.791,1.438,18.829,8869939547.0,0.0472,0.0,0.0,0.0,0.0,49599467500.0,135.44 - 139.56,110.11,148.5,收盘价高于20日均线23.0%；均线多头排列，MA5/MA10距离5.7%，MA10/MA20距离5.9%；成交量为5日均量1.44倍；成交量为10日均量1.61倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C33金属制品业热度评分0.00,最近10日涨幅过大扣2.6分；距离20日均线过远扣6.1分；连续涨停风险扣2.7分；波动异常扣2.1分,今日无高确定性机会，建议空仓观察。
8,002580,圣阳股份,C38电气机械和器材制造业,行业,0,0.0,False,61.5,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 6.8, '突破评分': 2.0, '市值评分': 3.0, '板块热度': 3.8, '资金评分': 10.0, '风险扣分': -9.0, '市场风格调整': 0.0}",55.0,10.0,6.79,2.0,8.96,30.0,25.0,2.0,-8.96,3.0,3.75,22.28,21.514,20.419,18.619,1.105,25.148,2551885147.72,-0.0405,0.0,0.0,0.0,0.0,10070513212.0,21.95 - 22.61,18.34,24.06,收盘价高于20日均线19.7%；均线多头排列，MA5/MA10距离5.4%，MA10/MA20距离9.7%；成交量为5日均量1.10倍；成交量为10日均量1.16倍；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,距离20日均线过远扣4.3分；当日长上影线明显扣4.7分,今日无高确定性机会，建议空仓观察。
9,000815,美利云,C22造纸和纸制品业,行业,0,0.0,False,61.1,"{'MA20评分': 30.0, '均线评分': 19.0, '量能评分': 8.1, '突破评分': 1.7, '市值评分': 3.0, '板块热度': 0.6, '资金评分': 5.0, '风险扣分': -1.3, '市场风格调整': 0.0}",49.0,5.0,8.09,1.7,1.28,30.0,19.0,1.7,-1.28,3.0,0.62,18.97,18.632,18.342,16.893,1.324,25.528,3272825894.5499997,-0.0419,0.0,0.0,0.0,0.0,13189139110.0,18.69 - 19.25,16.64,20.49,收盘价高于20日均线12.3%；均线多头排列，MA5/MA10距离1.6%，MA10/MA20距离8.6%；成交量为5日均量1.32倍；成交量为10日均量1.42倍；OBV趋势向上；行业C22造纸和纸制品业热度评分0.00,距离20日均线过远扣0.2分；波动异常扣1.1分,今日无高确定性机会，建议空仓观察。
10,603456,九洲药业,C27医药制造业,行业,0,0.0,False,61.0,"{'MA20评分': 24.0, '均线评分': 25.0, '量能评分': 5.9, '突破评分': 1.2, '市值评分': 3.0, '板块热度': 2.5, '资金评分': 5.0, '风险扣分': -0.7, '市场风格调整': 0.0}",48.99,5.0,5.93,1.21,0.65,23.99,25.0,1.21,-0.65,3.0,2.5,17.52,17.184,16.348,15.481,1.108,6.902,1076480980.0,-0.0535,0.0,0.0,0.0,0.0,15447559200.0,17.26 - 17.78,15.25,18.92,收盘价高于20日均线13.2%；均线多头排列，MA5/MA10距离5.1%，MA10/MA20距离5.6%；成交量为5日均量1.11倍；成交量为10日均量1.54倍；OBV趋势向上；行业C27医药制造业热度评分0.00,距离20日均线过远扣0.7分,今日无高确定性机会，建议空仓观察。
