rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
1,002317,众生药业,C27医药制造业,行业,0,0.0,False,69.2,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 8.7, '突破评分': 6.4, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 11.8, '风险扣分': -8.9, '市场风格调整': 0.0}",55.0,11.8,8.74,6.41,8.93,30.0,25.0,6.41,-8.93,3.0,5.0,33.29,30.486,28.815,26.12,1.507,12.737,3202912962.71,0.0088,0.0,0.0,0.0,0.0,25354243246.0,32.79 - 33.79,25.73,35.95,收盘价高于20日均线27.5%；均线多头排列，MA5/MA10距离5.8%，MA10/MA20距离10.3%；成交量为5日均量1.51倍；成交量为10日均量1.46倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,距离20日均线过远扣8.6分；波动异常扣0.3分,今日无高确定性机会，建议空仓观察。
2,000938,紫光股份,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,69.0,"{'MA20评分': 27.3, '均线评分': 25.0, '量能评分': 5.2, '突破评分': 1.1, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 0.0, '风险扣分': -1.6, '市场风格调整': -3.0}",52.26,0.0,5.18,1.1,1.57,27.26,25.0,1.1,-1.57,10.0,5.0,35.53,37.0,34.272,30.944,0.694,11.429,11807286544.7,-0.1179,0.0,0.0,0.0,0.0,101618383030.99998,35.00 - 36.06,30.48,38.37,收盘价高于20日均线14.8%；均线多头排列，MA5/MA10距离8.0%，MA10/MA20距离10.8%；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣1.6分；快速轮动，降低追高等级,今日无高确定性机会，建议空仓观察。
3,002821,凯莱英,C27医药制造业,行业,0,0.0,False,68.0,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 7.5, '突破评分': 8.9, '市值评分': 6.0, '板块热度': 5.0, '资金评分': 15.0, '风险扣分': -11.4, '市场风格调整': -3.0}",55.0,15.0,7.51,8.88,11.44,30.0,25.0,8.88,-11.44,6.0,5.0,195.75,173.134,164.939,154.14,1.494,7.088,4240287772.98,0.0767,0.0,0.0,0.0,0.0,62061343425.0,192.81 - 198.69,151.83,211.41,收盘价高于20日均线27.0%；均线多头排列，MA5/MA10距离5.0%，MA10/MA20距离7.0%；成交量为5日均量1.49倍；成交量为10日均量1.28倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,距离20日均线过远扣8.3分；连续涨停风险扣2.7分；波动异常扣0.4分；快速轮动，降低追高等级,今日无高确定性机会，建议空仓观察。
4,002156,通富微电,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,67.9,"{'MA20评分': 24.9, '均线评分': 12.5, '量能评分': 9.9, '突破评分': 5.8, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 10.7, '风险扣分': -0.2, '市场风格调整': 0.0}",37.39,10.72,9.92,5.78,0.18,24.89,12.5,5.78,-0.18,10.0,5.0,78.71,74.654,70.544,71.35,1.566,19.344,23481472850.5,-0.0084,0.0,0.0,0.0,0.0,119438662662.0,77.53 - 79.89,70.28,85.01,收盘价高于20日均线10.3%；成交量为5日均量1.57倍；成交量为10日均量1.87倍；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,当日放量滞涨扣0.2分；波动异常扣0.0分,今日无高确定性机会，建议空仓观察。
5,000989,九芝堂,C27医药制造业,行业,0,0.0,False,67.4,"{'MA20评分': 25.8, '均线评分': 22.6, '量能评分': 14.2, '突破评分': 7.6, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 13.9, '风险扣分': -4.9, '市场风格调整': -3.0}",48.43,13.92,14.19,7.65,4.88,25.82,22.61,7.65,-4.88,0.0,5.0,9.99,8.936,8.597,8.271,2.724,17.404,1175404614.3799999,0.0428,0.0,0.0,0.0,0.0,6934596462.0,9.84 - 10.14,8.15,10.79,收盘价高于20日均线20.8%；均线多头排列，MA5/MA10距离3.9%，MA10/MA20距离3.9%；成交量为5日均量2.72倍；成交量为10日均量4.05倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,距离20日均线过远扣4.9分；快速轮动，降低追高等级,今日无高确定性机会，建议空仓观察。
6,002396,星网锐捷,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,66.1,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 7.5, '突破评分': 0.0, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 0.0, '风险扣分': -4.4, '市场风格调整': 0.0}",55.0,0.0,7.5,0.0,4.44,30.0,25.0,0.0,-4.44,3.0,5.0,27.52,28.312,26.752,22.969,1.106,19.344,4040589594.4500003,-0.137,0.0,0.0,0.0,0.0,20844063552.0,27.11 - 27.93,22.62,29.72,收盘价高于20日均线19.8%；均线多头排列，MA5/MA10距离5.8%，MA10/MA20距离16.5%；成交量为5日均量1.11倍；成交量为10日均量1.44倍；行业C39计算机、通信和其他电子设备制造业热度评分0.00,最近10日涨幅过大扣0.1分；距离20日均线过远扣4.3分,今日无高确定性机会，建议空仓观察。
7,600267,海正药业,C27医药制造业,行业,0,0.0,False,66.0,"{'MA20评分': 24.5, '均线评分': 20.6, '量能评分': 8.4, '突破评分': 6.9, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 12.7, '风险扣分': -2.5, '市场风格调整': 0.0}",45.14,12.69,8.43,6.93,2.52,24.52,20.62,6.93,-2.52,3.0,5.0,11.98,11.22,10.918,10.49,1.736,6.328,893237840.0,0.0231,0.0,0.0,0.0,0.0,14139659757.999998,11.80 - 12.16,10.33,12.94,收盘价高于20日均线14.2%；均线多头排列，MA5/MA10距离2.8%，MA10/MA20距离4.1%；成交量为5日均量1.74倍；成交量为10日均量2.04倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,距离20日均线过远扣1.2分；当日长上影线明显扣1.3分,今日无高确定性机会，建议空仓观察。
8,002303,美盈森,C22造纸和纸制品业,行业,0,0.0,False,65.8,"{'MA20评分': 29.0, '均线评分': 24.5, '量能评分': 9.9, '突破评分': 8.7, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 15.0, '风险扣分': -7.0, '市场风格调整': 0.0}",53.48,15.0,9.9,8.74,6.95,28.98,24.5,8.74,-6.95,0.0,0.62,5.01,4.556,4.385,4.185,1.887,15.753,756653883.21,0.0728,0.0,0.0,0.0,0.0,4844074311.0,4.93 - 5.09,4.12,5.41,收盘价高于20日均线19.7%；均线多头排列，MA5/MA10距离3.9%，MA10/MA20距离4.8%；成交量为5日均量1.89倍；成交量为10日均量2.22倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C22造纸和纸制品业热度评分0.00,距离20日均线过远扣4.3分；连续涨停风险扣2.7分,今日无高确定性机会，建议空仓观察。
9,603669,灵康药业,C27医药制造业,行业,0,0.0,False,64.7,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 10.3, '突破评分': 9.0, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 15.0, '风险扣分': -14.6, '市场风格调整': 0.0}",55.0,15.0,10.33,9.0,14.58,30.0,25.0,9.0,-14.58,0.0,5.0,8.11,6.93,6.49,5.951,2.019,14.652,785412835.0,0.0842,0.0,0.0,0.0,0.0,5777006032.0,7.99 - 8.23,5.86,8.76,收盘价高于20日均线36.3%；均线多头排列，MA5/MA10距离6.8%，MA10/MA20距离9.1%；成交量为5日均量2.02倍；成交量为10日均量2.21倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,最近10日涨幅过大扣1.9分；距离20日均线过远扣10.0分；连续涨停风险扣2.7分,今日无高确定性机会，建议空仓观察。
10,603127,昭衍新药,M73研究和试验发展,行业,0,0.0,False,64.3,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 4.9, '突破评分': 9.0, '市值评分': 6.0, '板块热度': 0.6, '资金评分': 15.0, '风险扣分': -11.2, '市场风格调整': 0.0}",55.0,15.0,4.95,9.0,11.23,30.0,25.0,9.0,-11.23,6.0,0.62,50.62,44.432,42.071,39.726,0.882,6.928,2190577641.0,0.0805,0.0,0.0,0.0,0.0,31908468860.0,49.86 - 51.38,39.13,54.67,收盘价高于20日均线27.4%；均线多头排列，MA5/MA10距离5.6%，MA10/MA20距离5.9%；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业M73研究和试验发展热度评分0.00,距离20日均线过远扣8.6分；连续涨停风险扣2.7分,今日无高确定性机会，建议空仓观察。
11,600129,太极集团,C27医药制造业,行业,0,0.0,False,63.1,"{'MA20评分': 29.3, '均线评分': 25.0, '量能评分': 8.9, '突破评分': 3.5, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -8.6, '市场风格调整': 0.0}",54.28,10.0,8.9,3.5,8.56,29.28,25.0,3.5,-8.56,0.0,5.0,17.98,17.104,15.609,14.23,1.323,13.256,1305591634.0,-0.0395,0.0,0.0,0.0,0.0,9914499236.0,17.71 - 18.25,14.02,19.42,收盘价高于20日均线26.4%；均线多头排列，MA5/MA10距离9.6%，MA10/MA20距离9.7%；成交量为5日均量1.32倍；成交量为10日均量1.94倍；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,最近10日涨幅过大扣0.2分；距离20日均线过远扣8.0分；当日长上影线明显扣0.3分,今日无高确定性机会，建议空仓观察。
12,000977,浪潮信息,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,62.5,"{'MA20评分': 28.3, '均线评分': 25.0, '量能评分': 5.8, '突破评分': 1.5, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -13.1, '市场风格调整': 0.0}",53.35,5.0,5.78,1.48,13.11,28.35,25.0,1.48,-13.11,10.0,5.0,84.7,86.13,77.973,72.022,0.831,10.077,12723747524.0,-0.1026,0.0,0.0,0.0,0.0,124240653460.00002,83.43 - 85.97,70.94,91.48,收盘价高于20日均线17.6%；均线多头排列，MA5/MA10距离10.5%，MA10/MA20距离8.3%；成交量为10日均量1.07倍；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣3.1分；当日长上影线明显扣10.0分,今日无高确定性机会，建议空仓观察。
13,603757,大元泵业,C34通用设备制造业,行业,0,0.0,False,60.8,"{'MA20评分': 27.8, '均线评分': 20.2, '量能评分': 8.0, '突破评分': 1.9, '市值评分': 3.0, '板块热度': 0.6, '资金评分': 10.0, '风险扣分': -0.7, '市场风格调整': 0.0}",47.98,10.0,8.02,1.92,0.71,27.77,20.21,1.92,-0.71,3.0,0.62,77.0,76.876,75.392,71.568,1.32,11.946,1679880303.0,-0.0905,0.0,0.0,0.0,0.0,14364142100.0,75.84 - 78.15,70.49,83.16,收盘价高于20日均线7.6%；均线多头排列，MA5/MA10距离2.0%，MA10/MA20距离5.3%；成交量为5日均量1.32倍；成交量为10日均量1.39倍；OBV趋势向上；OBV接近或创阶段新高；行业C34通用设备制造业热度评分0.00,波动异常扣0.7分,今日无高确定性机会，建议空仓观察。
14,002728,特一药业,C27医药制造业,行业,0,0.0,False,60.1,"{'MA20评分': 24.6, '均线评分': 22.6, '量能评分': 5.8, '突破评分': 2.3, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -0.2, '市场风格调整': 0.0}",47.18,10.05,5.82,2.27,0.2,24.61,22.57,2.27,-0.2,0.0,5.0,10.19,9.806,9.546,9.069,1.395,10.426,530474609.85999995,-0.0192,0.0,0.0,0.0,0.0,5108337691.0,10.04 - 10.34,8.93,11.01,收盘价高于20日均线12.4%；均线多头排列，MA5/MA10距离2.7%，MA10/MA20距离5.3%；成交量为5日均量1.39倍；成交量为10日均量1.40倍；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,距离20日均线过远扣0.2分,今日无高确定性机会，建议空仓观察。
15,600513,联环药业,C27医药制造业,行业,0,0.0,False,59.3,"{'MA20评分': 23.6, '均线评分': 19.0, '量能评分': 11.6, '突破评分': 5.8, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 15.0, '风险扣分': -5.7, '市场风格调整': 0.0}",42.67,15.0,11.57,5.8,5.73,23.63,19.04,5.8,-5.73,0.0,5.0,19.15,16.716,16.028,15.656,2.011,18.341,972704500.0,0.0746,0.0,0.0,0.0,0.0,5466488145.0,18.86 - 19.44,15.42,20.68,收盘价高于20日均线22.3%；均线多头排列，MA5/MA10距离4.3%，MA10/MA20距离2.4%；成交量为5日均量2.01倍；成交量为10日均量2.53倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,距离20日均线过远扣5.7分,今日无高确定性机会，建议空仓观察。
