rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
1,002721,金一文化,C24文教、工美、体育和娱乐用品制造业,行业,0,0.0,False,65.3,"{'MA20评分': 29.4, '均线评分': 25.0, '量能评分': 15.0, '突破评分': 6.3, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 14.2, '风险扣分': -11.0, '市场风格调整': 0.0}",54.4,14.23,15.0,6.32,10.99,29.4,25.0,6.32,-10.99,0.0,0.62,3.08,2.716,2.536,2.394,12.486,18.487,1541652241.55,0.0476,0.0,0.0,0.0,0.0,8190886088.0,3.03 - 3.13,2.36,3.33,收盘价高于20日均线28.6%；均线多头排列，MA5/MA10距离7.1%，MA10/MA20距离5.9%；成交量为5日均量12.49倍；成交量为10日均量12.57倍；突破近20日高点；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业C24文教、工美、体育和娱乐用品制造业热度评分0.00,最近10日涨幅过大扣1.7分；距离20日均线过远扣9.2分,今日无高确定性机会，建议空仓观察。
2,600326,西藏天路,C30非金属矿物制品业,行业,0,0.0,False,63.5,"{'MA20评分': 23.2, '均线评分': 24.1, '量能评分': 12.9, '突破评分': 3.1, '市值评分': 3.0, '板块热度': 1.2, '资金评分': 11.9, '风险扣分': -4.2, '市场风格调整': 0.0}",47.35,11.91,12.93,3.12,4.23,23.21,24.15,3.12,-4.23,3.0,1.25,7.6,7.166,6.942,6.601,2.54,10.005,1049554592.0,0.0106,0.0,0.0,0.0,0.0,10354729440.0,7.49 - 7.71,6.5,8.21,收盘价高于20日均线15.1%；均线多头排列，MA5/MA10距离3.2%，MA10/MA20距离5.2%；成交量为5日均量2.54倍；成交量为10日均量2.42倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C30非金属矿物制品业热度评分0.00,距离20日均线过远扣1.7分；当日放量滞涨扣2.5分,今日无高确定性机会，建议空仓观察。
3,600722,金牛化工,C26化学原料和化学制品制造业,行业,0,0.0,False,62.5,"{'MA20评分': 29.4, '均线评分': 24.9, '量能评分': 9.4, '突破评分': 1.1, '市值评分': 0.0, '板块热度': 1.2, '资金评分': 10.0, '风险扣分': -3.7, '市场风格调整': 0.0}",54.28,10.0,9.41,1.14,3.66,29.41,24.87,1.14,-3.66,0.0,1.25,11.38,11.008,10.64,9.867,1.523,21.065,1614433150.0,-0.0437,0.0,0.0,0.0,0.0,7742038186.0,11.21 - 11.55,9.72,12.29,收盘价高于20日均线15.3%；均线多头排列，MA5/MA10距离3.5%，MA10/MA20距离7.8%；成交量为5日均量1.52倍；成交量为10日均量1.71倍；OBV趋势向上；OBV接近或创阶段新高；行业C26化学原料和化学制品制造业热度评分0.00,距离20日均线过远扣1.9分；当日长上影线明显扣0.9分；波动异常扣1.0分,今日无高确定性机会，建议空仓观察。
4,600664,哈药股份,C27医药制造业,行业,0,0.0,False,61.1,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 5.0, '突破评分': 5.7, '市值评分': 3.0, '板块热度': 2.5, '资金评分': 10.5, '风险扣分': -10.1, '市场风格调整': 0.0}",55.0,10.53,5.0,5.67,10.08,30.0,25.0,5.67,-10.08,3.0,2.5,6.84,6.454,6.046,5.577,0.58,10.709,1806257753.0,-0.0116,0.0,0.0,0.0,0.0,17226607716.0,6.74 - 6.94,5.49,7.39,收盘价高于20日均线22.6%；均线多头排列，MA5/MA10距离6.7%，MA10/MA20距离8.4%；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,距离20日均线过远扣5.9分；连续涨停风险扣2.7分；波动异常扣1.5分,今日无高确定性机会，建议空仓观察。
5,002365,永安药业,C27医药制造业,行业,0,0.0,False,59.7,"{'MA20评分': 26.9, '均线评分': 14.0, '量能评分': 12.3, '突破评分': 4.1, '市值评分': 0.0, '板块热度': 2.5, '资金评分': 10.6, '风险扣分': -0.0, '市场风格调整': 0.0}",40.87,10.58,12.3,4.07,0.0,26.88,13.98,4.07,-0.0,0.0,2.5,13.85,12.98,12.835,12.412,2.736,22.748,770419170.7,-0.0107,0.0,0.0,0.0,0.0,3397245725.0,13.64 - 14.06,12.23,14.96,收盘价高于20日均线11.6%；均线多头排列，MA5/MA10距离1.1%，MA10/MA20距离3.4%；成交量为5日均量2.74倍；成交量为10日均量2.45倍；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,,今日无高确定性机会，建议空仓观察。
6,002194,武汉凡谷,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,59.5,"{'MA20评分': 25.8, '均线评分': 25.0, '量能评分': 12.9, '突破评分': 6.0, '市值评分': 0.0, '板块热度': 3.1, '资金评分': 15.0, '风险扣分': -15.3, '市场风格调整': 2.0}",50.83,15.0,12.94,6.0,15.33,25.83,25.0,6.0,-15.33,0.0,3.12,11.1,9.682,9.157,8.704,3.137,12.047,674562123.15,0.1001,0.0,0.0,0.0,0.0,5670755790.0,10.93 - 11.27,8.57,11.99,收盘价高于20日均线27.5%；均线多头排列，MA5/MA10距离5.7%，MA10/MA20距离5.2%；成交量为5日均量3.14倍；成交量为10日均量3.46倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00；科技成长主线占优，顺势加分,最近10日涨幅过大扣1.4分；距离20日均线过远扣8.6分；连续涨停风险扣5.3分,今日无高确定性机会，建议空仓观察。
7,000889,中嘉博创,I65软件和信息技术服务业,行业,0,0.0,False,59.5,"{'MA20评分': 25.9, '均线评分': 24.5, '量能评分': 5.1, '突破评分': 1.5, '市值评分': 0.0, '板块热度': 3.1, '资金评分': 5.0, '风险扣分': -2.5, '市场风格调整': 2.0}",50.38,5.0,5.05,1.45,2.5,25.86,24.52,1.45,-2.5,0.0,3.12,3.98,3.938,3.785,3.612,1.294,11.595,399818668.96,-0.0766,0.0,0.0,0.0,0.0,3461983498.0000005,3.92 - 4.04,3.56,4.3,收盘价高于20日均线10.2%；均线多头排列，MA5/MA10距离4.0%，MA10/MA20距离4.8%；成交量为5日均量1.29倍；成交量为10日均量1.34倍；OBV趋势向上；行业I65软件和信息技术服务业热度评分0.00；科技成长主线占优，顺势加分,成交额偏低扣2.5分,今日无高确定性机会，建议空仓观察。
8,600396,华电辽能,D44电力、热力生产和供应业,行业,0,0.0,False,59.4,"{'MA20评分': 29.0, '均线评分': 25.0, '量能评分': 5.3, '突破评分': 2.7, '市值评分': 3.0, '板块热度': 2.5, '资金评分': 10.7, '风险扣分': -6.2, '市场风格调整': -2.0}",54.05,10.66,5.26,2.75,6.16,29.05,25.0,2.75,-6.16,3.0,2.5,17.73,16.898,16.155,14.68,0.876,15.699,4025433997.0,-0.0095,0.0,0.0,0.0,0.0,26111091564.000004,17.46 - 18.00,14.46,19.15,收盘价高于20日均线20.8%；均线多头排列，MA5/MA10距离4.6%，MA10/MA20距离10.1%；OBV趋势向上；OBV接近或创阶段新高；行业D44电力、热力生产和供应业热度评分0.00,距离20日均线过远扣4.9分；波动异常扣1.3分；科技成长占优，低位权重降权,今日无高确定性机会，建议空仓观察。
9,603799,华友钴业,C32有色金属冶炼和压延加工业,行业,0,0.0,False,59.2,"{'MA20评分': 18.9, '均线评分': 13.1, '量能评分': 14.4, '突破评分': 3.6, '市值评分': 10.0, '板块热度': 1.2, '资金评分': 7.6, '风险扣分': -0.0, '市场风格调整': -2.0}",31.97,7.58,14.39,3.62,0.0,18.85,13.12,3.62,-0.0,10.0,1.25,44.01,41.554,40.726,40.01,2.464,8.585,7037752910.0,0.0214,0.0,0.0,0.0,0.0,83073592872.0,43.35 - 44.67,39.41,47.53,收盘价高于20日均线10.0%；均线多头排列，MA5/MA10距离2.0%，MA10/MA20距离1.8%；成交量为5日均量2.46倍；成交量为10日均量2.74倍；突破近20日高点；OBV趋势向上；行业C32有色金属冶炼和压延加工业热度评分0.00,科技成长占优，低位权重降权,今日无高确定性机会，建议空仓观察。
10,000603,盛达资源,B09有色金属矿采选业,行业,0,0.0,False,59.1,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 9.8, '突破评分': 6.4, '市值评分': 3.0, '板块热度': 1.9, '资金评分': 10.0, '风险扣分': -15.0, '市场风格调整': -2.0}",55.0,10.0,9.83,6.42,15.01,30.0,25.0,6.42,-15.01,3.0,1.88,34.43,29.42,27.057,24.247,1.674,16.916,3615996168.55,0.0736,0.0,0.0,0.0,0.0,22955045652.0,33.91 - 34.95,23.88,37.18,收盘价高于20日均线42.0%；均线多头排列，MA5/MA10距离8.7%，MA10/MA20距离11.6%；成交量为5日均量1.67倍；成交量为10日均量1.70倍；突破近20日高点；OBV趋势向上；行业B09有色金属矿采选业热度评分0.00,最近10日涨幅过大扣1.8分；距离20日均线过远扣10.0分；连续涨停风险扣2.7分；波动异常扣0.6分；科技成长占优，低位权重降权,今日无高确定性机会，建议空仓观察。
