rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
11,000676,智度股份,L72商务服务业,行业,0,0.0,False,55.8,"{'MA20评分': 29.7, '均线评分': 25.0, '量能评分': 3.8, '突破评分': 3.0, '市值评分': 0.0, '板块热度': 1.9, '资金评分': 5.0, '风险扣分': -7.6, '市场风格调整': 0.0}",54.73,5.0,3.8,2.97,7.65,29.73,25.0,2.97,-7.65,0.0,1.88,7.49,7.208,6.959,6.229,0.783,11.156,1019645563.6099999,-0.0422,0.0,0.0,0.0,0.0,9430123465.0,7.38 - 7.60,6.14,8.09,收盘价高于20日均线20.2%；均线多头排列，MA5/MA10距离3.6%，MA10/MA20距离11.7%；OBV趋势向上；行业L72商务服务业热度评分0.00,距离20日均线过远扣4.6分；连续涨停风险扣2.7分；波动异常扣0.4分,今日无高确定性机会，建议空仓观察。
12,002879,长缆科技,C38电气机械和器材制造业,行业,0,0.0,False,55.8,"{'MA20评分': 22.8, '均线评分': 25.0, '量能评分': 3.9, '突破评分': 0.0, '市值评分': 0.0, '板块热度': 4.4, '资金评分': 0.0, '风险扣分': -0.2, '市场风格调整': 0.0}",47.82,0.0,3.85,0.0,0.23,22.82,25.0,0.0,-0.23,0.0,4.38,16.25,17.816,16.435,14.713,0.842,24.995,543703972.1999999,-0.221,0.0,0.0,0.0,0.0,2228509091.0,16.01 - 16.49,14.49,17.55,收盘价高于20日均线10.4%；均线多头排列，MA5/MA10距离8.4%，MA10/MA20距离11.7%；成交量为10日均量1.25倍；行业C38电气机械和器材制造业热度评分0.00,波动异常扣0.2分,今日无高确定性机会，建议空仓观察。
13,600986,浙文互联,I64互联网和相关服务,行业,0,0.0,False,55.7,"{'MA20评分': 22.0, '均线评分': 19.0, '量能评分': 9.4, '突破评分': 4.5, '市值评分': 3.0, '板块热度': 2.5, '资金评分': 8.7, '风险扣分': -4.8, '市场风格调整': 0.0}",41.02,8.74,9.37,4.54,4.76,21.98,19.04,4.54,-4.76,3.0,2.5,7.82,7.16,6.924,6.755,1.813,9.893,1114577817.0,0.0399,0.0,0.0,0.0,0.0,11631265462.0,7.70 - 7.94,6.65,8.45,收盘价高于20日均线15.8%；均线多头排列，MA5/MA10距离3.4%，MA10/MA20距离2.5%；成交量为5日均量1.81倍；成交量为10日均量1.75倍；突破近20日高点；OBV趋势向上；行业I64互联网和相关服务热度评分0.00,距离20日均线过远扣2.1分；连续涨停风险扣2.7分,今日无高确定性机会，建议空仓观察。
14,002212,天融信,I65软件和信息技术服务业,行业,0,0.0,False,55.3,"{'MA20评分': 22.0, '均线评分': 19.2, '量能评分': 12.4, '突破评分': 2.9, '市值评分': 0.0, '板块热度': 3.1, '资金评分': 6.0, '风险扣分': -4.3, '市场风格调整': 0.0}",41.2,5.97,12.36,2.93,4.27,22.0,19.2,2.93,-4.27,0.0,3.12,6.57,6.182,5.841,5.702,2.096,12.109,920609451.73,-0.0045,0.0,0.0,0.0,0.0,7666164640.0,6.47 - 6.67,5.62,7.1,收盘价高于20日均线15.2%；均线多头排列，MA5/MA10距离5.8%，MA10/MA20距离2.4%；成交量为5日均量2.10倍；成交量为10日均量2.82倍；OBV趋势向上；行业I65软件和信息技术服务业热度评分0.00,距离20日均线过远扣1.8分；当日长上影线明显扣2.5分,今日无高确定性机会，建议空仓观察。
15,000779,甘咨询,M74专业技术服务业,行业,0,0.0,False,55.1,"{'MA20评分': 30.0, '均线评分': 19.6, '量能评分': 4.3, '突破评分': 6.6, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 12.0, '风险扣分': -6.0, '市场风格调整': 0.0}",49.6,12.04,4.28,6.55,5.96,30.0,19.6,6.55,-5.96,0.0,0.62,12.78,11.844,10.845,10.567,0.806,15.757,918362188.21,0.0127,0.0,0.0,0.0,0.0,5939798940.0,12.59 - 12.97,10.41,13.8,收盘价高于20日均线20.9%；均线多头排列，MA5/MA10距离9.2%，MA10/MA20距离2.6%；成交量为10日均量1.09倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业M74专业技术服务业热度评分0.00,距离20日均线过远扣5.0分；波动异常扣1.0分,今日无高确定性机会，建议空仓观察。
16,600702,舍得酒业,C15酒、饮料和精制茶制造业,行业,0,0.0,False,55.1,"{'MA20评分': 19.7, '均线评分': 13.4, '量能评分': 13.6, '突破评分': 4.3, '市值评分': 3.0, '板块热度': 1.9, '资金评分': 13.4, '风险扣分': -0.9, '市场风格调整': 0.0}",33.12,13.4,13.59,4.34,0.86,19.7,13.42,4.34,-0.86,3.0,1.88,38.78,35.428,34.501,34.151,3.094,8.577,1078960730.0,0.0344,0.0,0.0,0.0,0.0,12873055902.0,38.20 - 39.36,33.64,41.88,收盘价高于20日均线13.6%；均线多头排列，MA5/MA10距离2.7%，MA10/MA20距离1.0%；成交量为5日均量3.09倍；成交量为10日均量2.97倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C15酒、饮料和精制茶制造业热度评分0.00,距离20日均线过远扣0.9分,今日无高确定性机会，建议空仓观察。
17,002258,利尔化学,C26化学原料和化学制品制造业,行业,0,0.0,False,55.1,"{'MA20评分': 22.3, '均线评分': 20.9, '量能评分': 14.6, '突破评分': 3.1, '市值评分': 3.0, '板块热度': 2.5, '资金评分': 0.2, '风险扣分': -11.3, '市场风格调整': 0.0}",43.23,0.17,14.6,3.1,11.33,22.35,20.88,3.1,-11.33,3.0,2.5,15.9,15.052,14.342,13.899,3.149,10.772,1338723992.87,-0.0173,0.0,0.0,0.0,0.0,12706461150.0,15.66 - 16.14,13.69,17.17,收盘价高于20日均线14.4%；均线多头排列，MA5/MA10距离5.0%，MA10/MA20距离3.2%；成交量为5日均量3.15倍；成交量为10日均量3.29倍；行业C26化学原料和化学制品制造业热度评分0.00,距离20日均线过远扣1.3分；当日放量滞涨扣10.0分,今日无高确定性机会，建议空仓观察。
18,002882,金龙羽,C38电气机械和器材制造业,行业,0,0.0,False,55.0,"{'MA20评分': 22.8, '均线评分': 18.5, '量能评分': 12.9, '突破评分': 4.7, '市值评分': 0.0, '板块热度': 4.4, '资金评分': 14.1, '风险扣分': -8.4, '市场风格调整': 0.0}",41.35,14.08,12.87,4.74,8.41,22.81,18.54,4.74,-8.41,0.0,4.38,22.6,19.862,18.378,17.989,4.134,12.165,649513827.63,0.0453,0.0,0.0,0.0,0.0,5577286760.0,22.26 - 22.94,17.72,24.41,收盘价高于20日均线25.6%；均线多头排列，MA5/MA10距离8.1%，MA10/MA20距离2.2%；成交量为5日均量4.13倍；成交量为10日均量4.65倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,最近10日涨幅过大扣0.8分；距离20日均线过远扣7.6分,今日无高确定性机会，建议空仓观察。
19,600162,香江控股,K70房地产业,行业,0,0.0,False,54.2,"{'MA20评分': 26.4, '均线评分': 24.3, '量能评分': 6.4, '突破评分': 4.5, '市值评分': 3.0, '板块热度': 1.2, '资金评分': 8.7, '风险扣分': -11.6, '市场风格调整': 0.0}",50.71,8.7,6.37,4.52,11.61,26.41,24.3,4.52,-11.61,3.0,1.25,3.18,2.836,2.746,2.608,1.6,8.419,836513381.0,0.0392,0.0,0.0,0.0,0.0,10393633158.0,3.13 - 3.23,2.57,3.43,收盘价高于20日均线21.9%；均线多头排列，MA5/MA10距离3.3%，MA10/MA20距离5.3%；成交量为5日均量1.60倍；成交量为10日均量1.23倍；突破近20日高点；OBV趋势向上；行业K70房地产业热度评分0.00,距离20日均线过远扣5.5分；连续涨停风险扣5.3分；波动异常扣0.8分,今日无高确定性机会，建议空仓观察。
20,600693,东百集团,F52零售业,行业,0,0.0,False,52.9,"{'MA20评分': 22.4, '均线评分': 17.9, '量能评分': 12.2, '突破评分': 2.0, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 5.0, '风险扣分': -2.2, '市场风格调整': 0.0}",40.31,5.0,12.21,2.0,2.23,22.4,17.91,2.0,-2.23,0.0,0.62,9.44,8.908,8.29,8.137,1.96,17.689,1376048847.0,-0.0906,0.0,0.0,0.0,0.0,8202914432.0,9.30 - 9.58,8.01,10.2,收盘价高于20日均线16.0%；均线多头排列，MA5/MA10距离7.5%，MA10/MA20距离1.9%；成交量为5日均量1.96倍；成交量为10日均量2.44倍；OBV趋势向上；行业F52零售业热度评分0.00,距离20日均线过远扣2.2分,今日无高确定性机会，建议空仓观察。
