rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
1,000938,紫光股份,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,69.4,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 6.7, '突破评分': 4.5, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 0.0, '风险扣分': -8.7, '市场风格调整': -3.0}",55.0,0.0,6.68,4.45,8.69,30.0,25.0,4.45,-8.69,10.0,5.0,38.59,37.582,35.228,31.513,1.026,15.802,17116810187.800001,-0.042,0.0,0.0,0.0,0.0,110370205493.0,38.01 - 39.17,31.04,41.68,收盘价高于20日均线22.5%；均线多头排列，MA5/MA10距离6.7%，MA10/MA20距离11.8%；成交量为5日均量1.03倍；成交量为10日均量1.21倍；接近或突破近60日高点；接近或突破近120日高点；行业C39计算机、通信和其他电子设备制造业热度评分0.00,最近10日涨幅过大扣0.6分；距离20日均线过远扣5.8分；波动异常扣0.3分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位；快速轮动，降低追高等级,今日无高确定性机会，建议空仓观察。
2,603893,瑞芯微,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,66.4,"{'MA20评分': 25.6, '均线评分': 25.0, '量能评分': 7.4, '突破评分': 4.6, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -11.2, '市场风格调整': 0.0}",50.6,10.0,7.38,4.64,11.25,25.6,25.0,4.64,-11.25,10.0,5.0,222.24,215.49,203.367,193.004,1.313,7.595,7236795499.0,-0.021,0.0,0.0,0.0,0.0,93983840328.0,218.91 - 225.57,190.11,240.02,收盘价高于20日均线15.1%；均线多头排列，MA5/MA10距离6.0%，MA10/MA20距离5.4%；成交量为5日均量1.31倍；成交量为10日均量1.39倍；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣1.7分；当日长上影线明显扣7.5分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
3,603127,昭衍新药,M73研究和试验发展,行业,0,0.0,False,65.7,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 14.6, '突破评分': 8.0, '市值评分': 6.0, '板块热度': 1.2, '资金评分': 14.5, '风险扣分': -19.2, '市场风格调整': 0.0}",55.0,14.5,14.56,7.98,19.17,30.0,25.0,7.98,-19.17,6.0,1.25,53.25,47.224,43.434,40.767,2.352,19.561,6641552683.0,0.052,0.0,0.0,0.0,0.0,33566297250.0,52.45 - 54.05,40.16,57.51,收盘价高于20日均线30.6%；均线多头排列，MA5/MA10距离8.7%，MA10/MA20距离6.5%；成交量为5日均量2.35倍；成交量为10日均量2.80倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业M73研究和试验发展热度评分0.00,最近10日涨幅过大扣0.9分；距离20日均线过远扣10.0分；当日长上影线明显扣6.2分；波动异常扣0.1分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
4,000977,浪潮信息,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,62.3,"{'MA20评分': 27.2, '均线评分': 25.0, '量能评分': 5.6, '突破评分': 0.1, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 0.0, '风险扣分': -10.6, '市场风格调整': 0.0}",52.17,0.0,5.59,0.12,10.55,27.17,25.0,0.12,-10.55,10.0,5.0,85.0,85.932,80.094,73.047,0.743,10.091,12691483551.699999,-0.0994,0.0,0.0,0.0,0.0,124680703000.0,83.72 - 86.27,71.95,91.8,收盘价高于20日均线16.4%；均线多头排列，MA5/MA10距离7.3%，MA10/MA20距离9.6%；成交量为10日均量1.04倍；行业C39计算机、通信和其他电子设备制造业热度评分0.00,最近10日涨幅过大扣0.6分；距离20日均线过远扣2.4分；当日长上影线明显扣5.5分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
5,002396,星网锐捷,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,60.3,"{'MA20评分': 30.0, '均线评分': 22.5, '量能评分': 8.0, '突破评分': 0.1, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 0.0, '风险扣分': -8.3, '市场风格调整': 0.0}",52.55,0.0,8.0,0.06,8.26,30.0,22.55,0.06,-8.26,3.0,5.0,28.51,28.222,27.476,23.403,1.166,23.219,4904851814.49,-0.106,0.0,0.0,0.0,0.0,21593904501.0,28.08 - 28.94,23.05,30.79,收盘价高于20日均线21.8%；均线多头排列，MA5/MA10距离2.7%，MA10/MA20距离17.4%；成交量为5日均量1.17倍；成交量为10日均量1.57倍；行业C39计算机、通信和其他电子设备制造业热度评分0.00,最近10日涨幅过大扣0.8分；距离20日均线过远扣5.5分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
6,002303,美盈森,C22造纸和纸制品业,行业,0,0.0,False,60.2,"{'MA20评分': 27.3, '均线评分': 25.0, '量能评分': 8.0, '突破评分': 6.3, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 11.6, '风险扣分': -7.0, '市场风格调整': 0.0}",52.34,11.62,8.03,6.31,7.04,27.34,25.0,6.31,-7.04,0.0,0.62,5.04,4.698,4.46,4.246,1.545,15.024,724888025.67,0.006,0.0,0.0,0.0,0.0,4873080744.0,4.96 - 5.12,4.18,5.44,收盘价高于20日均线18.7%；均线多头排列，MA5/MA10距离5.3%，MA10/MA20距离5.1%；成交量为5日均量1.54倍；成交量为10日均量1.91倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C22造纸和纸制品业热度评分0.00,距离20日均线过远扣3.7分；当日长上影线明显扣1.2分；当日放量滞涨扣0.1分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
7,002728,特一药业,C27医药制造业,行业,0,0.0,False,59.6,"{'MA20评分': 25.4, '均线评分': 25.0, '量能评分': 4.8, '突破评分': 2.6, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 10.5, '风险扣分': -3.2, '市场风格调整': 0.0}",50.36,10.47,4.84,2.62,3.22,25.39,24.97,2.62,-3.22,0.0,5.0,10.27,10.024,9.634,9.177,1.151,9.852,502938368.65000004,-0.0125,0.0,0.0,0.0,0.0,5148442403.0,10.12 - 10.42,9.04,11.09,收盘价高于20日均线11.9%；均线多头排列，MA5/MA10距离4.0%，MA10/MA20距离5.0%；成交量为5日均量1.15倍；成交量为10日均量1.33倍；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,当日长上影线明显扣1.2分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
8,002900,哈三联,C27医药制造业,行业,0,0.0,False,58.0,"{'MA20评分': 24.4, '均线评分': 19.2, '量能评分': 12.2, '突破评分': 7.5, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 15.0, '风险扣分': -10.3, '市场风格调整': 0.0}",43.57,15.0,12.23,7.5,10.25,24.37,19.2,7.5,-10.25,0.0,5.0,12.11,10.6,10.167,9.924,5.236,20.919,392809880.59999996,0.0822,0.0,0.0,0.0,0.0,1951192264.0000002,11.93 - 12.29,9.78,13.08,收盘价高于20日均线22.0%；均线多头排列，MA5/MA10距离4.3%，MA10/MA20距离2.4%；成交量为5日均量5.24倍；成交量为10日均量6.50倍；突破近20日高点；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业C27医药制造业热度评分0.00,距离20日均线过远扣5.6分；成交额偏低扣2.7分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
9,603757,大元泵业,C34通用设备制造业,行业,0,0.0,False,57.8,"{'MA20评分': 30.0, '均线评分': 18.0, '量能评分': 5.8, '突破评分': 3.7, '市值评分': 3.0, '板块热度': 1.2, '资金评分': 10.0, '风险扣分': -4.1, '市场风格调整': 0.0}",48.03,10.0,5.77,3.73,4.06,30.0,18.03,3.73,-4.06,3.0,1.25,79.5,77.352,75.935,72.888,0.988,9.511,1399872466.0,-0.0609,0.0,0.0,0.0,0.0,14830510350.0,78.31 - 80.69,71.8,85.86,收盘价高于20日均线9.1%；均线多头排列，MA5/MA10距离1.9%，MA10/MA20距离4.2%；成交量为10日均量1.04倍；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C34通用设备制造业热度评分0.00,当日长上影线明显扣1.3分；波动异常扣0.7分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
10,000989,九芝堂,C27医药制造业,行业,0,0.0,False,57.6,"{'MA20评分': 24.7, '均线评分': 24.1, '量能评分': 9.2, '突破评分': 2.0, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -7.3, '市场风格调整': 0.0}",48.72,5.0,9.21,2.0,7.33,24.66,24.06,2.0,-7.33,0.0,5.0,9.66,9.252,8.744,8.36,1.417,13.567,902146655.15,-0.064,0.0,0.0,0.0,0.0,6705525708.0,9.52 - 9.80,8.24,10.43,收盘价高于20日均线15.5%；均线多头排列，MA5/MA10距离5.8%，MA10/MA20距离4.6%；成交量为5日均量1.42倍；成交量为10日均量2.35倍；OBV趋势向上；行业C27医药制造业热度评分0.00,距离20日均线过远扣2.0分；当日长上影线明显扣3.4分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
