rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
1,603738,泰晶科技,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,70.0,"{'MA20评分': 27.9, '均线评分': 25.0, '量能评分': 9.3, '突破评分': 5.4, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -7.5, '市场风格调整': 2.0}",52.92,10.0,9.27,5.36,7.53,27.92,25.0,5.36,-7.53,3.0,5.0,40.69,37.86,36.36,33.578,1.64,19.47,2949129271.0,0.0624,0.0,0.0,0.0,0.0,15701762375.0,40.08 - 41.30,33.07,43.95,收盘价高于20日均线21.2%；均线多头排列，MA5/MA10距离4.1%，MA10/MA20距离8.3%；成交量为5日均量1.64倍；成交量为10日均量1.52倍；突破近20日高点；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00；科技成长主线占优，顺势加分,最近10日涨幅过大扣2.1分；距离20日均线过远扣5.1分；波动异常扣0.3分,今日无高确定性机会，建议空仓观察。
2,000636,风华高科,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,69.6,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 5.0, '突破评分': 0.7, '市值评分': 6.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -4.1, '市场风格调整': 2.0}",55.0,10.0,5.0,0.69,4.06,30.0,25.0,0.69,-4.06,6.0,5.0,63.44,64.11,61.095,53.337,0.744,13.006,9376316800.650002,-0.0653,0.0,0.0,0.0,0.0,73400892032.0,62.49 - 64.39,52.54,68.52,收盘价高于20日均线18.9%；均线多头排列，MA5/MA10距离4.9%，MA10/MA20距离14.5%；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00；科技成长主线占优，顺势加分,距离20日均线过远扣3.9分；波动异常扣0.2分,今日无高确定性机会，建议空仓观察。
3,002724,海洋王,C38电气机械和器材制造业,行业,0,0.0,False,68.9,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 13.0, '突破评分': 6.7, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 14.9, '风险扣分': -10.8, '市场风格调整': 0.0}",55.0,14.94,12.95,6.74,10.76,30.0,25.0,6.74,-10.76,0.0,5.0,7.18,6.232,5.802,5.448,7.178,17.018,681021010.55,0.059,0.0,0.0,0.0,0.0,4076625218.0,7.07 - 7.29,5.37,7.75,收盘价高于20日均线31.8%；均线多头排列，MA5/MA10距离7.4%，MA10/MA20距离6.5%；成交量为5日均量7.18倍；成交量为10日均量10.06倍；突破近20日高点；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,最近10日涨幅过大扣0.5分；距离20日均线过远扣10.0分；当日长上影线明显扣0.2分,今日无高确定性机会，建议空仓观察。
4,600487,亨通光电,C38电气机械和器材制造业,行业,0,0.0,False,68.9,"{'MA20评分': 22.3, '均线评分': 25.0, '量能评分': 7.5, '突破评分': 3.9, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 8.3, '风险扣分': -4.8, '市场风格调整': 0.0}",47.33,8.31,7.46,3.88,4.82,22.33,25.0,3.88,-4.82,10.0,5.0,65.06,60.442,58.218,55.142,1.286,12.176,19242714010.0,0.033,0.0,0.0,0.0,0.0,159634228278.0,64.08 - 66.04,54.32,70.26,收盘价高于20日均线18.0%；均线多头排列，MA5/MA10距离3.8%，MA10/MA20距离5.6%；成交量为5日均量1.29倍；成交量为10日均量1.21倍；突破近20日高点；OBV趋势向上；行业C38电气机械和器材制造业热度评分0.00,最近10日涨幅过大扣1.5分；距离20日均线过远扣3.3分；波动异常扣0.0分,今日无高确定性机会，建议空仓观察。
5,600552,凯盛科技,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,68.9,"{'MA20评分': 27.0, '均线评分': 23.0, '量能评分': 6.8, '突破评分': 3.7, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 8.3, '风险扣分': -1.5, '市场风格调整': 2.0}",49.97,8.26,6.81,3.65,1.52,27.0,22.97,3.65,-1.52,3.0,5.0,19.24,18.362,17.853,16.77,1.343,7.941,1422471369.0,0.0322,0.0,0.0,0.0,0.0,18174236756.0,18.95 - 19.53,16.52,20.78,收盘价高于20日均线14.7%；均线多头排列，MA5/MA10距离2.9%，MA10/MA20距离6.5%；成交量为5日均量1.34倍；成交量为10日均量1.17倍；突破近20日高点；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00；科技成长主线占优，顺势加分,距离20日均线过远扣1.5分,今日无高确定性机会，建议空仓观察。
6,600498,烽火通信,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,67.0,"{'MA20评分': 21.8, '均线评分': 21.5, '量能评分': 7.8, '突破评分': 3.0, '市值评分': 6.0, '板块热度': 5.0, '资金评分': 6.9, '风险扣分': -0.1, '市场风格调整': 2.0}",43.28,6.9,7.79,3.03,0.1,21.81,21.47,3.03,-0.1,6.0,5.0,41.73,39.862,38.597,37.201,1.352,9.187,4778158255.0,0.0104,0.0,0.0,0.0,0.0,53064765195.00001,41.10 - 42.36,36.64,45.07,收盘价高于20日均线12.2%；均线多头排列，MA5/MA10距离3.3%，MA10/MA20距离3.8%；成交量为5日均量1.35倍；成交量为10日均量1.35倍；突破近20日高点；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00；科技成长主线占优，顺势加分,距离20日均线过远扣0.1分,今日无高确定性机会，建议空仓观察。
7,002364,中恒电气,C38电气机械和器材制造业,行业,0,0.0,False,66.5,"{'MA20评分': 24.1, '均线评分': 25.0, '量能评分': 9.8, '突破评分': 3.0, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 11.0, '风险扣分': -3.3, '市场风格调整': 0.0}",49.08,11.02,9.83,2.96,3.33,24.08,25.0,2.96,-3.33,3.0,5.0,45.58,43.25,41.082,39.047,1.506,15.249,3847468849.2200003,-0.0037,0.0,0.0,0.0,0.0,25438371204.0,44.90 - 46.26,38.46,49.23,收盘价高于20日均线16.7%；均线多头排列，MA5/MA10距离5.3%，MA10/MA20距离5.2%；成交量为5日均量1.51倍；成交量为10日均量1.90倍；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,最近10日涨幅过大扣0.7分；距离20日均线过远扣2.6分；当日放量滞涨扣0.0分,今日无高确定性机会，建议空仓观察。
8,603236,移远通信,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,66.3,"{'MA20评分': 25.4, '均线评分': 23.5, '量能评分': 10.0, '突破评分': 2.0, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -4.5, '市场风格调整': 2.0}",48.9,5.0,9.97,2.0,4.53,25.43,23.46,2.0,-4.53,3.0,5.0,60.3,57.33,52.952,50.757,1.591,7.956,1907463397.0,-0.0502,0.0,0.0,0.0,0.0,24298053840.0,59.40 - 61.20,50.0,65.12,收盘价高于20日均线18.8%；均线多头排列，MA5/MA10距离8.3%，MA10/MA20距离4.3%；成交量为5日均量1.59倍；成交量为10日均量2.06倍；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00；科技成长主线占优，顺势加分,最近10日涨幅过大扣0.3分；距离20日均线过远扣3.8分；当日放量滞涨扣0.5分,今日无高确定性机会，建议空仓观察。
9,600522,中天科技,C38电气机械和器材制造业,行业,0,0.0,False,66.1,"{'MA20评分': 20.8, '均线评分': 19.8, '量能评分': 7.9, '突破评分': 2.8, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 6.5, '风险扣分': -0.2, '市场风格调整': 0.0}",40.61,6.51,7.9,2.82,0.19,20.84,19.76,2.82,-0.19,10.0,5.0,35.9,34.048,33.106,31.957,1.351,10.44,12695870163.0,0.0042,0.0,0.0,0.0,0.0,122524894230.0,35.36 - 36.44,31.48,38.77,收盘价高于20日均线12.3%；均线多头排列，MA5/MA10距离2.8%，MA10/MA20距离3.6%；成交量为5日均量1.35倍；成交量为10日均量1.31倍；突破近20日高点；OBV趋势向上；行业C38电气机械和器材制造业热度评分0.00,距离20日均线过远扣0.2分,今日无高确定性机会，建议空仓观察。
10,000831,中国稀土,C32有色金属冶炼和压延加工业,行业,0,0.0,False,65.9,"{'MA20评分': 27.9, '均线评分': 25.0, '量能评分': 7.0, '突破评分': 3.6, '市值评分': 6.0, '板块热度': 3.1, '资金评分': 13.1, '风险扣分': -4.6, '市场风格调整': -2.0}",52.9,13.14,6.97,3.56,4.65,27.9,25.0,3.56,-4.65,6.0,3.12,62.79,58.314,55.987,52.168,1.18,6.697,4373513284.599999,0.0302,0.0,0.0,0.0,0.0,66634054031.99999,61.85 - 63.73,51.39,67.81,收盘价高于20日均线20.4%；均线多头排列，MA5/MA10距离4.2%，MA10/MA20距离7.3%；成交量为5日均量1.18倍；成交量为10日均量1.47倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C32有色金属冶炼和压延加工业热度评分0.00,距离20日均线过远扣4.6分；科技成长占优，低位权重降权,今日无高确定性机会，建议空仓观察。
